distance_km,load_kg,vehicle_type,fuel_type,avg_speed,stop_events,co2_kg
130.79,531.8,van,petrol,67.41,2,28.97
32.1,271.96,van,petrol,30.0,2,11.99
147.16,1258.63,van,petrol,30.0,1,44.79
66.44,1553.6,van,petrol,64.74,0,20.56
38.23,788.73,van,petrol,56.21,0,9.84
240.49,94.03,van,petrol,66.09,10,55.73
60.67,420.71,van,petrol,66.01,2,14.25
64.49,1058.01,van,petrol,44.47,0,14.74
128.49,696.97,van,petrol,71.78,1,29.61
126.22,935.55,van,petrol,52.13,4,29.6
9.02,230.39,van,petrol,58.29,0,1.66
37.41,717.41,van,petrol,57.55,0,10.4
34.44,797.71,van,petrol,48.9,0,12.53
122.99,893.12,van,petrol,65.69,3,34.01
123.04,1078.48,van,petrol,67.76,4,42.63
111.95,309.61,van,petrol,65.5,2,35.41
189.87,553.45,van,petrol,48.84,4,58.4
68.89,650.8,van,petrol,94.67,1,22.42
23.65,1059.41,van,petrol,39.49,0,7.57
50.14,834.17,van,petrol,72.98,2,15.43
140.64,1695.1,van,petrol,75.41,0,51.27
260.96,519.5,van,petrol,68.78,3,86.66
60.71,325.08,van,petrol,46.75,0,18.51
63.06,671.23,van,petrol,100.0,0,18.25
105.91,698.03,van,petrol,54.92,2,35.36
257.99,485.42,van,petrol,47.57,3,70.44
83.16,1011.12,van,petrol,65.86,3,24.37
17.17,683.99,van,petrol,91.12,0,5.5
54.74,1362.16,van,petrol,39.26,0,17.34
128.83,852.06,van,petrol,36.48,5,49.03
116.51,421.35,van,petrol,65.56,2,44.46
42.97,1368.77,van,petrol,56.07,2,12.93
35.07,848.17,van,petrol,62.3,2,10.81
142.83,1824.85,van,petrol,50.78,6,46.88
107.75,1666.63,van,petrol,45.51,4,42.27
152.45,550.88,van,petrol,34.1,4,39.37
167.57,998.07,van,petrol,72.19,3,43.37
32.4,1819.37,van,petrol,81.17,0,9.49
68.05,822.31,van,petrol,41.81,2,19.09
126.4,1085.69,van,petrol,65.62,3,37.41
26.15,1065.31,van,petrol,53.11,0,7.98
55.76,681.13,van,petrol,67.13,0,15.43
129.5,770.73,van,petrol,70.29,0,39.89
50.18,566.17,van,petrol,58.78,3,15.17
69.98,995.05,van,petrol,55.35,3,24.78
171.99,1073.0,van,petrol,61.99,4,62.67
54.32,656.58,van,petrol,30.0,0,17.34
101.64,1105.78,van,petrol,47.98,3,33.03
71.91,711.89,van,petrol,52.39,0,18.31
106.62,929.15,van,petrol,53.98,4,34.5
246.24,1178.97,van,petrol,47.82,4,75.14
37.7,631.56,van,petrol,45.45,0,11.4
38.69,551.0,van,petrol,75.75,0,9.25
20.24,244.04,van,petrol,69.49,0,4.0
20.42,967.04,van,petrol,56.9,1,5.73
73.46,931.3,van,petrol,61.4,0,19.26
81.47,964.96,van,petrol,63.59,0,27.1
43.91,428.48,van,petrol,70.13,0,11.73
242.13,434.38,van,petrol,47.02,7,77.31
79.29,1627.44,van,petrol,51.62,2,21.79
113.33,272.74,van,petrol,80.9,1,23.73
120.49,649.2,van,petrol,62.95,2,31.64
83.96,488.18,van,petrol,60.74,6,20.64
67.98,424.5,van,petrol,92.86,1,17.71
60.87,622.87,van,petrol,64.02,0,15.31
68.95,620.29,van,petrol,84.74,1,18.46
147.46,777.01,van,petrol,30.89,1,42.15
33.54,965.35,van,petrol,75.56,1,10.3
246.17,1200.57,van,petrol,63.9,6,71.87
113.37,833.83,van,petrol,66.47,1,29.94
57.11,714.06,van,petrol,96.43,2,19.11
19.78,902.13,van,petrol,44.33,0,4.59
34.66,506.86,van,petrol,77.35,1,7.5
122.63,812.59,van,petrol,54.33,3,35.01
223.7,1549.06,van,petrol,67.99,2,65.97
6.6,801.61,van,petrol,57.94,0,2.27
155.99,637.97,van,petrol,59.02,1,50.67
140.6,363.21,van,petrol,51.38,5,39.16
130.14,758.9,van,petrol,75.1,1,35.5
80.52,808.49,van,petrol,40.73,1,21.19
65.76,1308.68,van,petrol,62.06,3,20.93
2.5,2506.09,van,petrol,42.68,0,0.9
61.55,1116.23,van,petrol,53.01,1,15.57
194.54,506.94,van,petrol,49.84,4,44.59
163.48,1393.56,van,petrol,65.78,4,58.94
11.24,654.29,van,petrol,50.97,0,3.41
8.54,602.39,van,petrol,76.17,0,2.06
191.0,282.31,van,petrol,57.46,2,39.43
50.83,982.06,van,petrol,68.29,0,14.0
173.1,1138.03,van,petrol,65.33,0,48.66
8.08,1225.83,van,petrol,57.71,0,2.11
119.64,1686.89,van,petrol,46.71,3,38.15
70.32,357.41,van,petrol,75.2,0,20.46
105.68,2001.06,van,petrol,39.95,2,41.53
34.58,1747.63,van,petrol,65.18,1,15.36
47.13,1088.75,van,petrol,57.76,1,22.06
62.28,913.64,van,petrol,67.4,1,18.13
36.33,605.0,van,petrol,66.47,1,9.71
93.7,981.67,van,petrol,68.81,2,30.87
222.83,557.04,van,petrol,81.68,5,52.38
23.35,307.64,van,petrol,51.59,0,5.86
82.36,1167.89,van,petrol,61.52,2,29.26
19.87,242.92,van,petrol,46.32,0,3.67
41.55,1044.18,van,petrol,62.29,1,10.41
71.24,701.5,van,petrol,57.91,1,15.84
33.52,318.52,van,petrol,37.58,0,8.43
69.21,502.4,van,petrol,55.71,0,17.87
22.96,523.28,van,petrol,42.71,0,6.51
42.29,1145.29,van,petrol,77.05,0,10.95
24.89,738.55,van,petrol,57.64,1,5.37
53.97,1427.25,van,petrol,60.17,1,16.05
154.94,2003.87,van,petrol,64.92,4,52.25
62.51,1134.27,van,petrol,73.52,0,21.26
26.86,978.96,van,petrol,60.1,1,8.26
26.97,1065.72,van,petrol,63.41,0,7.2
123.0,1181.99,van,petrol,71.49,1,32.63
82.27,556.98,van,petrol,62.28,1,19.31
89.79,1108.24,van,petrol,94.22,3,25.54
48.62,629.42,van,petrol,81.57,1,13.03
45.48,760.51,van,petrol,61.53,0,12.17
51.39,501.16,van,petrol,56.68,0,25.43
41.79,627.37,van,petrol,40.92,1,10.3
55.94,401.96,van,petrol,75.38,2,12.62
50.34,745.99,van,petrol,70.62,0,19.32
92.73,839.98,van,petrol,68.76,1,21.78
95.35,1731.38,van,petrol,48.9,3,25.11
265.1,1415.25,van,petrol,36.95,4,79.86
36.44,322.47,van,petrol,69.64,0,9.17
13.91,855.98,van,petrol,90.71,0,3.77
125.5,1288.7,van,petrol,79.16,1,40.17
68.09,965.54,van,petrol,63.97,2,21.32
153.8,356.97,van,diesel,60.44,4,29.92
114.04,1340.15,van,petrol,66.44,3,36.44
12.88,123.88,van,petrol,73.38,0,3.02
54.72,564.32,van,petrol,66.9,1,16.72
50.27,913.33,van,petrol,35.45,1,16.95
93.91,304.57,van,diesel,52.8,4,18.13
165.28,947.79,van,petrol,57.11,2,49.28
195.46,280.89,van,petrol,70.26,7,53.43
68.87,445.26,van,petrol,54.92,1,21.78
53.02,537.74,van,petrol,71.5,0,16.65
64.99,294.3,van,petrol,51.18,2,20.51
87.73,300.49,van,petrol,75.19,0,26.65
91.03,633.6,van,petrol,53.55,1,31.19
338.48,1231.64,van,petrol,83.41,11,150.09
48.48,238.17,van,petrol,72.58,0,11.55
158.43,767.66,van,petrol,54.07,2,48.32
58.66,337.76,van,petrol,74.49,2,17.7
107.01,676.18,van,petrol,50.53,2,33.84
94.44,492.54,van,petrol,51.68,0,29.48
53.36,664.74,van,petrol,77.16,1,17.4
10.89,1008.19,van,petrol,67.46,0,3.85
27.14,360.39,van,petrol,61.34,0,8.77
87.43,829.6,van,petrol,30.0,3,27.4
68.97,1026.0,van,petrol,64.7,0,24.41
65.34,365.54,van,petrol,30.0,3,19.21
16.76,795.1,van,petrol,66.52,0,4.14
103.68,1587.63,van,petrol,84.76,1,34.43
77.14,2052.35,van,petrol,79.94,2,27.59
157.3,928.33,van,petrol,61.65,3,49.95
107.89,1268.55,van,petrol,50.92,1,34.44
16.11,752.72,van,petrol,56.54,1,4.81
80.52,1189.14,van,petrol,54.49,1,23.24
59.84,438.23,van,petrol,74.25,0,13.04
1.36,1163.52,van,petrol,66.6,0,0.42
41.09,1457.36,van,petrol,49.52,1,13.43
243.28,753.25,van,petrol,58.59,7,81.17
98.47,984.31,van,petrol,62.38,3,26.46
36.72,775.73,van,petrol,59.48,0,11.32
53.87,527.03,van,petrol,85.17,2,15.9
62.29,1286.03,van,petrol,64.9,0,22.79
146.59,699.92,van,petrol,72.96,1,48.02
56.76,741.18,van,petrol,82.09,0,19.35
116.69,225.57,van,petrol,65.87,3,35.31
70.69,886.82,van,petrol,50.47,2,21.9
22.38,333.51,van,petrol,65.41,0,7.21
83.69,785.92,van,petrol,46.6,4,26.57
69.31,793.97,van,petrol,56.2,1,20.8
76.41,1474.36,van,petrol,73.66,0,24.54
25.02,1429.34,van,petrol,47.55,1,9.51
57.08,234.0,van,petrol,57.59,1,18.49
55.43,1094.5,van,petrol,55.65,1,19.13
40.67,1466.63,van,petrol,59.82,0,14.42
98.62,670.76,van,petrol,57.01,1,33.97
169.32,105.79,van,petrol,30.0,4,53.99
124.41,3182.82,van,petrol,64.96,2,52.78
57.69,830.82,van,petrol,88.91,1,17.4
57.95,2157.05,van,petrol,80.99,3,18.71
197.52,617.63,van,petrol,57.01,5,50.42
98.28,449.98,van,petrol,71.84,3,32.32
113.5,804.32,van,petrol,76.28,2,36.52
27.49,837.03,van,petrol,68.51,1,8.72
199.19,573.05,van,diesel,74.9,4,56.84
60.65,1773.24,van,petrol,30.0,1,21.62
54.8,979.13,van,petrol,57.31,2,20.05
166.73,1206.68,van,petrol,55.65,3,64.03
35.94,436.99,van,petrol,76.81,1,10.27
116.54,272.59,van,petrol,62.62,4,34.45
112.41,134.02,van,petrol,65.87,1,35.88
199.87,591.18,van,petrol,62.09,9,74.62
176.16,1366.39,van,petrol,80.86,3,77.66
28.24,1295.03,van,petrol,75.73,4,8.75
111.24,309.26,van,petrol,80.89,1,24.28
44.41,509.45,van,petrol,64.58,2,13.07
48.24,924.95,van,petrol,71.27,0,15.96
108.34,460.67,van,petrol,51.89,2,33.26
86.86,918.86,van,petrol,53.97,0,45.48
177.03,918.26,van,petrol,44.17,2,96.39
43.27,788.52,van,petrol,49.67,0,22.27
281.11,820.53,van,petrol,30.0,4,156.91
27.5,396.98,van,petrol,35.86,1,13.67
27.64,266.95,van,petrol,47.74,1,4.76
116.83,989.05,van,petrol,57.8,1,39.77
53.98,499.45,van,petrol,52.94,1,17.2
154.32,89.22,van,petrol,65.66,2,44.91
232.68,666.73,van,petrol,67.7,6,79.15
141.58,952.64,van,petrol,64.45,2,44.25
178.0,238.91,van,petrol,41.21,2,55.73
82.32,823.06,van,petrol,48.66,0,22.2
59.1,421.42,van,petrol,59.97,1,15.39
85.77,1980.08,van,petrol,52.78,1,32.98
20.79,617.34,van,petrol,31.25,1,6.09
19.79,824.65,van,diesel,51.41,0,3.91
104.44,636.44,van,petrol,62.92,1,30.69
81.62,581.63,van,petrol,46.43,3,28.86
146.32,1368.78,van,petrol,69.61,6,57.41
161.38,974.05,van,petrol,50.49,4,58.06
158.8,298.26,van,petrol,60.4,5,47.99
29.56,1421.41,van,petrol,88.52,0,9.9
44.24,362.63,van,petrol,45.46,0,12.27
13.64,533.9,van,petrol,41.13,0,4.52
144.28,672.33,van,petrol,54.2,7,66.66
71.57,1031.83,van,petrol,44.63,0,22.82
13.84,1405.53,van,petrol,32.04,0,4.63
83.61,559.89,van,petrol,46.22,3,23.07
116.57,360.51,van,petrol,42.63,3,37.85
83.65,724.16,van,petrol,68.95,2,29.59
18.45,497.94,van,petrol,50.37,0,5.48
126.63,646.62,van,petrol,76.42,4,43.6
65.55,1214.9,van,petrol,43.79,0,22.52
106.9,192.01,van,petrol,70.22,2,31.58
126.86,2791.35,van,petrol,72.65,0,52.31
79.17,740.8,van,petrol,80.64,0,26.99
14.81,2085.4,van,petrol,32.41,0,5.37
127.99,582.68,van,petrol,70.49,1,43.55
9.16,941.61,van,petrol,73.31,0,2.51
28.85,151.04,van,petrol,42.15,0,8.57
55.87,672.04,van,cng,69.16,1,15.22
139.02,97.88,van,petrol,58.95,1,44.14
93.49,345.17,van,petrol,65.84,2,31.37
37.85,457.9,van,petrol,76.83,2,12.91
231.27,407.3,van,petrol,66.83,5,82.81
161.63,531.49,van,petrol,63.35,4,57.82
209.44,725.64,van,petrol,57.91,4,76.95
59.27,944.56,van,petrol,72.47,2,24.29
259.89,556.14,van,petrol,71.76,9,114.67
454.34,452.01,van,petrol,77.15,8,163.56
198.81,762.13,van,petrol,61.47,2,90.88
88.75,1026.98,van,petrol,61.19,0,29.77
111.32,1857.22,van,petrol,57.96,5,43.23
188.2,835.18,van,petrol,76.3,2,64.01
46.12,580.32,van,petrol,34.95,0,13.84
83.78,1034.5,van,petrol,30.0,4,48.1
133.7,1603.96,van,petrol,85.84,2,86.6
140.55,540.77,van,petrol,69.61,4,75.52
53.86,1393.88,van,petrol,38.6,2,20.78
92.2,828.97,van,petrol,60.27,2,33.07
309.24,1115.6,van,petrol,67.29,8,110.11
74.74,2198.32,van,petrol,39.45,3,27.7
142.39,1075.66,van,petrol,56.52,3,46.09
118.81,933.44,van,petrol,69.2,2,40.94
250.89,2296.03,van,petrol,60.53,6,94.82
83.98,692.18,van,petrol,60.72,1,27.48
75.36,593.42,van,petrol,57.41,1,24.33
120.32,483.9,van,petrol,57.13,2,28.51
110.62,532.93,van,petrol,53.96,2,24.5
76.14,610.62,van,petrol,73.18,2,23.87
124.11,1091.12,van,petrol,37.42,3,38.43
110.87,1933.45,van,petrol,40.46,2,43.23
182.66,966.14,van,petrol,85.61,4,56.69
47.59,1702.67,van,petrol,30.0,2,15.6
94.43,798.53,van,petrol,94.76,2,25.3
149.04,1176.29,van,petrol,62.32,8,43.2
276.95,944.14,van,petrol,61.2,4,67.34
105.82,775.76,van,petrol,90.25,3,27.66
102.85,427.21,van,petrol,55.84,2,24.17
114.81,1397.86,van,petrol,77.44,5,31.25
51.83,1306.29,van,petrol,73.56,1,12.47
49.31,1787.55,van,petrol,51.66,1,15.31
20.42,393.69,van,petrol,44.39,0,5.97
95.62,650.23,van,petrol,61.8,3,26.71
86.1,589.69,van,petrol,56.62,0,27.24
272.91,466.24,van,petrol,30.0,5,93.35
33.4,1321.94,van,petrol,36.6,0,11.05
27.88,1338.67,van,petrol,69.98,2,9.61
76.37,1533.32,van,petrol,43.55,2,26.97
185.15,687.3,van,petrol,37.24,5,65.29
81.03,853.47,van,petrol,51.11,1,25.74
146.09,813.71,van,petrol,57.94,0,37.72
254.52,652.44,van,petrol,69.32,3,71.11
145.06,558.15,van,petrol,50.08,4,52.09
236.37,714.85,van,petrol,48.61,4,67.86
125.4,1483.93,van,petrol,70.06,0,40.31
65.32,548.59,van,petrol,75.18,2,19.33
113.7,664.5,van,diesel,85.34,2,22.85
123.84,2120.55,van,petrol,47.21,2,52.08
125.9,210.19,van,petrol,33.71,1,38.5
92.13,1653.62,van,petrol,71.14,0,33.42
122.33,3129.46,van,petrol,64.26,5,54.59
219.5,790.94,van,petrol,52.1,6,72.31
75.7,951.76,van,petrol,50.01,1,23.2
177.83,1741.66,van,petrol,40.77,4,95.55
156.11,1254.52,van,petrol,48.84,2,53.26
108.57,500.0,van,petrol,43.44,3,29.7
128.98,2354.99,van,petrol,38.67,0,56.7
156.8,388.31,van,petrol,41.08,2,50.16
5.72,932.74,van,petrol,42.94,0,1.89
129.81,972.25,van,petrol,68.45,3,43.53
116.22,1213.97,van,petrol,49.66,0,37.93
116.16,1050.07,van,petrol,59.25,2,33.57
200.53,1539.69,van,petrol,54.26,7,91.41
9.88,1174.6,van,petrol,45.34,0,3.38
76.49,1263.14,van,petrol,74.68,1,21.35
76.64,204.9,van,petrol,78.54,0,31.16
60.12,526.95,van,petrol,43.21,0,15.58
97.53,842.73,van,petrol,81.96,2,30.04
45.14,1152.05,van,petrol,61.98,4,14.35
26.41,937.8,van,petrol,50.75,1,9.43
23.38,1156.95,van,petrol,62.15,0,8.42
147.16,873.66,van,petrol,80.7,2,59.74
59.61,1052.7,van,petrol,56.25,2,23.32
62.02,181.38,van,petrol,48.88,1,22.43
201.48,1443.87,van,petrol,66.32,3,95.65
175.11,2394.1,van,petrol,65.14,2,91.12
123.79,1616.64,van,petrol,72.08,3,45.02
89.83,221.83,van,petrol,56.36,1,34.86
10.03,257.93,van,petrol,61.0,0,3.83
168.63,728.04,van,petrol,67.77,4,74.37
63.54,445.91,van,petrol,71.06,3,26.46
54.71,865.21,van,petrol,49.13,1,23.21
64.15,351.8,van,diesel,54.53,1,31.12
84.79,569.0,van,petrol,59.37,1,25.92
118.74,1284.17,van,petrol,52.28,2,50.83
33.7,1413.08,van,petrol,76.91,2,13.8
147.13,1538.54,van,petrol,61.08,4,77.14
57.54,643.81,van,petrol,66.78,0,19.36
50.93,445.03,van,petrol,75.12,3,21.2
145.26,1222.02,van,petrol,62.19,4,68.34
164.54,307.01,van,petrol,63.93,0,59.4
35.35,488.65,van,petrol,63.15,0,14.97
120.35,997.07,van,petrol,64.88,1,55.66
292.34,975.37,van,petrol,50.88,7,162.27
63.0,303.95,van,petrol,59.52,1,21.82
25.94,774.33,van,petrol,30.0,3,9.97
66.98,464.26,van,petrol,76.13,1,25.22
70.27,449.49,van,petrol,68.11,1,26.41
88.18,451.37,van,petrol,61.1,1,27.91
12.34,1146.82,van,petrol,64.58,0,5.7
127.43,628.7,van,petrol,71.81,1,52.36
60.08,1308.97,van,petrol,39.02,2,29.49
50.21,772.9,van,petrol,78.56,0,22.1
53.07,338.99,van,petrol,51.52,2,16.01
239.78,624.02,van,petrol,77.74,1,67.14
36.81,402.11,van,petrol,48.12,1,12.93
210.19,2501.37,van,petrol,79.32,3,94.0
155.59,1819.21,van,petrol,67.03,3,68.19
52.11,175.72,van,petrol,58.57,1,16.74
37.9,728.55,van,petrol,53.6,0,12.9
128.64,436.02,van,petrol,30.0,1,48.25
223.31,2142.34,van,petrol,67.22,3,95.95
119.63,2012.83,van,petrol,72.36,2,55.9
102.72,467.46,van,petrol,62.45,3,42.9
69.87,1407.3,van,petrol,40.98,2,32.4
201.16,1000.14,van,petrol,39.09,2,88.57
48.31,1929.07,van,petrol,49.81,2,23.85
161.66,1124.07,van,petrol,65.71,1,70.94
118.04,1020.62,van,petrol,56.96,3,53.11
107.61,227.91,van,petrol,61.23,1,41.79
36.74,890.11,van,petrol,30.0,0,12.78
121.01,940.83,van,diesel,60.11,2,60.56
359.35,1295.93,van,petrol,68.62,12,163.28
66.56,892.95,van,petrol,57.3,2,21.67
91.02,1601.53,van,petrol,69.27,1,28.9
163.71,1797.34,van,petrol,61.31,3,71.56
20.17,1499.21,van,petrol,57.33,1,8.18
126.04,1046.45,van,petrol,41.56,2,46.52
81.04,630.93,van,petrol,70.08,3,27.33
38.82,1070.75,van,petrol,68.22,0,13.82
112.83,323.81,van,petrol,50.08,3,43.28
119.48,1449.7,van,petrol,52.79,4,48.2
31.26,1544.03,van,petrol,57.49,0,13.29
81.31,325.06,van,petrol,87.38,1,32.02
15.73,1255.31,van,petrol,65.62,0,6.88
76.88,881.59,van,petrol,43.3,2,35.71
66.07,177.88,van,petrol,74.24,2,27.83
64.55,676.19,van,petrol,74.0,2,29.17
81.96,1077.0,van,petrol,65.88,1,41.25
51.87,2174.96,van,diesel,84.87,2,30.17
59.75,859.68,van,petrol,79.27,0,23.28
85.9,200.89,van,petrol,72.97,2,29.89
115.3,579.29,van,petrol,32.12,2,42.34
110.8,744.58,van,petrol,42.24,2,44.21
241.94,127.89,van,petrol,46.22,4,98.04
42.11,2086.97,van,petrol,72.46,2,21.17
119.18,373.11,van,petrol,36.72,4,57.74
61.74,699.88,van,petrol,45.16,0,26.91
45.23,1174.04,van,petrol,66.36,1,23.05
35.11,779.66,van,petrol,73.06,1,15.78
90.08,1401.7,van,petrol,70.95,2,52.18
66.63,654.07,van,petrol,52.39,2,28.01
223.52,858.34,van,petrol,52.4,3,92.3
26.38,1270.88,van,petrol,69.34,0,8.26
31.31,747.84,van,petrol,51.29,2,14.28
50.43,433.55,van,petrol,60.22,1,20.17
64.4,1760.51,van,petrol,43.98,3,36.65
24.46,410.66,van,petrol,59.61,0,10.24
57.89,2360.39,van,petrol,57.78,1,31.54
102.05,419.07,van,petrol,69.73,2,47.92
18.81,217.42,van,petrol,65.31,2,6.97
44.35,651.36,van,petrol,71.21,2,16.45
28.68,1580.89,van,petrol,74.57,0,12.25
69.43,307.2,van,petrol,55.44,0,25.07
20.17,1483.07,van,petrol,52.67,2,7.45
63.25,835.9,van,petrol,64.75,2,27.25
196.78,544.59,van,petrol,64.9,6,82.28
98.84,154.64,van,petrol,92.22,1,40.69
77.67,463.14,van,petrol,48.92,1,35.99
79.59,738.87,van,petrol,70.74,1,35.57
22.71,1109.15,van,petrol,40.12,0,11.25
21.84,427.65,van,diesel,70.63,1,10.0
49.45,2353.69,van,petrol,68.07,0,23.09
73.85,472.56,van,petrol,63.74,2,26.72
75.73,195.21,van,petrol,81.58,3,28.51
9.54,1550.79,van,petrol,63.95,0,2.32
209.07,1573.09,van,petrol,58.85,6,84.11
29.12,1475.7,van,petrol,60.14,1,11.78
107.68,1979.79,van,petrol,68.53,0,48.2
37.95,323.39,van,petrol,51.22,1,14.01
54.07,428.03,van,petrol,68.46,4,19.06
136.82,304.8,van,petrol,40.8,4,47.4
130.18,1242.88,van,petrol,78.26,1,54.37
18.66,1305.03,van,petrol,67.28,0,7.7
81.43,654.66,van,petrol,65.9,1,33.58
11.57,432.02,van,petrol,30.0,0,4.25
159.31,483.51,van,petrol,39.09,2,61.33
96.28,433.86,van,petrol,62.42,1,36.1
48.35,417.73,van,petrol,46.98,0,16.69
133.6,296.37,van,petrol,46.64,0,51.37
107.96,706.64,van,petrol,55.26,2,48.98
105.36,509.94,van,petrol,54.06,3,44.26
145.14,366.02,van,petrol,52.99,3,59.75
117.29,1218.56,van,petrol,62.76,3,67.67
70.65,728.63,van,petrol,55.28,0,30.91
124.95,827.56,van,petrol,58.54,4,64.44
28.15,1080.43,van,petrol,39.94,0,12.9
27.91,1256.05,van,petrol,42.93,0,14.09
59.0,467.16,van,petrol,61.06,0,17.43
52.81,1418.85,van,petrol,44.2,0,20.81
88.57,1258.65,van,petrol,64.31,4,41.86
109.4,1723.82,van,petrol,78.14,4,54.74
115.38,546.29,van,petrol,60.5,3,56.21
29.43,261.08,van,petrol,73.29,0,12.06
89.01,299.86,van,petrol,45.06,0,39.51
42.74,693.69,van,petrol,86.06,1,17.72
173.52,1299.36,van,petrol,30.0,0,81.78
105.53,699.14,van,petrol,50.93,3,45.5
58.22,576.55,van,petrol,49.43,0,21.83
95.47,826.4,van,petrol,65.57,2,25.68
42.37,582.57,van,petrol,60.47,0,14.97
25.44,585.9,van,petrol,65.12,0,10.19
26.07,502.56,van,petrol,60.45,1,9.87
160.82,1896.86,van,petrol,66.09,1,77.57
129.51,547.85,van,petrol,52.66,7,63.02
22.56,734.26,van,petrol,77.09,0,9.88
143.33,857.17,van,petrol,69.63,4,68.91
72.24,1790.56,van,petrol,72.43,3,38.32
54.04,1154.43,van,petrol,59.28,2,28.01
97.73,983.34,van,petrol,58.91,2,53.67
4.33,890.1,van,petrol,60.17,0,1.08
93.0,717.46,van,petrol,54.41,2,53.78
58.86,591.33,van,petrol,59.52,3,25.01
238.88,906.12,van,petrol,55.13,3,93.43
105.12,894.25,van,petrol,80.0,3,41.05
305.81,597.68,van,petrol,62.81,10,157.72
22.92,957.38,van,petrol,30.0,0,10.34
17.5,874.73,van,petrol,36.41,0,8.41
23.54,1652.26,van,petrol,57.2,0,10.81
160.62,585.29,van,petrol,58.98,1,70.3
86.08,1151.96,van,petrol,56.03,0,39.82
247.21,1220.91,van,petrol,56.54,9,76.23
46.69,792.78,van,petrol,68.45,0,19.23
110.99,814.88,van,petrol,66.65,3,45.57
30.17,1428.84,van,petrol,43.9,1,12.14
64.85,536.41,van,petrol,38.42,0,22.76
96.1,181.75,van,petrol,40.05,1,39.72
41.45,286.17,van,petrol,58.58,0,14.04
9.12,647.11,van,petrol,78.52,0,2.91
16.3,714.19,van,petrol,71.84,1,7.26
61.27,951.38,van,petrol,60.28,1,26.29
37.56,1003.72,van,petrol,63.41,0,12.56
285.3,324.26,van,petrol,38.22,2,81.82
19.42,1239.84,van,petrol,54.9,0,7.95
129.87,541.57,van,petrol,67.95,5,53.31
56.99,1088.83,van,petrol,85.18,3,21.56
148.14,1220.49,van,petrol,50.3,5,59.15
130.31,475.83,van,petrol,65.01,2,44.54
272.54,543.71,van,petrol,63.99,4,87.9
80.54,717.41,van,petrol,60.76,2,26.96
6.46,84.19,van,petrol,51.37,0,1.9
271.3,439.21,van,petrol,64.74,9,104.68
51.53,774.24,van,petrol,55.1,0,17.65
25.32,1980.62,van,petrol,65.19,0,9.55
42.65,1098.27,van,petrol,47.7,2,17.83
25.07,797.04,van,petrol,68.41,0,11.07
32.14,866.03,van,petrol,48.13,0,13.37
77.96,80.89,van,petrol,39.98,3,32.99
54.98,766.5,van,petrol,78.0,1,21.58
74.44,776.3,van,petrol,33.26,0,30.6
119.49,1135.05,van,petrol,65.47,5,47.19
92.26,385.22,van,petrol,72.51,2,40.03
84.91,1089.46,van,petrol,61.08,1,30.91
178.56,1457.25,van,petrol,40.83,2,73.51
63.48,532.47,van,petrol,62.76,0,21.03
162.27,1136.88,van,petrol,73.84,5,64.1
115.52,670.35,van,petrol,44.94,2,42.95
81.94,1447.99,van,petrol,70.63,1,31.21
82.15,243.62,van,petrol,55.27,3,27.69
101.27,2443.18,van,petrol,62.27,7,62.23
81.91,868.37,van,petrol,43.39,0,28.4
70.42,720.97,van,petrol,71.63,3,25.38
308.64,687.55,van,petrol,68.34,9,105.64
57.68,231.65,van,petrol,59.08,1,15.28
129.14,912.71,van,petrol,61.78,1,39.38
46.16,851.14,van,petrol,80.81,1,18.33
67.28,694.17,van,petrol,41.73,2,19.39
120.23,1409.04,van,petrol,62.28,6,64.34
47.93,1592.23,van,petrol,71.95,1,22.29
120.06,905.44,van,petrol,61.37,0,44.3
134.93,999.15,van,petrol,42.68,1,45.99
80.45,592.5,van,petrol,66.97,3,28.49
80.89,997.52,van,petrol,67.63,0,34.23
21.41,483.19,van,petrol,56.4,1,8.08
93.39,834.86,van,petrol,50.34,2,33.53
148.16,757.75,van,petrol,75.73,3,64.39
189.83,1063.42,van,petrol,43.97,5,58.13
263.45,947.99,van,petrol,44.07,10,110.78
27.09,304.05,van,petrol,61.21,0,9.78
25.88,735.04,van,petrol,71.87,0,9.33
187.64,254.31,van,petrol,37.07,7,64.54
41.16,1326.53,van,petrol,76.32,2,14.17
130.86,1193.3,van,petrol,60.52,2,46.63
179.78,1001.4,van,petrol,61.06,3,63.7
32.61,1033.59,van,petrol,43.87,0,11.55
180.6,914.21,van,petrol,72.52,5,62.37
94.74,1362.87,van,petrol,64.1,2,31.2
172.52,636.19,van,petrol,51.84,4,53.67
65.08,403.72,van,petrol,67.95,0,23.82
249.13,687.25,van,petrol,59.54,6,77.26
17.01,1577.52,van,petrol,45.7,0,5.53
47.25,1363.62,van,petrol,78.9,1,14.57
111.89,1990.97,van,petrol,57.88,3,44.76
30.79,504.29,van,petrol,79.23,1,8.11
135.67,1242.01,van,petrol,56.0,2,40.19
84.63,1179.36,van,petrol,81.41,1,29.53
90.73,1243.65,van,petrol,46.98,3,35.01
96.78,1389.31,van,petrol,54.18,1,38.75
69.05,1285.14,van,petrol,52.97,1,33.13
40.48,666.75,van,petrol,46.63,2,15.04
151.31,289.92,van,petrol,55.18,4,62.78
26.24,1331.24,van,petrol,36.55,2,11.3
36.38,629.12,van,petrol,52.99,1,14.01
113.54,671.1,van,petrol,30.32,0,40.59
31.98,584.11,van,petrol,72.78,2,16.64
