temperature,refrigeration_load,inventory_volume,energy_kwh,co2_kg
5.13,2.59,466.98,870.32,422.76
17.05,0.0,495.43,305.19,150.91
18.0,0.0,1039.86,697.73,343.9
9.82,0.05,1026.53,719.84,354.31
4.44,4.2,289.92,877.27,426.27
12.42,0.0,135.72,230.83,111.27
13.09,0.0,594.22,423.65,208.36
12.05,0.0,494.94,462.86,225.8
3.51,2.85,660.9,891.42,435.48
30.0,0.0,350.18,181.59,90.46
-1.61,2.52,1986.07,1830.12,896.8
29.72,0.0,321.16,156.23,78.06
12.14,0.0,329.55,356.04,173.07
25.44,0.0,467.79,254.28,126.4
26.94,0.0,944.66,476.86,237.84
16.96,0.0,152.68,195.85,94.86
6.37,2.94,587.97,877.01,427.91
5.37,1.34,857.35,788.54,386.78
0.08,1.15,484.62,737.37,357.73
23.03,0.0,302.61,153.71,76.64
11.12,0.0,1053.0,785.35,385.68
17.56,0.0,644.43,501.53,245.96
30.0,0.0,420.74,191.89,96.19
2.32,2.48,236.51,762.04,368.4
-0.46,1.85,1391.87,1246.57,611.5
9.73,0.06,790.98,495.05,244.73
4.01,1.3,459.87,632.08,307.64
19.13,0.0,338.74,325.23,158.55
5.55,2.06,626.03,783.92,382.87
17.24,0.0,188.83,213.2,103.54
19.24,0.0,435.19,332.19,163.01
27.71,0.0,1802.17,850.73,425.72
21.7,0.0,920.86,498.99,248.07
5.37,3.49,214.85,648.74,315.79
-0.34,3.56,254.91,822.0,398.67
13.82,0.0,447.52,437.7,213.28
-2.4,6.58,648.25,1401.74,683.15
-3.51,2.86,333.65,996.34,481.42
21.16,0.0,328.88,218.05,107.52
18.61,0.0,106.78,157.48,76.09
24.3,0.0,592.99,326.48,162.2
14.08,0.0,353.22,362.34,176.35
21.39,0.0,457.69,299.01,147.52
2.56,0.55,550.52,758.49,367.68
18.06,0.0,443.98,341.44,167.51
3.15,7.14,431.91,1190.76,581.15
16.9,0.0,462.81,367.12,179.94
17.86,0.0,1250.69,763.83,377.83
23.3,0.0,437.34,246.19,122.19
22.06,0.0,407.54,202.81,101.22
25.51,0.0,818.34,345.67,174.01
30.0,0.0,700.53,323.92,162.27
29.22,0.0,724.55,360.49,179.93
27.8,0.0,1232.73,561.58,281.54
29.77,0.0,516.55,274.64,136.65
3.48,3.04,710.78,1002.83,489.27
19.96,0.0,257.84,200.0,98.09
3.68,0.61,514.1,664.66,322.77
7.79,0.61,681.03,722.18,352.09
10.56,0.0,883.77,701.68,343.9
30.0,0.0,330.01,131.14,66.25
4.94,4.31,505.5,944.96,461.17
19.1,0.0,868.85,568.46,280.44
10.85,0.0,272.7,298.62,145.12
30.0,0.0,474.88,274.07,135.88
23.15,0.0,232.69,143.19,70.81
22.93,0.0,800.17,472.94,234.25
1.35,4.83,795.22,1408.54,685.6
-10.44,2.63,806.65,1268.9,616.22
15.48,0.0,1225.01,830.37,409.13
11.23,0.0,125.79,243.28,117.07
6.13,0.33,464.92,529.39,257.52
0.16,3.21,1095.14,1522.92,741.18
14.76,0.0,637.98,457.85,225.13
7.15,2.94,315.55,620.65,302.86
26.72,0.0,340.78,172.7,86.12
30.0,0.0,1611.86,845.89,421.14
28.7,0.0,455.67,210.16,105.29
5.17,1.93,666.69,665.52,326.92
21.65,0.0,720.28,405.74,201.37
-5.32,17.46,503.03,2599.65,1266.19
29.46,0.0,890.89,379.32,190.87
20.8,0.0,667.01,337.81,168.47
8.33,0.63,419.62,537.89,261.45
15.13,0.0,393.13,375.44,183.05
2.35,7.13,462.19,1269.2,618.75
13.12,0.0,1145.05,646.13,320.65
8.67,0.6,879.36,810.07,396.21
28.78,0.0,534.09,312.17,154.69
27.27,0.0,1040.44,546.55,272.1
23.36,0.0,250.68,130.67,65.08
14.09,0.0,273.44,302.41,146.93
18.93,0.0,936.15,541.32,268.36
6.85,0.8,1416.63,1036.62,510.55
30.0,0.0,619.69,293.48,146.84
5.75,2.19,1352.35,1241.4,609.06
6.5,0.65,318.66,447.04,217.11
13.97,0.0,647.43,471.75,231.85
20.84,0.0,466.13,256.61,127.48
16.61,0.0,924.97,567.04,280.44
15.58,0.0,325.7,300.75,146.76
30.0,0.0,410.86,216.37,107.7
12.49,0.0,1097.11,758.97,373.68
6.41,1.21,400.04,682.61,330.8
0.09,10.67,319.18,1479.11,721.88
26.34,0.0,596.72,298.8,149.09
18.11,0.0,267.4,251.05,122.46
24.95,0.0,444.24,207.35,103.82
15.68,0.0,934.5,585.89,289.51
22.37,0.0,1121.41,553.33,276.29
8.3,1.01,742.33,653.93,320.98
18.27,0.0,669.54,410.8,203.16
8.15,1.26,638.56,684.73,334.73
16.6,0.0,534.14,427.94,209.68
22.85,0.0,710.9,417.56,206.87
19.71,0.0,609.93,404.82,199.61
30.0,0.0,474.71,207.8,104.4
7.93,0.51,1384.21,1035.67,509.3
13.14,0.0,616.5,484.33,237.46
2.44,3.03,789.98,1083.01,528.3
9.98,0.0,1456.38,869.21,430.35
13.42,0.0,738.77,563.94,276.74
9.88,0.03,163.91,333.86,160.59
25.45,0.0,538.16,269.76,134.6
12.84,0.0,817.44,585.53,287.94
1.92,3.12,921.44,1256.05,612.2
5.52,2.82,717.66,947.02,462.54
25.5,0.0,413.43,238.97,118.47
16.02,0.0,285.85,278.05,135.51
23.08,0.0,765.37,470.59,232.72
12.22,0.0,337.79,371.14,180.35
30.0,0.0,595.17,273.98,137.28
10.6,0.0,236.37,327.86,158.57
13.92,0.0,209.76,283.21,137.04
3.24,7.92,1414.05,1786.72,877.15
30.0,0.0,260.51,123.16,61.63
7.58,2.57,488.2,705.52,344.7
27.55,0.0,396.85,214.89,106.83
23.81,0.0,741.18,376.16,187.57
17.15,0.0,325.12,264.19,129.39
4.31,3.9,435.29,811.54,396.36
2.7,4.84,271.01,707.69,346.42
-3.41,1.73,1038.91,993.9,487.08
28.24,0.0,144.01,70.74,35.33
14.0,0.0,1363.99,856.13,423.03
21.76,0.0,439.12,255.41,126.59
17.24,0.0,91.82,164.74,79.35
23.22,0.0,428.58,242.11,120.14
19.37,0.0,705.6,443.95,219.35
11.46,0.0,1089.0,622.48,308.75
9.78,0.06,177.29,295.83,142.73
8.52,0.59,223.35,380.84,184.43
14.09,0.0,395.23,433.69,210.75
16.14,0.0,284.58,276.09,134.56
26.15,0.0,483.55,271.72,134.87
21.85,0.0,255.2,203.69,99.82
16.01,0.0,235.75,252.6,122.82
-1.32,12.03,178.95,1492.31,728.44
30.0,0.0,750.11,371.98,185.69
-2.65,4.86,448.1,1115.52,542.3
1.02,9.85,1716.91,2260.09,1108.43
3.36,3.88,134.8,762.15,369.27
22.77,0.0,484.93,291.74,144.4
28.73,0.0,445.76,217.66,108.74
11.65,0.0,881.6,585.22,288.56
5.12,0.36,585.97,693.75,337.09
10.37,0.0,413.91,435.26,211.72
12.31,0.0,184.54,304.91,147.05
17.07,0.0,569.54,386.53,190.44
11.24,0.0,1329.87,809.2,400.33
11.21,0.0,355.1,369.9,179.97
20.11,0.0,476.82,262.25,130.29
14.65,0.0,305.26,303.42,147.79
6.59,0.32,680.72,639.37,312.34
16.86,0.0,193.85,235.0,113.95
18.27,0.0,572.8,382.06,188.35
21.42,0.0,1413.6,789.71,392.08
28.75,0.0,181.19,86.7,43.36
27.66,0.0,980.72,515.25,256.51
24.54,0.0,437.28,237.78,118.19
15.84,0.0,328.99,304.59,148.63
15.35,0.0,142.99,200.68,97.04
12.4,0.0,485.6,449.37,219.28
17.73,0.0,267.71,177.76,87.65
4.82,3.87,627.85,1015.18,495.36
30.0,0.0,618.17,274.34,137.73
26.76,0.0,584.74,280.72,140.36
3.2,0.84,614.04,692.08,337.32
18.77,0.0,402.48,304.23,149.34
12.72,0.0,619.24,554.84,270.98
12.48,0.0,409.46,374.95,183.02
8.27,0.24,902.59,800.79,391.55
0.12,0.36,1355.76,926.85,457.05
30.0,0.0,808.93,351.74,176.78
19.56,0.0,589.05,359.81,177.98
20.69,0.0,457.29,310.82,153.13
16.62,0.0,501.87,452.67,221.04
17.83,0.0,602.14,377.06,186.33
10.95,0.0,572.59,456.61,223.76
22.41,0.0,299.7,212.54,104.55
23.38,0.0,362.36,203.25,100.89
3.3,0.93,343.78,611.06,295.73
17.96,0.0,1111.14,680.11,336.39
20.19,0.0,287.7,185.55,91.59
-7.21,3.05,745.11,1243.73,604.14
19.97,0.0,896.91,473.07,235.47
-0.11,1.21,1740.94,1771.41,864.06
17.88,0.0,827.89,478.08,237.02
18.9,0.0,471.13,306.36,151.17
12.2,0.0,2168.37,1342.18,663.56
14.95,0.0,329.07,300.22,146.56
16.25,0.0,973.24,587.91,290.93
30.0,0.0,274.14,100.18,50.87
2.44,4.67,840.63,1382.8,673.68
4.12,2.48,469.86,670.02,327.5
9.57,0.28,535.06,384.4,189.42
27.62,0.0,1556.74,749.63,374.75
6.94,0.22,337.81,490.86,237.52
24.57,0.0,331.64,142.47,71.65
30.0,0.0,402.06,175.69,88.28
6.43,1.08,430.62,555.24,270.47
1.65,1.61,845.09,726.22,357.43
17.76,0.0,973.75,659.28,324.84
5.17,0.57,308.68,574.13,277.24
18.29,0.0,348.61,266.33,130.69
30.0,0.0,187.11,88.65,44.35
20.09,0.0,644.34,321.4,160.4
3.92,0.55,2138.66,1218.5,605.25
24.9,0.0,261.1,120.01,60.14
16.25,0.0,309.27,283.39,138.32
-7.39,5.24,380.77,1246.89,604.44
17.61,0.0,793.45,487.18,240.93
4.32,7.42,901.18,1345.08,660.49
11.12,0.0,1026.43,686.41,338.36
19.37,0.0,878.68,522.33,258.65
26.65,0.0,322.16,148.83,74.56
6.36,1.55,350.83,736.9,356.48
30.0,0.0,228.37,123.49,61.4
17.31,0.0,924.76,514.73,255.59
13.05,0.0,721.33,479.51,236.42
0.51,1.72,289.09,636.1,308.11
0.33,0.54,438.35,604.13,293.01
11.42,0.0,163.31,299.7,144.32
8.94,0.06,1038.28,694.53,342.45
-2.61,2.87,563.2,878.35,428.13
5.82,2.47,503.61,759.39,370.33
15.08,0.0,642.47,495.17,242.92
-11.11,19.1,385.92,2581.14,1258.36
5.15,1.06,248.06,553.06,267.22
2.59,2.88,142.77,676.95,327.43
15.38,0.0,504.59,337.32,166.28
28.0,0.0,223.62,115.09,57.35
4.91,0.67,655.31,716.21,349.04
17.16,0.0,738.03,430.34,213.27
15.97,0.0,586.24,453.14,222.28
28.56,0.0,723.77,392.75,195.24
15.61,0.0,825.28,694.62,339.85
12.6,0.0,1111.18,651.44,322.77
29.56,0.0,278.59,110.8,55.97
1.96,4.99,136.21,914.5,443.25
1.9,0.77,1120.23,1122.31,547.66
13.78,0.0,466.56,441.04,215.09
9.88,0.02,184.41,336.35,162.0
19.49,0.0,882.33,450.68,224.66
23.66,0.0,350.11,165.45,82.79
22.41,0.0,844.82,342.03,172.6
15.63,0.0,875.27,612.24,301.32
14.65,0.0,398.26,386.67,188.45
29.26,0.0,1116.6,463.92,233.76
24.32,0.0,1093.08,569.18,283.48
22.48,0.0,623.36,297.03,148.57
23.29,0.0,358.32,247.25,121.74
14.09,0.0,1793.77,1031.58,511.52
23.8,0.0,737.32,351.53,175.82
23.3,0.0,934.42,564.71,279.45
11.23,0.0,285.68,355.34,172.21
15.98,0.0,962.77,612.89,302.68
-5.14,2.49,345.33,743.5,360.91
30.0,0.0,476.97,233.48,116.63
13.33,0.0,643.35,497.21,243.9
3.52,1.36,290.39,678.26,327.63
12.91,0.0,433.7,368.76,180.37
14.99,0.0,911.87,573.47,283.34
2.85,6.64,495.66,1382.92,672.46
16.3,0.0,1041.75,647.62,320.12
27.31,0.0,506.13,257.63,128.45
7.33,1.1,934.26,768.64,377.91
10.1,0.0,360.51,411.21,199.65
19.72,0.0,510.11,364.04,179.04
1.01,0.45,702.85,762.79,371.41
-3.85,14.41,128.58,2112.09,1025.68
30.0,0.0,877.69,420.58,210.31
23.03,0.0,347.46,213.39,105.53
14.04,0.0,345.34,327.77,159.83
24.01,0.0,207.09,86.82,43.73
24.5,0.0,189.3,99.67,49.61
17.09,0.0,1279.39,766.86,379.61
10.41,0.0,866.03,645.49,317.0
-6.54,13.94,420.38,1976.54,964.12
-6.58,1.21,405.87,837.04,404.21
23.0,0.0,1414.01,778.22,386.62
8.06,0.78,619.21,876.18,424.75
26.61,0.0,988.82,490.68,244.94
3.65,1.88,696.05,863.2,421.09
17.83,0.0,421.37,309.27,151.96
22.47,0.0,452.5,274.59,135.86
9.01,0.13,498.09,564.52,274.32
-6.66,4.1,218.46,858.54,416.37
9.02,0.51,708.06,640.91,313.66
9.93,0.04,432.13,403.52,196.91
19.57,0.0,635.03,431.77,212.71
3.97,1.02,224.77,586.05,282.55
9.53,0.05,442.29,476.25,231.6
1.01,3.36,805.34,1343.57,652.73
21.03,0.0,364.12,244.88,120.69
26.89,0.0,378.01,150.29,75.92
21.4,0.0,421.46,267.98,132.35
15.44,0.0,117.35,198.17,95.54
14.47,0.0,1955.32,1165.6,577.12
9.78,0.07,210.75,304.5,147.27
7.26,1.24,816.26,729.87,358.29
1.17,2.31,607.25,780.22,381.24
23.27,0.0,1003.48,578.19,286.68
9.11,0.08,1018.86,831.5,407.31
18.08,0.0,516.59,309.33,153.13
-3.9,5.03,790.54,1479.18,719.38
29.85,0.0,403.96,221.63,110.12
6.51,1.63,1285.56,1195.98,585.88
30.0,0.0,631.3,250.24,126.44
6.58,0.57,381.65,461.31,224.53
10.19,0.0,430.22,511.21,247.99
1.34,1.85,470.24,937.7,453.74
29.71,0.0,393.73,177.07,88.83
7.41,1.14,391.61,677.68,328.25
15.17,0.0,267.97,272.39,132.6
12.63,0.0,252.0,296.57,143.9
25.94,0.0,405.58,197.39,98.63
5.69,3.38,744.66,1083.28,528.4
17.4,0.0,206.82,210.36,102.4
3.28,2.1,620.78,854.7,416.48
0.19,1.2,1165.1,1063.97,521.11
22.82,0.0,1229.25,616.67,307.67
21.81,0.0,810.21,438.11,217.83
7.31,1.13,273.98,411.42,200.34
6.67,2.37,130.06,527.16,255.4
18.67,0.0,1091.82,567.64,282.73
23.42,0.0,1260.38,545.54,274.25
12.39,0.0,554.49,544.23,265.16
27.41,0.0,378.67,204.96,101.9
14.89,0.0,430.93,468.04,227.49
-2.43,1.94,1022.7,1189.23,579.97
6.19,0.41,1207.21,1048.89,513.3
21.46,0.0,292.87,214.49,105.4
-2.98,2.38,312.66,638.27,310.38
10.44,0.0,589.74,480.0,235.08
4.35,5.18,830.86,1101.2,540.56
18.6,0.0,126.26,107.14,52.4
19.09,0.0,437.0,329.94,161.97
22.87,0.0,320.96,165.22,82.33
10.96,0.0,241.95,338.48,163.68
7.52,0.88,748.85,679.13,332.85
10.19,0.0,254.2,372.16,179.83
-15.39,9.27,273.1,1805.46,874.32
15.45,0.0,419.82,326.76,160.25
4.37,2.16,289.35,679.28,329.26
19.07,0.0,704.52,441.95,218.38
11.46,0.0,523.65,460.13,224.84
3.31,4.06,302.82,929.43,450.99
27.02,0.0,459.82,218.8,109.45
12.07,0.0,777.9,551.44,271.27
12.49,0.0,523.31,429.69,210.38
22.13,0.0,1436.83,796.82,395.73
28.88,0.0,432.66,195.42,98.02
-4.57,5.08,580.5,1218.52,593.13
-0.07,5.32,840.46,1138.6,558.63
14.43,0.0,1112.34,844.75,414.6
6.0,1.25,195.23,516.09,249.29
2.06,6.62,853.15,1713.05,833.54
17.29,0.0,484.39,349.38,171.77
30.0,0.0,352.73,161.34,80.87
28.96,0.0,1043.69,544.72,271.27
19.16,0.0,283.63,207.49,101.96
20.84,0.0,514.62,327.56,161.77
24.95,0.0,757.42,349.75,175.22
11.93,0.0,784.35,619.39,303.62
-7.73,4.35,183.54,939.71,454.88
13.0,0.0,313.06,284.32,138.81
15.57,0.0,1007.47,621.1,307.11
19.4,0.0,770.85,482.35,238.36
13.17,0.0,532.42,412.19,202.18
29.66,0.0,637.43,260.95,131.6
13.9,0.0,420.75,322.87,158.41
18.76,0.0,846.29,497.5,246.47
-11.73,14.72,1264.3,2669.62,1304.58
30.0,0.0,463.94,271.91,134.73
13.42,0.0,505.51,412.9,202.19
18.71,0.0,1495.73,933.83,461.52
13.01,0.0,363.39,385.0,187.24
22.47,0.0,267.58,139.59,69.51
3.51,2.72,192.7,759.99,367.26
22.84,0.0,223.84,137.86,68.17
6.02,1.1,695.75,856.76,416.91
19.88,0.0,736.16,480.83,237.23
30.0,0.0,1341.98,627.32,314.08
22.97,0.0,329.38,184.73,91.7
8.39,0.79,620.31,608.8,297.77
0.49,2.99,1208.3,1210.78,593.96
16.05,0.0,823.84,594.17,292.12
2.75,1.5,855.0,847.27,414.89
18.99,0.0,607.77,417.8,205.75
20.07,0.0,448.34,284.76,140.64
20.0,0.0,530.7,329.48,162.87
30.0,0.0,704.76,418.37,207.18
24.37,0.0,564.67,309.9,153.98
26.89,0.0,234.54,101.16,50.86
8.47,0.41,767.68,827.03,402.65
28.85,0.0,173.01,91.43,45.51
23.11,0.0,300.52,174.29,86.39
19.98,0.0,137.02,155.25,75.39
16.65,0.0,366.33,299.99,146.89
-1.2,1.69,925.84,985.81,481.82
30.0,0.0,249.7,137.62,68.37
8.36,1.09,2427.87,1651.04,814.96
8.08,0.59,373.67,495.4,240.65
7.14,0.83,982.72,676.46,334.31
-6.27,4.21,938.99,1439.48,701.13
7.95,0.95,272.84,480.07,232.68
10.26,0.0,305.33,361.49,175.37
18.34,0.0,391.98,296.53,145.55
30.0,0.0,385.36,224.78,111.39
19.79,0.0,648.69,391.71,193.85
13.01,0.0,725.14,572.12,280.46
30.0,0.0,1025.06,386.24,195.76
5.35,2.24,187.55,582.13,282.01
15.54,0.0,550.32,373.21,183.88
-1.82,3.38,360.03,968.29,469.16
19.6,0.0,211.47,199.39,97.25
1.67,5.95,699.04,1540.05,748.54
16.18,0.0,202.32,242.29,117.52
10.77,0.0,789.68,632.16,309.75
27.48,0.0,761.59,414.53,206.04
23.62,0.0,452.87,244.54,121.59
30.0,0.0,738.25,384.56,191.53
29.26,0.0,419.74,221.13,110.07
29.36,0.0,449.59,257.77,127.84
10.97,0.0,882.64,641.71,315.4
7.19,0.6,649.29,694.61,338.61
30.0,0.0,1050.68,466.03,233.97
11.21,0.0,847.58,576.54,284.03
9.33,0.13,1437.82,984.97,485.3
4.25,1.29,716.15,803.3,392.03
14.98,0.0,674.08,511.43,251.02
16.03,0.0,346.0,277.03,135.74
14.89,0.0,767.16,523.34,257.79
16.84,0.0,252.25,260.62,126.82
16.87,0.0,595.42,395.95,195.22
29.62,0.0,705.61,320.16,160.55
13.44,0.0,433.36,390.81,190.84
20.98,0.0,473.6,307.73,151.85
25.7,0.0,270.31,143.99,71.64
30.0,0.0,402.85,204.96,102.19
9.78,0.08,655.67,553.29,270.79
26.45,0.0,235.1,135.41,67.14
23.22,0.0,254.77,139.81,69.47
12.89,0.0,500.83,397.03,194.6
22.77,0.0,1440.97,810.69,402.37
20.69,0.0,859.44,430.23,214.67
12.8,0.0,118.69,261.9,125.83
19.36,0.0,900.86,530.44,262.77
13.06,0.0,572.25,470.46,230.33
27.87,0.0,1220.43,670.95,333.35
30.0,0.0,895.39,445.68,222.44
23.63,0.0,268.75,146.79,72.95
3.44,4.69,197.72,936.74,454.12
13.1,0.0,57.95,226.47,108.27
11.33,0.0,542.27,465.83,227.78
-0.6,4.96,824.05,1258.96,615.09
20.81,0.0,297.12,211.07,103.83
22.94,0.0,955.96,554.29,274.76
18.89,0.0,331.51,262.28,128.56
30.0,0.0,474.73,239.06,119.25
2.0,4.51,785.42,1150.16,562.29
22.76,0.0,330.55,199.52,98.74
24.62,0.0,658.08,348.26,173.32
4.7,2.75,409.25,795.92,386.96
15.47,0.0,824.96,607.98,298.69
15.36,0.0,579.72,481.79,235.81
7.62,2.28,493.13,644.91,315.55
30.0,0.0,144.08,62.71,31.52
26.0,0.0,1394.86,499.82,254.15
15.13,0.0,276.03,308.15,149.68
30.0,0.0,318.8,129.46,65.32
16.09,0.0,907.92,603.5,297.56
24.92,0.0,872.24,448.56,223.53
8.03,0.34,1048.82,807.02,396.42
-4.81,1.86,500.97,1058.52,511.5
20.82,0.0,143.24,150.39,73.15
3.77,4.32,908.47,1363.05,664.62
21.38,0.0,207.71,185.72,90.71
9.09,0.2,972.29,684.86,337.27
6.67,2.28,71.7,516.93,249.7
7.02,0.64,1455.83,996.21,491.6
5.49,1.94,421.11,738.21,358.52
7.37,0.51,319.76,562.97,271.99
30.0,0.0,404.63,202.87,101.22
30.0,0.0,660.6,336.58,167.8
16.17,0.0,392.86,291.14,143.0
0.88,2.91,402.69,933.03,452.25
28.8,0.0,226.02,126.65,62.87
15.15,0.0,1798.33,936.55,466.44
-0.82,4.93,151.0,1107.33,534.94
10.45,0.0,184.34,326.34,157.22
30.0,0.0,513.39,215.39,108.47
13.77,0.0,636.6,417.1,205.76
19.91,0.0,1031.92,635.63,314.31
26.84,0.0,779.2,397.29,198.06
12.51,0.0,571.82,506.6,247.5
21.93,0.0,376.59,263.43,129.65
4.59,1.85,381.5,757.27,366.97
6.81,1.68,786.83,981.02,477.86
8.26,1.15,481.4,529.16,258.8
20.07,0.0,268.15,227.85,111.45
5.98,1.02,401.31,612.03,297.01
4.33,3.39,309.79,787.97,382.92
13.92,0.0,215.16,303.11,146.56
2.24,4.89,974.8,1398.45,683.06
4.7,8.05,504.28,1430.2,697.07
30.0,0.0,101.52,50.0,24.97
5.43,1.27,268.63,591.01,285.8
18.45,0.0,751.86,492.74,243.07
8.48,0.19,853.17,607.85,299.24
14.74,0.0,218.9,214.16,104.35
14.76,0.0,650.17,463.8,228.11
6.42,0.12,1037.91,738.99,363.65
30.0,0.0,114.6,56.93,28.41
19.87,0.0,336.8,268.19,131.43
24.54,0.0,871.48,433.34,216.29
22.27,0.0,689.31,362.33,180.38
11.63,0.0,235.8,238.62,116.17
27.21,0.0,247.9,123.68,61.72
11.38,0.0,494.04,504.53,245.58
16.3,0.0,595.83,409.56,201.69
-4.88,9.75,307.59,1680.87,816.24
15.89,0.0,615.74,505.31,247.41
13.22,0.0,496.89,399.12,195.54
3.07,1.54,218.36,554.59,268.29
20.82,0.0,287.42,212.73,104.49
-1.41,2.73,714.41,979.69,477.88
20.83,0.0,377.08,255.92,126.09
25.71,0.0,423.64,214.21,106.83
25.15,0.0,332.68,184.91,91.83
15.73,0.0,961.97,719.44,353.28
12.24,0.0,868.26,704.01,344.83
3.49,3.3,260.94,767.5,372.48
17.77,0.0,677.62,389.81,193.29
10.39,0.0,859.7,723.38,353.92
30.0,0.0,971.08,460.51,230.39
23.73,0.0,1426.28,760.38,378.3
15.45,0.0,583.96,453.63,222.48
4.48,4.7,639.0,1141.25,556.58
25.16,0.0,256.08,139.98,69.56
20.64,0.0,533.48,347.89,171.65
12.87,0.0,499.08,433.58,211.94
12.14,0.0,603.32,498.61,244.08
10.12,0.0,939.58,796.08,389.41
11.18,0.0,815.54,707.27,345.74
0.18,2.82,679.07,1111.81,540.35
20.53,0.0,623.47,367.08,181.84
15.54,0.0,244.77,258.73,125.83
30.0,0.0,712.51,315.18,158.26
2.16,4.35,670.86,1238.46,602.62
-11.5,5.07,554.63,1372.25,665.83
20.23,0.0,489.13,289.59,143.42
30.0,0.0,508.7,256.36,127.88
30.0,0.0,892.2,494.79,245.73
16.72,0.0,339.59,277.94,136.1
30.0,0.0,378.58,205.59,102.2
-3.51,15.58,407.55,1901.34,930.62
9.66,0.03,75.51,287.17,137.35
19.99,0.0,376.67,203.56,101.21
5.75,1.48,86.34,391.34,189.07
16.81,0.0,1151.95,720.28,355.96
17.42,0.0,313.24,242.03,118.72
15.38,0.0,327.87,270.0,132.19
30.0,0.0,198.76,109.78,54.53
10.08,0.0,83.66,224.89,107.83
17.39,0.0,334.23,299.25,146.15
7.58,0.33,253.22,415.4,200.83
5.84,1.37,275.7,453.65,220.77
4.18,2.67,511.98,1005.48,487.61
12.41,0.0,301.21,285.66,139.31
16.56,0.0,305.13,274.39,134.0
7.16,0.78,236.13,358.34,174.17
12.99,0.0,539.07,464.98,227.33
12.94,0.0,354.64,357.06,173.86
20.99,0.0,1754.42,1008.1,499.9
16.24,0.0,772.51,593.23,291.05
24.71,0.0,891.67,471.29,234.56
20.28,0.0,529.0,351.15,173.15
1.79,6.86,375.54,1080.0,527.46
-10.34,14.02,428.5,2520.39,1222.66
30.0,0.0,476.64,269.71,133.83
19.12,0.0,392.9,310.53,152.22
16.69,0.0,591.09,467.65,229.23
23.1,0.0,532.4,332.59,164.37
10.07,0.0,1002.03,602.45,298.19
12.09,0.0,311.27,420.74,203.59
18.21,0.0,520.92,424.75,208.01
30.0,0.0,581.56,292.7,146.01
21.47,0.0,601.52,409.91,201.92
24.86,0.0,238.13,117.72,58.77
19.74,0.0,475.63,262.14,130.22
13.51,0.0,317.56,274.35,134.13
18.57,0.0,567.41,390.1,192.1
18.25,0.0,389.95,298.09,146.27
9.74,0.04,305.51,374.91,181.8
11.56,0.0,795.71,631.56,309.54
0.39,1.3,642.77,855.13,415.78
30.0,0.0,260.83,108.81,54.81
26.8,0.0,266.69,137.23,68.38
20.15,0.0,71.28,120.61,58.14
8.42,1.28,889.26,923.28,451.09
5.8,2.66,272.16,734.18,355.86
21.95,0.0,545.44,305.87,151.83
30.0,0.0,854.56,437.47,218.05
28.31,0.0,169.49,81.28,40.64
17.2,0.0,378.96,292.44,143.46
0.06,1.93,668.63,864.36,421.39
7.77,0.88,427.43,552.73,268.95
-0.06,0.92,323.12,629.33,304.14
-9.27,10.9,87.61,1816.12,879.51
28.53,0.0,1393.47,735.97,366.31
7.71,1.06,897.83,836.34,409.57
25.78,0.0,273.61,142.14,70.8
30.0,0.0,440.88,195.42,98.11
21.99,0.0,1085.99,520.36,260.2
30.0,0.0,819.3,358.68,180.21
-1.63,1.67,160.57,658.18,316.99
29.69,0.0,304.17,162.26,80.72
9.28,0.08,944.53,594.83,294.0
19.88,0.0,1762.08,860.24,429.76
18.55,0.0,692.2,378.49,188.09
-19.83,12.22,584.76,2084.09,1014.67
26.39,0.0,937.84,497.4,247.52
10.56,0.0,675.29,539.07,264.16
21.63,0.0,734.87,425.53,210.95
15.9,0.0,478.85,401.0,196.22
-5.59,1.79,336.49,851.42,411.05
27.01,0.0,1018.12,577.87,286.71
25.33,0.0,215.88,94.0,47.24
13.36,0.0,741.32,501.25,246.99
19.04,0.0,694.62,402.24,199.4
9.53,0.33,606.96,643.65,313.5
16.23,0.0,1079.81,730.65,360.02
14.7,0.0,142.14,206.86,99.97
30.0,0.0,39.64,50.0,24.23
21.04,0.0,252.75,202.21,99.08
19.84,0.0,404.19,278.38,137.08
6.07,0.5,906.54,868.68,424.23
20.44,0.0,434.3,314.64,154.67
21.69,0.0,723.1,359.33,179.36
27.73,0.0,715.44,341.16,170.64
30.0,0.0,412.42,240.42,119.15
-4.55,10.78,133.19,1441.76,702.06
12.47,0.0,218.51,329.46,159.12
20.81,0.0,720.49,377.36,187.89
5.14,1.11,381.85,622.64,301.95
6.66,2.56,358.07,654.64,318.97
13.86,0.0,328.5,315.6,153.85
0.14,0.64,372.04,687.92,332.16
7.98,0.4,753.16,656.16,321.3
6.15,1.43,723.9,757.02,370.35
26.33,0.0,648.35,305.58,152.93
30.0,0.0,184.47,95.41,47.53
12.11,0.0,922.46,662.43,325.73
26.27,0.0,1047.35,497.47,248.87
12.46,0.0,668.58,495.32,243.3
26.91,0.0,1183.99,594.89,296.78
18.43,0.0,371.33,261.27,128.56
10.56,0.0,540.05,524.47,255.6
23.94,0.0,275.3,175.68,86.75
13.54,0.0,961.51,720.99,354.01
14.01,0.0,150.09,272.74,131.35
18.49,0.0,1357.07,772.25,383.1
30.0,0.0,1211.61,530.34,266.45
16.57,0.0,220.79,243.94,118.52
8.36,0.06,184.16,360.41,173.5
