energy_kwh,machine_runtime_hours,furnace_usage,cooling_load,shift_hours,co2_kg
4378.1,7.47,3.67,179.01,12,2448.01
3424.14,17.86,0.08,163.42,24,2236.59
9480.98,6.43,4.16,245.24,12,5110.24
4694.17,8.04,2.47,119.31,12,2543.68
5283.82,5.72,6.61,112.91,8,2694.92
4071.46,5.74,2.78,715.88,8,2269.14
4131.75,9.06,1.43,313.02,12,2299.44
2355.76,7.38,2.74,427.6,8,1342.31
9147.35,8.08,0.59,145.8,16,5134.57
4451.67,9.81,1.64,215.87,12,2430.5
6727.75,16.13,0.47,41.3,24,4279.09
6193.48,9.45,2.13,352.09,16,3675.77
15169.25,19.26,1.97,148.06,24,9753.67
5151.98,9.27,1.08,651.16,16,3183.15
2804.67,11.11,0.52,84.16,16,1608.62
6525.6,8.1,0.88,317.65,12,3510.3
9058.27,8.86,1.59,409.37,16,5252.87
14637.85,8.27,4.16,527.59,16,8507.84
15151.04,20.88,0.66,194.97,24,9654.41
4298.83,7.09,1.39,112.97,8,2115.29
8167.3,8.37,0.32,199.48,16,4605.39
3017.39,12.15,2.25,322.15,16,1918.26
8590.02,8.86,1.29,524.35,16,5031.54
8131.36,14.26,1.65,170.47,16,4638.61
8060.16,15.78,0.02,218.72,24,5166.53
2116.41,10.86,0.53,419.01,12,1278.51
1233.33,7.29,0.63,315.86,8,720.84
4910.27,4.02,1.42,211.64,8,2444.26
2762.12,5.33,0.1,529.46,8,1518.09
4322.27,6.02,0.16,58.24,8,2078.93
12918.0,10.45,1.42,95.19,16,7231.03
10839.39,16.67,4.06,410.61,24,7349.46
8572.5,9.14,0.43,83.59,12,4447.36
8488.8,17.03,0.53,157.54,24,5447.37
13008.74,12.07,1.0,95.99,24,8290.2
4212.09,7.77,1.28,192.22,8,2102.12
10206.31,11.62,2.04,169.96,12,5377.54
1872.79,10.73,1.57,288.03,12,1135.06
10845.39,21.51,1.15,170.02,24,6984.25
3571.22,4.88,1.21,125.98,8,1770.83
10992.05,17.71,0.35,209.36,24,7028.0
13319.62,16.94,2.63,9.33,24,8579.63
12412.44,8.61,4.6,893.2,12,6898.72
16545.76,16.7,4.79,860.03,24,11217.63
6073.26,22.92,0.57,147.03,24,3930.73
9625.0,13.04,0.76,681.54,16,5645.33
8208.38,8.02,0.4,166.86,12,4294.22
4233.83,11.26,1.6,490.86,16,2631.44
6634.67,11.48,1.89,516.1,16,3980.14
14391.93,12.68,0.03,22.05,24,9037.62
7615.28,10.59,3.53,123.35,16,4426.75
5200.23,7.51,0.41,107.16,8,2520.13
6501.28,7.77,2.67,614.16,8,3381.83
11852.15,15.06,4.3,733.42,16,7071.84
7476.76,6.62,0.49,360.8,12,4002.77
7169.74,13.66,1.78,138.5,16,4100.96
6291.27,15.95,1.64,907.7,24,4544.94
6817.65,11.82,0.16,750.22,16,4099.45
13540.68,15.9,1.77,1067.55,24,9182.67
2518.61,7.86,2.57,396.41,8,1403.96
12395.48,16.84,1.57,577.18,24,8198.2
12855.62,14.34,3.79,335.57,16,7422.0
2305.37,5.94,0.02,35.48,8,1109.17
10806.15,20.17,1.44,256.1,24,7028.08
3414.78,5.8,0.13,187.49,8,1697.0
7135.42,12.38,1.06,145.13,16,4048.91
4289.11,9.08,0.15,251.28,12,2310.03
14753.56,19.01,2.33,236.13,24,9568.02
5965.98,7.66,0.58,64.05,12,3107.48
6173.99,11.33,1.09,130.61,12,3259.36
6263.47,11.61,0.27,445.12,12,3407.52
3524.82,6.44,0.08,720.61,8,1953.37
13110.47,13.07,2.94,704.47,24,8828.13
5237.66,15.24,0.08,875.59,24,3736.14
9123.65,15.43,0.41,700.16,24,6111.17
1542.55,6.08,2.97,163.85,8,859.57
5902.85,15.36,0.86,268.85,16,3415.31
5507.33,5.16,1.03,211.92,8,2719.63
4683.29,9.14,1.22,252.34,12,2549.94
4260.35,12.99,0.58,429.5,16,2568.02
3915.44,10.19,2.03,211.2,16,2352.66
11987.89,10.25,1.23,336.04,12,6332.32
8900.67,12.16,3.24,482.8,16,5280.83
11303.03,11.78,0.93,315.5,16,6415.12
6057.17,8.55,1.35,657.3,12,3427.65
7489.72,10.58,1.01,676.42,16,4479.17
14988.04,9.9,0.1,310.59,16,8401.88
15531.9,22.0,0.01,178.14,24,9830.11
10644.1,18.42,2.02,196.66,24,6944.98
6277.65,10.86,0.29,136.08,12,3286.94
4032.55,10.28,1.59,90.86,16,2341.53
4599.72,7.35,0.07,195.09,12,2443.35
4695.21,14.82,0.39,443.88,16,2804.93
3559.17,4.77,1.0,26.48,8,1722.28
3663.49,5.3,0.68,139.75,8,1808.62
18730.11,15.4,2.75,76.98,24,12016.03
8002.98,18.67,4.57,107.17,24,5460.67
4210.78,7.91,1.04,111.22,12,2242.49
9887.44,15.2,2.02,136.85,16,5609.6
8982.76,15.27,0.07,229.22,16,5055.43
4311.82,7.06,0.45,35.21,8,2071.35
13330.8,6.42,2.0,441.49,12,7091.86
5584.11,6.91,1.06,307.76,12,3029.33
3012.52,11.06,1.59,214.68,12,1689.81
6640.07,6.81,0.57,336.61,12,3566.26
10083.5,23.41,0.46,392.49,24,6561.0
3507.65,5.81,0.01,433.25,8,1833.21
9055.22,8.37,2.19,554.17,16,5345.73
4624.63,7.9,8.87,78.78,12,2713.29
17771.15,18.18,2.1,151.55,24,11397.87
875.5,4.86,0.21,124.08,8,468.03
4304.24,5.3,0.74,465.84,8,2239.8
7207.29,8.79,0.37,282.9,12,3827.99
1675.11,6.78,2.22,510.4,8,1039.84
9880.01,14.47,0.96,627.33,16,5772.05
3534.36,7.14,1.86,232.36,12,1974.21
6167.53,8.42,0.17,42.14,16,3425.75
5008.84,11.33,0.8,379.43,12,2755.16
6754.06,12.22,3.2,45.67,16,3901.09
8206.82,18.11,1.06,309.29,24,5393.23
13606.45,19.15,1.87,286.87,24,8835.57
3088.68,5.69,0.43,94.85,8,1512.93
9017.6,10.33,0.48,47.0,12,4662.11
8549.45,15.16,0.31,140.02,24,5458.13
6721.98,9.7,0.67,450.45,12,3658.77
8447.36,6.06,0.9,81.62,12,4398.72
8903.36,18.37,1.11,375.43,24,5867.77
8637.77,12.4,3.07,47.08,16,4933.19
2445.98,8.81,0.78,105.89,12,1325.8
4003.04,7.76,1.97,49.22,12,2142.4
10391.01,6.65,4.17,477.3,12,5673.82
2923.98,7.62,5.32,337.31,8,1632.73
6657.96,6.93,0.79,205.77,8,3258.74
14768.84,15.43,3.0,184.44,16,8368.99
17332.35,19.39,2.2,75.55,24,11092.89
5040.16,4.21,3.52,726.2,8,2749.23
4675.31,4.7,0.67,280.52,8,2343.04
9087.61,18.19,0.15,53.36,24,5737.71
2574.9,7.76,0.6,527.49,12,1561.18
16433.13,18.68,0.88,93.18,24,10425.48
10163.9,20.03,2.44,242.28,24,6703.38
10774.08,11.59,0.39,405.36,12,5709.33
12310.29,12.85,2.14,82.74,24,7942.06
8556.36,15.71,1.85,229.81,16,4909.45
3587.12,7.03,0.62,372.07,8,1860.51
5595.64,10.07,0.45,63.69,12,2912.67
5598.64,4.88,4.12,295.31,8,2861.38
3745.92,9.33,1.26,483.78,16,2342.66
5617.28,5.22,3.76,303.49,8,2865.7
7905.56,6.37,0.91,103.38,12,4130.21
1343.67,6.24,3.62,165.11,8,779.51
11029.92,20.41,0.65,215.97,24,7080.41
5486.87,12.23,0.22,234.65,16,3139.17
5644.51,5.31,4.11,653.05,8,3020.68
6265.41,9.82,0.96,94.96,16,3542.16
4115.93,10.72,0.53,75.22,12,2161.11
5036.14,6.63,0.94,186.14,8,2483.99
4797.51,6.47,0.2,483.82,8,2469.35
8072.04,4.84,3.36,286.39,8,4016.57
3667.72,8.01,0.18,154.8,16,2099.24
6625.23,6.45,1.35,115.19,12,3493.57
4661.65,7.02,0.41,66.65,8,2248.8
10449.51,10.48,5.69,589.06,12,5802.99
1813.74,4.42,1.31,391.5,8,1040.38
5570.28,14.71,1.38,64.17,16,3166.7
2193.21,6.3,1.83,234.13,8,1171.13
2631.44,6.08,4.43,80.42,8,1375.88
4511.79,14.21,1.14,454.02,16,2745.61
7851.85,8.6,0.57,24.86,16,4365.85
4554.48,15.09,0.15,422.22,16,2705.71
3973.05,9.42,0.28,359.14,12,2197.16
13671.6,15.11,1.58,97.15,16,7654.9
1587.4,4.95,0.73,370.51,8,912.41
1344.36,7.94,2.16,396.54,12,929.7
6282.24,19.04,0.7,369.14,24,4185.6
14770.52,18.67,1.14,597.99,24,9661.94
4209.2,4.59,1.1,339.97,8,2153.95
12338.65,17.77,1.16,4.45,24,7837.44
2654.68,6.93,0.24,731.81,8,1547.77
5394.34,11.13,0.03,97.76,12,2809.03
12028.15,14.32,0.31,270.32,16,6763.89
11875.55,23.61,0.38,249.68,24,7604.85
2974.37,5.46,1.43,577.82,8,1665.93
11386.21,11.75,1.63,375.29,16,6522.59
4593.27,11.62,3.59,548.2,12,2708.89
3445.69,4.56,1.71,229.84,8,1761.91
11149.72,14.62,1.28,347.23,24,7275.82
8332.0,21.0,1.76,181.84,24,5466.08
4294.43,15.23,0.59,75.04,16,2429.04
10121.42,15.65,0.58,215.64,16,5702.03
9685.02,15.02,1.9,368.64,16,5595.48
9290.35,5.98,0.79,125.28,8,4478.0
7440.2,4.2,2.43,248.82,8,3682.02
15537.78,17.99,1.69,722.38,24,10252.46
4074.79,7.93,0.78,319.94,12,2250.5
4279.4,4.19,3.75,354.59,8,2249.57
8366.64,11.56,0.03,291.88,16,4742.0
9717.65,23.95,0.53,574.4,24,6429.98
3008.47,6.75,0.39,325.61,8,1562.81
17806.25,16.71,0.86,285.92,24,11382.69
7083.28,6.6,1.37,199.18,12,3764.24
15830.59,19.55,0.14,223.88,24,10051.87
5185.39,11.66,0.25,209.3,12,2755.75
6181.91,6.36,0.6,66.03,12,3219.66
15310.3,13.23,4.23,177.91,24,10048.81
5859.14,7.61,0.15,37.53,8,2800.68
11003.29,20.92,5.4,278.08,24,7499.09
4563.54,10.91,1.81,99.14,12,2445.29
4921.0,7.64,0.57,159.87,12,2610.78
2968.64,11.68,0.61,192.42,12,1624.28
9231.59,13.83,0.56,707.58,24,6195.49
12596.37,22.92,3.3,134.02,24,8246.51
1062.28,7.75,0.7,439.77,8,688.93
4214.44,6.09,1.45,425.56,12,2389.16
6595.97,15.96,0.88,540.08,16,3919.53
3719.58,6.4,3.76,238.08,8,1939.14
3167.62,6.79,2.52,261.09,12,1821.15
1391.8,7.19,2.7,59.04,8,741.82
8128.64,13.76,1.39,216.58,16,4644.91
23839.5,23.94,3.97,98.09,24,15334.47
7476.32,18.52,0.69,321.88,24,4909.8
8095.9,8.47,1.08,341.63,12,4332.7
8004.73,11.58,1.3,131.63,16,4534.04
6556.04,14.09,0.81,299.17,16,3786.3
6295.86,12.34,2.11,217.25,24,4237.32
13861.53,20.58,1.83,87.92,24,8890.98
1925.94,8.12,3.44,357.54,12,1256.09
19733.24,17.12,1.17,400.36,24,12675.48
5523.63,22.74,0.35,233.68,24,3611.45
11104.08,10.55,0.03,211.1,12,5785.05
4943.18,4.84,1.1,369.91,8,2514.02
14773.95,22.33,0.55,249.9,24,9437.21
8030.25,4.54,0.37,164.36,8,3885.51
3295.39,15.47,4.77,85.9,16,2091.57
4668.7,11.79,0.56,96.18,16,2643.45
3936.54,8.16,0.68,214.23,12,2131.98
10040.62,23.29,0.81,96.21,24,6412.79
18425.9,23.03,0.33,246.41,24,11706.21
12664.66,8.2,1.95,383.18,16,7246.55
9422.73,12.11,2.06,128.49,16,5351.85
5397.7,16.58,11.99,331.9,24,4570.79
2733.88,5.99,0.85,263.48,8,1418.23
14608.77,8.47,0.27,215.18,16,8158.76
4190.05,11.7,1.58,314.47,12,2335.19
9315.56,12.18,1.51,343.22,16,5361.09
4384.86,7.28,0.17,640.11,8,2332.83
15916.95,21.02,0.71,288.95,24,10187.39
3987.46,6.49,0.35,252.63,8,1998.85
3950.25,5.93,1.04,166.16,8,1962.68
2158.41,4.21,3.24,738.42,8,1378.93
1483.3,5.12,1.35,119.51,8,779.57
5466.36,5.43,2.27,569.26,8,2864.36
12051.22,12.82,1.32,658.45,24,8003.02
3834.88,10.57,2.15,48.94,12,2062.44
9077.85,16.93,0.59,834.03,24,6165.39
10047.25,6.31,3.31,222.44,12,5361.67
2648.32,11.56,1.72,178.24,16,1624.57
4546.02,6.89,1.17,121.34,12,2423.04
5572.89,8.37,0.24,355.6,16,3241.43
3574.6,19.83,6.05,110.17,24,2810.91
7851.77,20.53,0.23,123.59,24,5005.65
3489.11,7.39,3.13,86.46,12,1934.62
3261.94,7.55,0.28,102.31,8,1594.83
4175.68,6.26,0.4,216.61,8,2075.33
2912.54,5.06,2.67,119.47,8,1486.8
3731.51,13.05,0.37,1255.49,16,2635.32
12164.89,8.33,3.32,268.42,16,6987.72
11774.91,14.29,0.52,160.15,24,7508.0
5040.21,11.82,1.39,169.9,16,2922.3
5980.87,7.53,0.1,197.02,12,3153.49
5254.74,20.24,2.71,146.67,24,3599.61
1247.6,4.19,0.81,143.2,8,665.01
19581.48,16.89,1.66,129.42,24,12484.4
9418.56,22.15,1.13,254.1,24,6130.9
3535.18,6.55,0.87,101.14,8,1736.87
4486.07,18.65,0.66,345.31,24,3044.45
7375.35,16.0,1.51,455.5,24,4983.76
5891.85,15.52,2.28,491.38,24,4137.39
1789.4,12.31,0.89,337.31,16,1180.86
3239.38,22.68,0.91,413.1,24,2318.6
6662.45,7.3,0.33,452.44,12,3617.48
6956.49,12.09,3.93,88.63,24,4740.77
5394.69,9.72,0.21,501.0,16,3206.84
13175.41,14.53,0.78,105.96,24,8380.96
7379.26,11.63,3.99,262.28,12,4033.13
6147.83,10.79,0.65,193.15,12,3256.79
7607.12,9.01,1.12,157.32,12,4006.62
4706.22,5.44,0.41,407.29,8,2401.01
3321.52,9.35,0.9,656.48,16,2167.91
3281.69,5.8,0.83,78.54,8,1606.82
2929.96,7.21,0.39,175.1,8,1467.46
9120.29,15.39,0.19,449.6,16,5235.72
4766.54,21.25,1.41,212.66,24,3216.72
5910.45,6.49,4.6,230.49,8,2994.92
14052.82,15.84,1.31,519.01,24,9186.26
10139.26,17.49,0.87,809.88,24,6843.02
6160.34,9.54,2.46,108.59,12,3290.92
5592.45,7.21,0.35,219.28,8,2748.32
9878.82,5.15,0.22,143.38,8,4752.43
3439.24,6.0,4.84,43.93,12,1950.6
3822.37,8.54,1.41,67.01,12,2037.74
11073.36,13.54,5.06,152.37,16,6421.34
3645.19,5.92,1.75,459.47,8,1945.97
3629.28,7.34,0.18,264.7,8,1829.6
11588.59,7.65,1.85,328.5,12,6145.75
10616.8,14.48,0.11,192.5,16,5941.08
8113.95,13.14,0.57,173.1,24,5223.98
2104.52,7.28,0.02,381.67,8,1147.05
4384.74,21.15,0.5,335.65,24,2961.85
5511.96,16.8,0.45,177.12,24,3583.9
2744.44,4.96,1.05,392.72,8,1477.35
7191.66,7.67,0.53,85.54,8,3460.41
7395.48,7.39,1.29,436.98,12,4020.4
3406.04,6.91,1.18,246.45,12,1890.68
3080.26,5.15,0.22,202.59,8,1545.82
10447.01,14.47,0.38,244.02,16,5884.24
7734.1,10.45,0.37,38.59,16,4297.18
15026.04,17.97,0.54,528.92,24,9735.81
5857.14,5.64,1.59,239.57,8,2908.47
6832.04,18.55,3.06,62.94,24,4575.6
2623.82,6.6,2.15,555.91,8,1506.43
4560.16,10.67,1.49,215.05,12,2480.41
2171.22,6.5,1.23,245.62,8,1152.24
28149.29,23.99,0.05,193.46,24,17752.26
7259.19,11.45,0.58,97.34,16,4072.18
21977.21,12.58,2.25,137.2,24,14040.84
4862.17,6.83,1.45,331.19,12,2682.36
10607.2,12.63,1.39,146.3,16,5978.88
2576.62,9.04,0.97,139.07,12,1413.18
9933.06,14.78,0.88,517.88,16,5748.24
6995.76,9.42,0.18,157.93,16,3934.17
6551.25,18.63,0.81,461.18,24,4410.65
12260.99,20.28,2.89,683.5,24,8280.67
9829.72,22.43,1.14,433.48,24,6479.96
5571.8,17.35,0.18,361.17,24,3692.23
9177.1,16.7,2.49,342.16,24,6139.44
7670.58,6.96,1.85,133.83,12,4054.88
12548.55,19.71,0.63,171.39,24,8008.38
11417.66,22.17,6.48,381.69,24,7903.33
3769.26,4.85,1.29,453.37,8,1992.58
17752.59,12.78,1.08,546.45,24,11500.37
3307.65,15.91,0.2,361.32,16,1993.98
12096.69,12.38,0.8,258.57,16,6820.78
14583.55,23.21,2.4,141.43,24,9419.12
8060.1,11.01,0.15,145.18,16,4513.49
9976.66,8.63,0.19,203.69,12,5209.15
1983.77,6.83,0.42,170.75,8,1017.07
2546.87,7.31,1.34,69.56,12,1381.92
8196.51,11.55,1.83,83.14,12,4303.03
5525.36,9.35,2.19,163.97,12,2978.91
4600.02,7.35,0.65,29.27,8,2210.11
2842.84,4.81,0.33,768.83,8,1653.38
4483.48,11.36,0.96,297.04,16,2650.81
2710.35,4.47,5.91,311.52,8,1534.13
18624.61,15.36,1.31,67.43,24,11823.27
5863.84,5.89,1.6,110.19,8,2861.97
4962.94,9.69,1.48,388.51,12,2758.99
6435.11,10.44,3.62,501.16,12,3635.34
2383.2,8.2,0.5,268.28,16,1457.89
19771.44,17.1,1.57,392.65,24,12729.9
3239.98,6.08,1.63,463.23,8,1752.36
1977.53,6.8,0.61,284.59,8,1061.91
2051.3,20.82,0.11,347.69,24,1472.03
4703.77,8.11,0.9,129.91,16,2694.65
4060.69,7.63,0.06,548.15,8,2141.12
7420.3,6.8,2.17,808.23,8,3882.34
2849.91,7.93,0.3,286.35,8,1470.37
4313.5,4.73,1.08,536.67,8,2278.62
9375.03,23.62,1.75,357.49,24,6208.01
5763.04,17.65,4.41,99.69,24,4038.44
3421.62,13.72,0.18,106.02,24,2214.48
14177.72,15.13,0.26,371.16,24,9100.22
6046.59,9.44,0.86,155.92,12,3196.51
3291.96,7.33,0.73,206.03,8,1658.65
9428.85,11.01,5.37,267.9,12,5134.91
4412.78,6.72,1.21,48.64,12,2326.07
3052.72,8.21,2.8,244.59,12,1764.86
7678.08,10.2,0.81,355.79,12,4115.09
2705.67,5.32,2.38,42.48,8,1352.65
6960.05,6.49,0.45,438.66,8,3484.55
3011.24,7.52,3.34,147.54,12,1722.26
8916.48,21.23,3.12,338.34,24,6027.6
2543.41,4.79,0.84,268.96,8,1329.66
9148.75,8.62,1.13,321.64,16,5240.8
4837.99,14.77,1.06,509.15,16,2945.8
1489.83,9.55,3.04,552.0,12,1099.32
2492.33,7.33,0.02,530.27,12,1499.8
2137.36,10.15,0.06,109.16,12,1143.92
13096.8,9.88,1.52,760.14,12,7087.35
5155.99,17.0,0.38,475.35,24,3506.7
5679.46,11.64,0.63,147.22,12,2996.51
9307.69,14.85,0.73,64.91,16,5194.07
11538.63,20.2,0.07,170.47,24,7327.5
9038.0,17.7,0.48,430.05,24,5926.23
3901.2,6.19,0.19,23.79,8,1866.33
5280.28,12.51,0.64,586.53,16,3203.2
1233.88,4.13,0.8,314.4,8,724.36
5220.06,8.33,0.85,26.47,12,2718.5
2432.36,4.33,1.39,263.26,8,1286.49
2816.39,7.81,0.5,420.63,8,1510.53
9478.67,13.87,1.54,475.39,16,5511.63
7325.61,21.49,1.73,390.77,24,4938.52
2821.52,6.49,5.89,264.45,8,1568.31
6166.49,8.03,2.39,147.26,12,3307.5
2986.1,5.51,0.91,65.31,8,1463.0
17782.43,18.55,0.02,200.65,24,11253.21
7750.18,15.75,1.68,43.81,16,4373.56
18359.14,21.61,1.48,300.65,24,11789.65
4001.19,7.81,1.82,544.07,8,2149.1
7376.8,20.24,2.73,117.46,24,4916.65
4636.13,4.82,0.47,502.15,8,2405.47
7712.97,6.27,1.61,174.21,12,4085.13
6180.66,10.53,2.73,1101.86,12,3723.52
2942.97,7.47,5.48,637.83,12,1965.21
4262.63,15.36,2.83,755.06,16,2826.75
7072.23,8.78,1.11,166.52,16,4026.47
6256.22,15.2,1.01,103.87,16,3543.71
11516.9,8.52,0.67,463.66,16,6586.4
7309.31,6.27,3.12,120.81,12,3908.15
11299.53,20.14,1.75,62.86,24,7264.92
10567.59,9.56,1.91,145.71,16,5982.65
7203.23,13.06,1.34,199.54,24,4731.53
12676.22,22.46,0.47,609.86,24,8297.79
7577.1,9.14,0.47,759.21,16,4537.65
3844.13,10.59,0.32,256.28,16,2248.5
4254.88,5.85,1.32,174.22,8,2116.37
3223.26,7.32,1.44,293.09,12,1825.46
19971.95,18.58,3.68,228.64,24,12951.03
22051.34,14.25,0.12,293.35,24,13985.71
3305.3,14.1,1.7,369.61,16,2071.0
19251.15,13.78,0.2,265.65,24,12222.56
4143.51,10.37,3.52,261.26,12,2356.48
10780.05,20.39,0.6,162.89,24,6892.8
2606.09,5.31,3.79,312.94,8,1439.58
24318.31,22.84,2.06,318.44,24,15584.48
6424.33,10.45,1.51,546.89,16,3858.92
6966.98,6.79,1.85,132.4,8,3400.05
10384.03,11.08,1.17,393.1,12,5531.17
1610.6,9.54,1.19,693.72,12,1156.12
7921.18,14.86,0.32,491.24,16,4600.09
1355.53,5.41,3.98,240.28,8,821.76
4323.94,10.1,3.03,91.75,12,2361.44
16825.29,14.39,6.18,408.81,24,11282.1
5159.72,7.09,0.52,324.17,12,2799.96
3405.38,11.43,0.44,317.78,12,1894.49
4343.35,6.86,4.47,372.7,8,2302.33
3623.04,14.89,1.05,314.3,16,2189.01
10766.41,13.56,2.31,316.63,24,7107.65
6723.6,15.12,0.23,98.56,16,3760.15
16943.97,12.8,0.64,58.45,24,10708.14
10853.84,15.51,0.87,49.48,16,6045.64
6591.78,22.41,0.66,225.43,24,4303.92
6489.28,10.76,0.38,62.26,12,3367.97
4379.95,8.01,1.14,323.94,12,2421.08
8811.3,23.63,0.42,748.86,24,5940.91
2674.23,9.76,0.1,378.4,16,1647.41
3940.93,7.56,0.72,103.58,8,1927.33
9971.58,22.15,1.79,80.24,24,6444.75
5967.05,21.56,3.34,53.83,24,4052.43
7809.94,11.1,1.11,881.13,16,4752.14
5506.91,12.3,4.91,253.65,16,3391.93
5850.75,11.83,0.23,387.86,12,3170.71
4068.91,6.0,4.6,797.81,8,2338.61
4242.31,8.86,2.48,338.89,16,2612.45
8090.85,18.14,1.88,116.28,24,5291.96
6073.41,11.57,0.19,159.47,12,3188.57
2963.75,7.6,3.09,285.94,8,1584.09
2935.76,4.58,5.82,105.83,8,1560.05
2780.37,9.86,0.97,200.06,12,1543.12
12506.48,15.75,0.6,102.79,16,6967.03
3358.42,6.07,0.12,278.97,12,1842.87
2752.95,5.62,1.95,126.17,8,1397.94
4915.74,10.94,8.14,119.88,12,2854.49
4856.92,10.21,1.1,199.76,16,2820.34
15131.8,23.69,4.18,138.38,24,9913.27
9500.19,11.16,0.32,92.23,16,5291.87
13466.47,16.33,3.91,272.62,24,8914.01
5264.68,5.9,0.54,740.51,8,2797.34
1727.78,5.78,0.1,223.11,8,908.64
6280.92,20.99,1.47,236.62,24,4183.23
12300.43,14.76,0.88,74.24,16,6854.66
980.63,5.29,0.58,859.09,8,809.0
3316.88,23.02,1.58,103.18,24,2266.45
14898.26,22.93,0.67,32.83,24,9414.52
15365.44,21.0,1.08,540.13,24,10000.62
8994.51,13.61,0.44,689.27,24,6027.38
8425.91,9.33,0.21,434.66,12,4510.43
20271.21,15.2,0.94,234.26,24,12908.75
1529.72,5.79,0.5,296.31,8,851.42
3408.81,5.88,1.05,324.97,8,1766.78
6514.17,14.51,1.34,206.76,24,4303.04
6392.4,8.18,0.31,169.98,12,3360.81
2080.24,4.93,0.99,249.4,8,1105.39
12778.17,20.23,0.56,96.14,24,8108.27
9971.01,14.61,0.35,392.95,16,5686.83
8189.24,10.42,3.17,90.32,16,4710.11
5224.1,7.34,2.79,240.45,12,2876.81
4077.62,6.84,3.6,197.22,8,2090.01
14361.23,18.4,0.91,473.44,24,9322.39
13301.64,19.59,1.47,274.34,24,8604.29
3904.99,15.65,0.99,213.43,24,2640.78
5138.54,8.13,0.6,166.14,16,2935.62
7429.07,6.17,2.08,286.06,12,4002.25
6128.0,11.1,1.72,462.19,12,3395.52
2329.53,4.56,0.68,222.1,8,1206.68
8104.85,9.2,0.01,504.79,16,4691.82
2921.45,8.91,1.38,662.88,12,1822.28
2973.38,11.27,0.08,354.23,12,1675.49
3581.31,11.09,0.66,58.99,12,1884.56
13859.91,12.48,3.67,201.3,16,7909.03
3381.47,5.54,0.41,85.9,8,1647.99
5772.59,11.21,0.18,213.08,12,3056.29
3201.71,7.2,0.69,212.51,12,1754.82
14230.51,13.01,0.75,163.8,16,7951.24
7523.06,11.97,1.02,149.07,12,3956.79
5761.39,8.2,0.65,200.89,12,3061.65
2132.04,5.44,1.95,283.94,8,1163.74
8171.61,13.09,1.95,70.56,16,4631.22
2803.87,7.54,1.08,301.53,8,1471.06
33186.09,16.7,0.13,105.6,24,20872.05
7051.25,10.17,1.15,427.65,12,3835.01
1683.7,4.78,1.03,234.13,8,912.07
6374.85,6.25,0.78,133.17,12,3352.92
2336.78,7.49,0.46,129.56,8,1169.72
3186.56,5.51,1.02,157.62,8,1596.21
17480.15,14.57,1.3,401.91,16,9875.8
16983.3,13.95,5.96,534.57,24,11425.92
5927.29,10.44,5.5,127.02,16,3596.13
6787.07,8.6,1.63,277.9,12,3653.92
4109.35,5.8,1.76,204.27,8,2068.41
6337.16,6.46,0.44,273.43,12,3379.98
4896.72,5.9,3.59,187.65,8,2475.2
16238.43,19.04,2.77,501.63,24,10671.44
2209.21,5.94,0.25,270.85,8,1158.97
2603.61,7.87,8.79,276.89,8,1531.68
1525.76,9.14,3.44,279.29,12,1018.37
3224.34,6.63,2.26,146.79,8,1636.56
7829.24,10.34,0.45,1408.43,16,4965.33
3218.13,4.97,1.19,227.91,8,1641.86
4672.69,11.13,5.62,330.89,16,3001.99
4983.97,9.83,1.82,97.56,12,2660.71
2072.66,7.23,1.55,1380.15,8,1549.14
7289.86,12.15,7.85,148.77,16,4473.53
8852.6,12.47,0.43,289.7,16,5028.49
7692.86,10.68,3.07,778.31,16,4739.04
6820.83,4.67,0.73,281.37,8,3363.8
4840.5,8.41,1.64,219.74,12,2631.67
7467.9,7.75,0.42,325.98,12,3981.07
4919.06,23.85,3.59,508.95,24,3647.66
2789.65,11.5,1.95,308.74,12,1627.28
5916.98,6.35,0.73,95.28,8,2862.84
8332.06,11.85,1.53,36.23,12,4342.5
1379.06,4.2,0.41,360.99,8,802.86
12841.33,8.98,0.89,80.46,12,6652.05
4900.87,7.62,2.64,215.43,8,2467.55
2623.25,7.11,0.26,152.34,8,1310.32
7310.56,15.26,1.86,263.79,24,4875.42
14010.67,11.18,0.45,1.56,16,7742.75
8976.52,12.23,0.39,581.76,24,5957.14
7399.22,6.53,1.77,391.56,8,3703.4
9077.9,17.01,0.26,788.08,24,6114.0
6639.36,11.19,0.54,342.46,12,3567.14
6767.3,12.07,0.31,312.0,16,3883.54
2441.44,12.08,1.24,459.8,16,1612.05
14835.97,9.67,0.95,219.97,16,8320.22
5990.85,7.34,0.44,283.94,12,3206.81
3026.65,7.86,1.97,382.76,12,1780.17
3955.88,7.27,0.52,262.65,8,1991.37
3483.95,6.92,0.7,250.01,8,1766.21
9867.52,13.3,0.77,87.45,24,6296.89
5030.48,15.94,0.78,99.07,16,2854.71
5227.66,6.37,3.1,516.3,12,3004.15
11542.83,8.34,3.4,93.09,16,6571.04
13632.0,16.85,1.37,277.89,24,8804.51
17237.95,12.49,0.81,86.83,24,10920.8
1907.7,4.83,5.47,125.23,8,1071.62
10682.73,18.29,2.71,822.94,24,7346.4
2631.97,5.91,0.81,357.85,8,1405.25
12626.67,23.64,2.54,182.58,24,8225.15
2579.55,10.84,0.45,215.41,16,1540.05
1883.9,11.43,2.88,75.17,12,1097.59
16783.98,22.34,1.1,313.47,24,10776.02
