route_length,traffic_score,vehicle_type,delivery_count,co2_kg
23.6,4,two_wheeler,20,2.31
28.55,10,van,25,6.71
15.0,2,van,24,2.22
16.39,3,mini_truck,44,3.34
8.08,5,two_wheeler,17,0.83
69.38,5,van,24,12.5
5.43,10,mini_truck,18,1.49
19.09,2,van,27,2.85
28.73,3,van,27,4.61
6.81,2,mini_truck,26,1.21
20.36,2,two_wheeler,21,1.75
15.98,3,two_wheeler,13,1.43
13.75,1,two_wheeler,50,1.21
3.85,10,mini_truck,43,1.15
5.63,10,van,18,1.29
70.24,4,ev,17,4.3
9.53,9,ev,35,0.82
4.6,7,van,9,0.88
29.84,5,mini_truck,34,6.67
23.08,1,van,24,3.16
13.42,3,two_wheeler,38,1.31
8.56,5,ev,34,0.59
8.75,6,mini_truck,37,2.09
3.48,3,mini_truck,14,0.64
10.51,4,van,38,1.87
10.44,9,two_wheeler,6,1.28
28.8,9,van,12,6.15
22.16,5,van,11,3.81
14.76,4,van,32,2.57
18.0,1,two_wheeler,8,1.36
15.1,5,two_wheeler,13,1.53
24.93,5,two_wheeler,40,2.79
38.25,1,ev,43,2.08
1.67,7,mini_truck,10,0.38
10.59,9,van,21,2.34
44.7,10,van,38,11.01
16.68,1,two_wheeler,8,1.26
18.64,5,ev,39,1.31
13.65,6,two_wheeler,12,1.47
11.17,6,van,12,2.04
7.95,2,two_wheeler,31,0.71
18.58,8,van,16,3.84
8.27,1,mini_truck,43,1.45
4.95,3,mini_truck,15,0.91
13.92,10,mini_truck,29,3.97
58.91,1,van,17,7.86
2.62,8,mini_truck,40,0.7
23.07,6,mini_truck,11,5.02
37.81,7,van,25,7.66
6.27,6,mini_truck,45,1.54
32.32,3,ev,52,2.09
37.59,7,ev,24,2.81
14.47,10,van,5,3.16
11.52,1,two_wheeler,7,0.87
7.06,8,ev,32,0.57
24.37,9,mini_truck,31,6.68
3.58,10,two_wheeler,37,0.52
20.71,1,van,37,2.97
9.64,1,two_wheeler,10,0.74
11.72,1,two_wheeler,31,0.97
16.25,4,mini_truck,30,3.36
18.19,1,two_wheeler,11,1.39
28.84,2,van,58,4.79
19.73,2,mini_truck,14,3.36
14.7,7,two_wheeler,14,1.68
22.82,5,van,5,3.83
34.64,2,van,24,5.12
13.67,5,mini_truck,18,2.88
29.59,9,two_wheeler,34,4.03
32.32,1,van,27,4.48
16.04,1,ev,12,0.78
28.12,10,mini_truck,32,8.11
10.12,7,mini_truck,51,2.68
9.94,9,van,37,2.33
16.01,7,ev,34,1.24
13.95,6,van,68,3.09
29.43,5,ev,38,2.07
44.07,2,mini_truck,28,7.9
7.83,9,van,26,1.76
14.44,4,mini_truck,14,2.82
46.18,9,van,14,9.94
24.3,9,mini_truck,10,6.16
25.07,7,mini_truck,17,5.9
3.44,1,two_wheeler,23,0.28
10.78,1,van,8,1.39
18.9,3,ev,50,1.22
16.5,5,ev,16,1.07
38.18,9,van,51,9.37
8.62,6,mini_truck,31,2.02
25.99,2,mini_truck,13,4.41
20.79,1,two_wheeler,85,2.04
47.27,7,mini_truck,19,11.2
10.01,8,van,14,2.05
15.57,7,van,52,3.46
14.42,9,van,23,3.21
62.49,2,van,36,9.64
4.65,3,mini_truck,13,0.85
11.93,8,mini_truck,10,2.88
19.81,6,ev,7,1.32
29.19,8,mini_truck,31,7.61
21.33,4,two_wheeler,22,2.11
22.88,10,two_wheeler,69,3.67
8.26,1,two_wheeler,38,0.7
7.65,6,two_wheeler,41,0.91
6.48,8,mini_truck,17,1.61
9.53,2,ev,10,0.5
4.44,4,van,27,0.76
6.84,9,mini_truck,45,1.97
10.78,4,mini_truck,5,2.03
4.28,7,van,5,0.8
5.62,10,mini_truck,58,1.77
14.72,6,mini_truck,11,3.2
4.85,6,two_wheeler,30,0.56
7.06,4,van,20,1.18
0.54,6,two_wheeler,31,0.06
12.85,10,van,39,3.18
1.17,1,van,44,0.17
21.19,10,two_wheeler,15,2.82
3.29,5,van,69,0.69
9.33,6,van,51,1.96
4.35,5,ev,38,0.31
18.04,3,two_wheeler,27,1.7
15.55,10,van,43,3.9
8.89,9,mini_truck,46,2.57
23.51,10,mini_truck,17,6.42
3.59,1,van,13,0.47
11.9,3,van,74,2.23
12.0,5,ev,11,0.76
3.81,5,van,9,0.65
28.1,9,mini_truck,24,7.51
2.07,4,van,44,0.38
16.22,8,ev,66,1.47
8.69,8,van,20,1.82
11.32,7,van,19,2.24
7.89,3,ev,9,0.44
21.61,5,van,38,4.09
2.92,6,van,27,0.56
11.95,2,ev,40,0.69
18.38,9,two_wheeler,33,2.49
13.55,1,two_wheeler,33,1.13
15.85,10,van,21,3.67
19.37,5,ev,20,1.28
17.38,9,van,29,3.95
21.44,8,van,19,4.48
24.63,4,two_wheeler,43,2.62
10.7,2,van,66,1.82
36.48,9,mini_truck,25,9.78
11.25,7,two_wheeler,31,1.37
8.85,2,van,35,1.36
3.22,3,ev,20,0.19
23.8,10,van,22,5.54
22.89,1,two_wheeler,11,1.75
21.5,4,ev,8,1.27
22.61,7,ev,29,1.72
6.58,1,mini_truck,61,1.22
11.51,10,mini_truck,22,3.2
18.98,6,two_wheeler,13,2.04
4.78,4,van,61,0.92
8.03,1,mini_truck,47,1.43
13.69,7,van,35,2.87
28.37,7,van,19,5.62
25.91,4,two_wheeler,24,2.58
14.05,1,van,28,1.95
10.63,10,two_wheeler,20,1.44
16.29,7,van,25,3.3
9.32,4,two_wheeler,53,1.03
5.23,8,van,13,1.07
7.83,10,two_wheeler,48,1.17
15.67,4,ev,17,0.96
3.6,10,van,43,0.9
17.81,3,van,11,2.69
1.36,2,van,41,0.21
2.1,5,mini_truck,42,0.48
16.11,4,ev,32,1.04
15.66,8,van,37,3.49
8.46,7,van,49,1.86
10.51,3,van,23,1.66
7.99,6,two_wheeler,31,0.92
4.02,1,ev,46,0.22
15.7,10,two_wheeler,31,2.22
2.18,10,van,41,0.54
5.15,8,van,45,1.18
3.83,8,mini_truck,26,0.98
19.54,8,van,15,4.02
4.65,4,van,13,0.76
23.75,3,mini_truck,26,4.54
24.52,3,van,36,4.06
3.18,3,ev,93,0.23
16.1,3,two_wheeler,36,1.57
16.28,10,two_wheeler,23,2.23
5.74,3,ev,33,0.35
7.61,2,two_wheeler,4,0.61
8.96,3,van,49,1.55
55.03,8,two_wheeler,57,7.7
23.4,5,two_wheeler,14,2.39
11.66,6,two_wheeler,26,1.32
25.22,3,two_wheeler,11,2.24
13.98,9,ev,21,1.15
22.24,2,two_wheeler,6,1.8
2.6,2,mini_truck,22,0.46
9.65,10,two_wheeler,29,1.35
47.67,7,two_wheeler,9,5.34
3.74,6,van,39,0.75
17.1,4,van,58,3.26
3.95,5,mini_truck,35,0.89
16.41,8,van,33,3.6
4.06,7,van,6,0.77
7.65,10,van,22,1.78
7.52,4,two_wheeler,19,0.73
11.93,10,two_wheeler,31,1.68
20.86,3,ev,19,1.2
9.03,10,ev,29,0.8
10.62,6,mini_truck,43,2.59
14.75,4,two_wheeler,23,1.46
41.43,7,two_wheeler,4,4.55
22.1,1,van,39,3.19
18.45,3,two_wheeler,38,1.81
9.26,10,two_wheeler,43,1.36
45.82,1,van,11,5.98
7.64,8,mini_truck,109,2.55
7.92,4,ev,19,0.49
40.22,4,van,33,7.04
21.6,1,two_wheeler,62,1.98
9.65,1,mini_truck,24,1.58
11.97,7,van,28,2.45
2.45,6,mini_truck,110,0.74
25.19,10,two_wheeler,34,3.59
15.97,5,van,19,2.83
21.05,3,van,13,3.21
29.96,4,van,59,5.72
24.78,10,mini_truck,38,7.3
28.06,4,ev,24,1.76
37.63,1,van,95,6.49
16.73,2,van,38,2.6
12.6,2,van,69,2.17
15.28,9,ev,14,1.22
2.08,8,mini_truck,34,0.55
24.55,2,two_wheeler,9,2.01
32.49,9,van,38,7.63
12.77,8,mini_truck,31,3.33
1.14,3,ev,18,0.07
16.96,4,ev,46,1.15
4.18,1,two_wheeler,55,0.37
21.26,4,van,55,4.01
2.19,9,two_wheeler,76,0.34
18.82,5,two_wheeler,21,1.97
6.5,10,two_wheeler,40,0.95
7.26,8,mini_truck,37,1.93
20.95,4,van,27,3.59
14.97,1,van,13,1.97
5.96,3,two_wheeler,27,0.56
27.18,8,van,18,5.65
44.98,4,van,21,7.54
29.56,2,two_wheeler,51,2.82
8.09,9,ev,52,0.74
8.58,2,van,39,1.34
20.85,2,van,24,3.08
26.48,10,two_wheeler,16,3.54
31.8,5,ev,32,2.19
3.71,4,van,14,0.61
23.46,6,ev,26,1.67
15.93,4,two_wheeler,17,1.55
34.41,8,van,25,7.35
14.33,9,mini_truck,22,3.8
33.05,8,van,27,7.11
18.98,3,mini_truck,20,3.55
9.83,8,mini_truck,44,2.68
21.48,5,mini_truck,39,4.88
10.59,3,two_wheeler,29,1.0
3.1,5,van,25,0.56
8.34,2,mini_truck,24,1.47
8.29,3,ev,21,0.48
25.22,8,two_wheeler,19,3.09
13.69,4,ev,29,0.88
16.83,8,two_wheeler,51,2.31
26.33,7,two_wheeler,41,3.32
26.73,4,two_wheeler,29,2.71
2.09,7,ev,37,0.16
3.07,3,ev,17,0.18
4.65,7,two_wheeler,16,0.53
2.43,7,van,42,0.52
12.16,5,two_wheeler,50,1.41
14.35,10,ev,28,1.26
16.97,10,mini_truck,14,4.58
8.0,5,mini_truck,35,1.79
20.81,7,ev,15,1.51
12.41,9,two_wheeler,77,1.94
5.3,5,two_wheeler,13,0.54
47.29,3,two_wheeler,44,4.73
6.72,7,mini_truck,11,1.54
19.77,9,ev,23,1.63
7.7,1,van,31,1.08
10.7,6,two_wheeler,7,1.13
11.95,7,van,38,2.54
5.35,1,van,13,0.7
13.3,5,two_wheeler,19,1.38
16.24,8,two_wheeler,38,2.13
4.04,2,ev,41,0.24
6.31,1,mini_truck,37,1.08
7.16,7,two_wheeler,23,0.85
26.87,10,ev,21,2.31
13.28,8,two_wheeler,69,1.93
6.39,5,mini_truck,28,1.4
5.34,2,ev,24,0.29
28.24,4,mini_truck,18,5.6
29.83,2,van,100,5.63
37.34,3,van,23,5.9
15.03,10,van,41,3.74
2.09,1,van,18,0.28
6.59,4,van,12,1.07
7.25,2,two_wheeler,30,0.64
10.26,8,van,33,2.25
9.35,8,two_wheeler,64,1.34
15.19,1,ev,3,0.71
2.05,9,ev,71,0.2
0.43,10,two_wheeler,48,0.06
19.77,10,ev,51,1.89
1.94,2,van,21,0.28
15.98,8,van,33,3.51
6.15,6,van,12,1.12
18.23,7,two_wheeler,21,2.14
12.93,8,two_wheeler,5,1.5
2.94,2,mini_truck,12,0.5
17.44,7,mini_truck,29,4.29
15.87,7,two_wheeler,22,1.87
11.39,4,van,14,1.86
13.88,3,two_wheeler,46,1.4
54.28,3,van,10,8.17
34.84,4,two_wheeler,41,3.68
18.99,5,van,33,3.53
26.12,2,van,28,3.92
28.2,6,van,29,5.49
21.91,6,ev,15,1.5
5.45,3,two_wheeler,29,0.52
28.78,5,mini_truck,12,5.93
58.22,9,van,15,12.58
27.28,3,mini_truck,19,5.08
32.94,6,mini_truck,16,7.31
13.85,3,two_wheeler,27,1.3
8.5,2,two_wheeler,5,0.69
2.72,2,van,19,0.39
11.13,3,mini_truck,45,2.27
7.24,2,two_wheeler,43,0.67
14.56,3,two_wheeler,44,1.46
11.21,6,mini_truck,14,2.47
44.85,7,mini_truck,24,10.83
20.04,5,van,29,3.68
3.74,8,two_wheeler,14,0.45
6.1,6,ev,21,0.43
12.23,2,mini_truck,10,2.05
39.11,6,mini_truck,32,9.2
20.43,6,two_wheeler,29,2.33
31.07,4,van,33,5.44
18.77,7,two_wheeler,52,2.45
15.6,2,ev,19,0.84
18.51,8,two_wheeler,14,2.23
2.24,3,van,45,0.38
33.56,3,two_wheeler,27,3.16
30.36,1,mini_truck,28,5.05
7.43,4,two_wheeler,21,0.73
11.89,1,van,17,1.59
14.2,5,van,46,2.77
14.86,1,ev,32,0.78
10.87,1,ev,8,0.52
3.73,9,mini_truck,38,1.05
7.33,3,two_wheeler,19,0.67
10.0,5,mini_truck,21,2.13
7.91,6,two_wheeler,26,0.89
40.56,4,ev,45,2.74
22.71,9,two_wheeler,38,3.13
2.79,2,ev,14,0.15
58.85,9,van,18,12.87
4.74,1,mini_truck,20,0.77
21.88,6,van,16,4.06
7.47,5,two_wheeler,7,0.74
7.57,5,two_wheeler,14,0.77
28.36,3,van,29,4.58
13.75,6,mini_truck,28,3.19
8.25,2,van,20,1.2
62.98,8,two_wheeler,22,7.81
8.61,1,van,15,1.14
13.08,7,ev,44,1.05
16.71,9,van,35,3.88
25.03,5,van,43,4.82
12.04,1,two_wheeler,21,0.96
12.29,9,mini_truck,20,3.24
14.48,2,mini_truck,13,2.46
22.53,1,two_wheeler,23,1.81
35.31,10,two_wheeler,17,4.74
28.68,9,mini_truck,32,7.89
3.3,8,two_wheeler,4,0.38
16.13,2,van,46,2.58
15.39,9,van,43,3.68
34.37,9,two_wheeler,11,4.3
16.52,1,two_wheeler,31,1.36
4.96,9,mini_truck,63,1.51
7.64,9,mini_truck,8,1.92
15.83,6,ev,22,1.11
20.68,4,two_wheeler,44,2.21
20.58,2,mini_truck,24,3.64
24.58,7,van,93,6.21
39.82,2,two_wheeler,14,3.33
34.17,8,van,23,7.24
14.37,2,two_wheeler,45,1.34
11.61,10,two_wheeler,21,1.58
19.31,8,ev,23,1.52
3.28,7,mini_truck,17,0.77
6.59,5,mini_truck,17,1.38
30.64,3,ev,42,1.92
23.97,1,mini_truck,32,4.04
3.16,6,two_wheeler,58,0.4
5.84,5,van,15,1.02
8.38,10,two_wheeler,18,1.13
18.88,3,mini_truck,40,3.79
2.78,1,two_wheeler,29,0.23
1.02,5,two_wheeler,18,0.11
20.18,1,mini_truck,18,3.23
13.62,7,two_wheeler,16,1.57
12.22,8,mini_truck,15,3.01
7.77,4,van,22,1.31
36.33,7,van,23,7.31
24.65,1,van,41,3.59
22.79,5,van,24,4.11
6.81,7,van,68,1.6
18.12,6,two_wheeler,16,1.97
20.27,6,van,11,3.69
32.16,7,two_wheeler,25,3.83
2.14,4,mini_truck,21,0.43
20.11,1,ev,31,1.05
11.41,10,two_wheeler,14,1.51
10.39,2,van,46,1.66
23.15,6,ev,30,1.68
11.17,4,van,35,1.97
32.37,2,mini_truck,29,5.83
31.65,4,van,56,5.99
40.72,6,mini_truck,32,9.57
29.41,3,two_wheeler,14,2.64
14.92,7,van,14,2.9
31.07,3,van,18,4.82
11.15,2,mini_truck,32,2.03
17.39,1,mini_truck,12,2.72
3.97,10,ev,11,0.33
26.77,3,mini_truck,13,4.87
7.94,2,two_wheeler,23,0.69
29.04,5,mini_truck,27,6.33
28.06,4,mini_truck,24,5.69
10.4,1,van,59,1.61
7.48,6,two_wheeler,17,0.82
1.21,4,van,47,0.22
27.25,1,ev,30,1.41
11.91,2,two_wheeler,35,1.08
12.26,7,van,59,2.79
1.58,2,two_wheeler,20,0.14
7.45,3,ev,25,0.44
28.53,5,mini_truck,42,6.55
17.77,10,mini_truck,23,4.96
12.31,5,van,55,2.47
37.52,4,mini_truck,35,7.91
22.31,4,ev,42,1.49
4.33,4,van,25,0.74
16.25,2,ev,26,0.9
9.49,5,two_wheeler,26,1.01
15.77,2,van,22,2.31
19.42,3,two_wheeler,22,1.8
7.78,9,mini_truck,24,2.08
15.83,7,ev,26,1.19
33.71,2,two_wheeler,14,2.82
40.72,5,two_wheeler,57,4.83
39.87,6,ev,12,2.7
18.45,6,ev,47,1.42
4.6,2,two_wheeler,17,0.39
30.34,8,van,18,6.31
11.24,6,ev,20,0.78
3.26,1,van,38,0.47
11.29,2,van,31,1.71
4.16,10,ev,3,0.33
13.97,5,two_wheeler,52,1.63
5.63,8,van,16,1.16
4.75,9,mini_truck,21,1.26
34.31,10,mini_truck,66,11.09
16.19,8,van,4,3.19
15.14,5,mini_truck,27,3.3
24.84,3,ev,11,1.39
22.17,10,van,36,5.42
9.16,1,two_wheeler,34,0.76
6.39,8,two_wheeler,40,0.84
54.88,10,van,67,14.88
6.93,2,van,67,1.18
22.9,4,mini_truck,25,4.66
0.97,7,two_wheeler,17,0.11
30.51,7,two_wheeler,51,3.97
17.18,2,van,21,2.51
14.1,3,ev,14,0.8
6.02,1,ev,56,0.34
10.0,10,mini_truck,17,2.73
9.76,2,van,31,1.48
1.46,10,ev,2,0.12
29.05,10,van,10,6.46
20.87,2,van,18,3.02
18.56,10,ev,29,1.64
11.65,4,mini_truck,38,2.48
13.15,10,two_wheeler,40,1.92
25.62,3,ev,36,1.57
15.39,10,mini_truck,14,4.15
28.54,10,van,23,6.66
15.93,8,van,65,3.9
11.55,9,two_wheeler,22,1.51
11.05,1,mini_truck,29,1.84
13.5,2,two_wheeler,35,1.22
20.69,4,ev,11,1.24
7.42,10,van,25,1.74
28.46,8,van,23,6.03
56.03,7,ev,64,4.8
4.76,1,two_wheeler,3,0.35
20.23,1,van,16,2.69
42.61,5,two_wheeler,22,4.48
14.41,2,van,24,2.13
26.55,9,two_wheeler,28,3.54
31.66,8,van,39,7.1
9.36,2,two_wheeler,36,0.85
2.83,5,ev,12,0.18
11.04,2,van,28,1.66
10.15,5,ev,36,0.71
26.92,3,ev,24,1.58
10.03,7,mini_truck,20,2.39
66.03,1,van,24,9.04
12.6,3,van,11,1.9
8.82,3,van,40,1.48
17.16,3,two_wheeler,47,1.73
43.07,10,two_wheeler,28,6.01
7.14,6,van,18,1.33
12.17,10,van,44,3.06
13.9,3,mini_truck,24,2.64
17.41,6,mini_truck,39,4.2
5.47,4,two_wheeler,29,0.55
13.0,3,two_wheeler,25,1.22
10.45,5,two_wheeler,20,1.09
12.3,7,mini_truck,20,2.93
4.6,4,mini_truck,16,0.9
24.51,4,van,25,4.17
11.13,2,ev,4,0.56
32.91,7,two_wheeler,19,3.83
13.97,3,mini_truck,56,2.96
9.24,3,two_wheeler,8,0.81
22.08,10,ev,24,1.92
9.75,3,two_wheeler,41,0.96
5.39,5,two_wheeler,37,0.6
3.46,5,mini_truck,17,0.73
7.27,6,ev,53,0.57
16.2,6,van,57,3.47
11.32,7,two_wheeler,14,1.29
15.68,2,mini_truck,28,2.81
6.65,8,ev,19,0.51
22.51,8,two_wheeler,14,2.71
25.74,7,mini_truck,30,6.35
15.85,4,mini_truck,18,3.14
15.47,9,mini_truck,18,4.04
17.61,3,van,7,2.62
1.77,8,van,34,0.39
10.31,4,two_wheeler,6,0.96
9.89,7,van,27,2.02
7.98,10,van,14,1.8
33.48,3,ev,28,2.0
12.36,7,two_wheeler,12,1.4
11.26,8,ev,18,0.87
22.9,7,two_wheeler,58,3.05
10.65,2,mini_truck,2,1.73
13.41,2,van,22,1.97
6.75,2,ev,37,0.39
11.11,4,van,31,1.93
14.32,7,mini_truck,32,3.56
25.35,10,van,39,6.26
32.77,9,van,15,7.08
2.74,9,mini_truck,45,0.79
1.67,6,van,23,0.32
42.73,9,ev,51,3.89
6.5,1,ev,11,0.31
19.2,4,two_wheeler,25,1.92
22.94,8,ev,17,1.76
41.54,1,two_wheeler,37,3.5
9.75,1,van,10,1.27
12.97,3,van,18,2.01
29.4,9,van,46,7.1
27.18,2,mini_truck,8,4.52
26.77,7,two_wheeler,36,3.31
11.31,9,ev,21,0.93
28.82,10,mini_truck,9,7.63
4.0,9,two_wheeler,9,0.5
10.95,10,mini_truck,17,2.99
23.38,2,two_wheeler,12,1.94
12.6,4,two_wheeler,27,1.27
13.24,1,two_wheeler,22,1.06
2.78,6,van,28,0.54
25.54,7,two_wheeler,16,2.94
7.02,10,mini_truck,73,2.32
5.83,1,van,18,0.78
12.35,3,ev,34,0.75
6.18,3,van,44,1.05
13.06,9,van,36,3.05
4.14,1,two_wheeler,56,0.37
2.79,3,van,43,0.47
9.12,7,ev,17,0.66
3.4,1,van,31,0.48
18.36,3,two_wheeler,30,1.75
38.72,6,two_wheeler,73,5.12
7.6,1,two_wheeler,10,0.58
40.05,7,mini_truck,25,9.7
2.5,6,two_wheeler,18,0.27
40.69,6,two_wheeler,16,4.43
15.48,9,two_wheeler,31,2.08
8.07,10,two_wheeler,24,1.11
39.59,4,van,63,7.66
20.61,7,van,16,4.04
30.73,6,van,19,5.76
28.24,5,ev,44,2.02
10.03,1,van,13,1.32
4.92,1,van,42,0.72
22.34,3,van,26,3.57
22.22,4,mini_truck,4,4.17
17.45,9,two_wheeler,35,2.38
12.57,7,van,22,2.52
13.99,4,van,56,2.65
17.51,10,van,19,4.03
5.75,4,two_wheeler,58,0.64
9.35,7,mini_truck,4,2.09
11.25,6,van,22,2.13
26.4,1,ev,43,1.43
23.59,8,ev,25,1.87
27.82,6,van,23,5.3
12.47,9,mini_truck,4,3.09
11.5,3,van,20,1.8
4.79,9,van,12,1.02
1.32,10,mini_truck,18,0.36
10.97,9,mini_truck,33,3.03
13.28,10,van,68,3.61
3.79,8,mini_truck,41,1.02
15.53,9,mini_truck,74,4.91
23.29,3,ev,18,1.34
5.08,9,mini_truck,45,1.46
21.15,3,two_wheeler,42,2.1
7.18,9,van,34,1.66
4.77,8,mini_truck,8,1.14
5.9,8,van,20,1.24
10.09,4,two_wheeler,25,1.01
21.52,8,ev,18,1.66
13.16,1,two_wheeler,30,1.08
12.77,3,van,28,2.05
41.88,1,mini_truck,12,6.56
7.81,2,van,28,1.17
6.76,2,two_wheeler,34,0.61
21.81,8,two_wheeler,15,2.64
7.16,7,van,23,1.44
12.42,4,van,19,2.07
14.67,6,van,19,2.75
8.73,5,mini_truck,19,1.85
22.42,6,mini_truck,14,4.94
0.68,8,two_wheeler,16,0.08
2.72,10,two_wheeler,6,0.35
18.3,7,mini_truck,15,4.27
16.38,8,two_wheeler,40,2.17
9.63,3,mini_truck,58,2.05
10.74,5,mini_truck,18,2.26
15.56,8,two_wheeler,24,1.94
3.91,8,mini_truck,68,1.15
16.88,1,mini_truck,7,2.59
21.29,9,two_wheeler,13,2.68
0.43,9,van,52,0.11
19.27,10,mini_truck,20,5.32
13.38,8,van,21,2.82
32.69,5,two_wheeler,50,3.79
12.42,2,two_wheeler,17,1.05
16.13,8,van,23,3.42
13.26,9,two_wheeler,20,1.72
11.99,2,van,45,1.91
12.2,6,two_wheeler,35,1.42
7.31,5,van,31,1.35
19.51,7,van,14,3.79
8.09,9,ev,9,0.63
3.48,9,van,33,0.8
47.01,2,van,24,6.95
2.75,10,two_wheeler,49,0.41
10.2,5,two_wheeler,16,1.05
10.94,8,mini_truck,73,3.28
9.88,9,van,39,2.33
4.62,2,ev,24,0.25
16.81,4,mini_truck,33,3.52
28.19,8,van,23,5.97
10.43,5,two_wheeler,17,1.08
6.3,6,two_wheeler,18,0.69
4.3,10,two_wheeler,45,0.64
6.59,8,mini_truck,13,1.61
12.58,10,ev,33,1.13
38.99,8,mini_truck,23,9.88
7.12,2,van,35,1.1
15.95,2,van,21,2.33
7.45,7,two_wheeler,12,0.85
17.66,2,ev,15,0.94
21.87,10,van,12,4.9
24.69,10,van,8,5.45
9.57,7,mini_truck,41,2.45
6.69,5,two_wheeler,36,0.74
9.89,6,ev,10,0.66
9.5,3,mini_truck,19,1.77
8.2,9,mini_truck,29,2.23
39.73,6,van,29,7.73
30.86,8,ev,32,2.5
33.63,5,ev,38,2.36
12.52,1,mini_truck,10,1.95
1.96,3,van,68,0.36
11.29,10,two_wheeler,7,1.46
17.68,8,van,19,3.69
14.18,6,two_wheeler,36,1.66
20.86,8,mini_truck,20,5.23
25.23,7,two_wheeler,68,3.47
15.9,3,van,16,2.45
30.13,3,mini_truck,31,5.86
11.39,10,mini_truck,15,3.09
33.79,3,van,25,5.38
21.34,6,van,83,4.96
22.93,5,van,9,3.91
9.13,7,two_wheeler,8,1.02
32.99,7,ev,19,2.42
16.19,8,van,27,3.48
2.89,4,van,55,0.54
4.94,6,two_wheeler,37,0.58
43.15,5,van,62,8.86
6.0,7,two_wheeler,20,0.7
9.83,8,ev,28,0.79
9.45,7,ev,28,0.72
9.4,2,van,13,1.33
13.09,1,mini_truck,32,2.21
8.84,2,van,42,1.39
14.48,3,two_wheeler,22,1.34
9.23,2,ev,38,0.53
34.19,9,two_wheeler,14,4.32
9.17,2,van,55,1.51
9.93,6,ev,26,0.71
3.26,4,mini_truck,28,0.67
22.92,4,mini_truck,38,4.88
5.55,1,van,11,0.72
4.6,4,van,38,0.82
14.15,6,van,48,2.94
18.95,2,van,60,3.17
10.43,10,mini_truck,32,3.01
44.43,3,mini_truck,14,8.12
25.53,8,van,63,6.2
23.69,8,mini_truck,25,6.05
11.34,9,van,41,2.69
2.29,1,van,41,0.33
11.85,9,mini_truck,34,3.28
9.75,5,van,34,1.82
19.64,7,van,16,3.85
10.41,10,van,6,2.28
15.84,10,van,24,3.71
19.59,9,two_wheeler,30,2.63
19.74,7,van,8,3.75
12.0,10,van,35,2.93
12.43,5,two_wheeler,21,1.3
28.34,7,van,17,5.58
9.7,1,mini_truck,7,1.49
29.69,5,van,4,4.96
17.46,1,ev,21,0.88
18.88,1,van,6,2.42
7.67,3,van,16,1.18
9.28,3,van,33,1.52
10.7,9,van,17,2.33
12.2,2,mini_truck,12,2.06
9.29,2,ev,41,0.54
13.62,4,van,28,2.34
5.75,5,van,27,1.05
12.92,1,van,18,1.73
7.15,4,van,5,1.13
16.62,3,van,36,2.75
10.73,7,two_wheeler,111,1.68
21.63,6,van,33,4.27
1.79,7,two_wheeler,20,0.21
23.28,1,van,30,3.26
8.67,10,van,33,2.1
2.3,9,two_wheeler,6,0.28
42.32,6,two_wheeler,1,4.35
9.37,7,mini_truck,25,2.27
27.28,8,van,24,5.8
5.42,1,mini_truck,5,0.83
7.19,7,mini_truck,18,1.7
35.14,4,mini_truck,20,7.02
8.23,2,van,14,1.17
23.35,6,van,40,4.72
8.15,2,van,22,1.2
21.04,4,two_wheeler,22,2.08
18.27,1,van,14,2.41
17.42,5,two_wheeler,25,1.85
12.92,3,van,15,1.98
5.57,2,ev,54,0.34
16.14,1,ev,76,0.98
9.9,7,mini_truck,26,2.41
11.68,5,van,8,1.98
0.3,3,mini_truck,26,0.06
1.18,3,two_wheeler,26,0.11
17.05,1,two_wheeler,22,1.36
11.18,8,two_wheeler,16,1.36
3.94,7,ev,21,0.29
5.44,7,van,26,1.11
12.47,4,van,25,2.12
16.05,4,mini_truck,43,3.48
6.31,2,van,16,0.91
3.55,1,van,36,0.51
15.73,8,van,43,3.58
1.23,2,van,10,0.17
4.05,7,van,49,0.89
21.66,2,mini_truck,9,3.62
19.68,9,two_wheeler,18,2.53
34.55,5,two_wheeler,16,3.55
15.11,10,two_wheeler,30,2.13
14.02,8,ev,37,1.16
41.01,8,van,42,9.3
3.46,5,ev,10,0.22
10.62,2,mini_truck,61,2.13
20.11,6,two_wheeler,39,2.38
15.86,1,van,32,2.24
16.17,3,van,18,2.51
19.27,4,two_wheeler,16,1.86
18.16,9,two_wheeler,23,2.38
32.55,2,ev,11,1.7
4.03,3,van,20,0.63
4.38,2,two_wheeler,24,0.38
7.17,9,van,52,1.77
16.19,7,van,56,3.65
19.66,4,van,33,3.44
17.44,4,mini_truck,16,3.43
8.82,5,ev,12,0.56
30.65,4,van,26,5.23
8.68,5,mini_truck,12,1.79
16.22,8,van,34,3.57
9.99,3,two_wheeler,43,1.0
38.34,1,van,7,4.93
12.26,5,van,21,2.18
7.91,4,van,46,1.45
9.82,7,ev,25,0.74
33.51,9,two_wheeler,14,4.24
41.96,2,two_wheeler,10,3.46
32.55,1,van,41,4.74
8.8,3,ev,18,0.51
11.86,9,van,35,2.76
5.47,9,two_wheeler,13,0.69
38.84,10,van,20,8.97
36.55,9,two_wheeler,5,4.47
21.22,5,two_wheeler,71,2.63
31.45,10,van,47,7.99
15.4,1,mini_truck,8,2.37
11.1,4,two_wheeler,25,1.11
11.71,8,van,36,2.6
10.2,4,ev,20,0.63
