distance_km,load_kg,vehicle_type,fuel_type,avg_speed,stop_events,co2_kg
47.56,1244.1,van,electric,63.69,1,1.99
29.05,1986.46,van,cng,34.05,1,4.53
28.08,1480.88,truck_diesel,cng,70.17,1,6.74
50.79,1201.65,two_wheeler,hybrid,62.57,0,3.15
82.42,632.96,two_wheeler,cng,36.51,3,7.66
266.78,815.07,two_wheeler,cng,56.54,5,19.64
53.76,247.05,mini_truck,hybrid,49.65,1,6.75
162.6,685.7,ev,hybrid,59.3,4,7.13
83.95,261.04,mini_truck,diesel,76.58,1,14.94
77.45,471.25,van,diesel,51.17,1,12.04
173.23,620.51,van,hybrid,63.84,4,18.49
156.47,287.71,truck_diesel,electric,59.11,1,8.76
75.58,720.93,truck_diesel,diesel,54.18,2,24.11
98.48,1048.8,truck_diesel,diesel,48.24,4,29.89
201.04,675.34,ev,hybrid,53.56,5,9.56
109.78,586.46,ev,petrol,40.37,3,7.4
209.55,738.93,truck_diesel,cng,52.39,5,48.46
188.85,785.12,two_wheeler,cng,35.33,3,16.17
75.23,2255.46,two_wheeler,diesel,68.32,2,7.07
159.88,720.41,mini_truck,diesel,57.96,2,29.57
73.47,901.73,two_wheeler,electric,45.17,2,2.17
195.8,605.39,van,electric,60.63,2,6.39
32.59,680.75,two_wheeler,petrol,61.24,1,3.13
90.62,975.72,truck_cng,cng,33.76,1,18.59
115.03,487.38,truck_cng,electric,55.64,0,4.79
75.1,492.32,truck_cng,petrol,62.45,3,16.86
128.65,556.16,ev,cng,81.22,2,6.24
143.75,682.35,truck_diesel,petrol,67.53,3,41.27
135.54,1714.3,mini_truck,hybrid,57.99,3,18.84
37.08,631.91,van,diesel,36.66,0,6.68
81.15,1736.91,truck_cng,cng,68.95,0,13.99
94.89,699.02,ev,hybrid,93.68,1,4.56
38.38,1496.14,two_wheeler,hybrid,67.77,0,2.11
80.54,519.49,two_wheeler,petrol,43.22,0,6.9
134.67,1555.61,truck_cng,petrol,26.62,3,36.95
151.29,1030.87,ev,cng,38.61,7,11.11
91.16,394.91,van,diesel,61.3,0,14.03
60.86,759.26,van,petrol,54.6,1,9.22
138.49,798.7,ev,electric,55.87,3,3.18
57.67,551.44,ev,petrol,27.72,1,4.3
86.5,744.25,truck_diesel,diesel,61.93,2,27.1
28.8,738.92,truck_diesel,cng,62.52,1,6.47
37.5,1797.6,ev,hybrid,33.32,1,2.11
84.27,619.38,ev,cng,57.78,1,3.79
57.46,655.51,van,hybrid,54.88,1,6.3
236.86,1827.24,truck_diesel,electric,63.41,6,18.51
80.53,472.76,ev,diesel,87.12,1,4.77
57.69,891.43,truck_diesel,diesel,58.15,0,18.14
45.49,691.6,mini_truck,electric,38.23,1,2.52
79.37,543.65,mini_truck,hybrid,34.87,1,11.47
110.13,525.6,van,petrol,58.66,5,17.06
195.1,991.6,van,cng,51.88,1,21.69
88.16,802.27,mini_truck,hybrid,29.27,1,12.78
103.83,1327.37,ev,hybrid,53.03,3,5.01
116.46,641.2,truck_cng,hybrid,67.45,4,17.54
91.71,794.36,mini_truck,diesel,58.14,1,18.0
51.83,920.01,ev,petrol,50.5,2,3.79
73.44,603.05,ev,diesel,55.53,2,4.98
20.65,1034.4,truck_diesel,electric,71.98,0,1.19
16.49,1866.86,two_wheeler,hybrid,54.91,0,1.0
240.69,815.79,truck_cng,electric,57.03,3,12.29
57.02,2155.95,ev,electric,40.26,3,2.09
389.65,1248.36,van,petrol,65.41,6,60.37
74.9,372.79,ev,hybrid,49.92,2,3.89
97.77,517.66,two_wheeler,petrol,51.77,0,8.08
124.57,1101.65,ev,diesel,61.22,0,6.43
71.46,370.91,truck_cng,petrol,41.56,2,16.0
42.89,788.49,mini_truck,diesel,49.97,1,8.99
88.32,1778.65,truck_cng,diesel,65.55,1,19.1
66.64,572.86,truck_cng,petrol,38.68,1,15.07
13.94,1496.89,truck_diesel,diesel,61.08,1,5.45
98.93,272.72,mini_truck,electric,54.7,3,4.69
10.07,476.1,van,diesel,72.05,0,1.48
12.27,3276.85,two_wheeler,electric,50.62,1,0.68
121.42,591.97,van,hybrid,56.43,1,11.81
42.25,1079.37,truck_diesel,electric,41.73,2,3.56
140.71,1867.38,two_wheeler,hybrid,43.56,2,9.56
58.79,275.31,truck_cng,hybrid,78.78,1,8.62
27.6,1027.76,truck_diesel,electric,57.18,0,1.55
139.43,1955.72,truck_cng,diesel,43.73,1,35.19
142.18,397.5,mini_truck,cng,62.83,3,20.84
91.9,436.94,truck_diesel,diesel,50.25,2,27.59
53.55,589.93,van,hybrid,32.0,4,8.86
85.19,254.07,ev,petrol,66.09,1,4.92
230.16,766.53,truck_diesel,hybrid,70.77,3,42.35
148.6,426.41,ev,hybrid,46.59,3,5.74
95.63,84.4,truck_cng,cng,34.93,2,18.62
225.54,952.26,mini_truck,cng,41.04,3,34.0
65.74,697.68,mini_truck,hybrid,79.98,2,8.91
265.44,466.7,two_wheeler,petrol,48.52,4,23.81
64.16,751.01,ev,diesel,55.24,2,4.85
221.67,1359.9,van,cng,51.53,3,26.18
138.02,1306.1,truck_diesel,electric,65.89,3,10.13
20.08,791.31,truck_cng,petrol,72.82,0,3.98
132.03,1100.38,two_wheeler,diesel,54.23,5,14.94
159.41,156.8,truck_cng,diesel,50.15,5,32.79
162.26,627.44,truck_diesel,diesel,65.32,2,49.44
72.77,1163.41,truck_cng,cng,78.82,0,13.0
101.37,1407.01,two_wheeler,diesel,59.24,0,9.05
29.05,1228.44,truck_cng,diesel,85.44,1,6.88
47.04,1025.04,ev,hybrid,59.61,2,2.47
73.5,1799.95,van,cng,68.83,2,9.39
120.77,644.79,van,electric,70.78,1,4.43
118.86,328.78,van,petrol,54.66,2,17.83
148.9,768.81,truck_diesel,electric,39.56,3,10.27
22.61,1801.8,mini_truck,petrol,44.22,2,5.41
188.92,954.82,van,electric,64.76,3,7.72
46.5,1560.92,van,electric,57.16,2,2.59
130.61,567.86,truck_cng,hybrid,79.28,2,18.46
119.0,771.65,van,electric,47.78,4,5.55
154.47,922.16,mini_truck,diesel,53.21,2,29.31
34.03,852.25,van,petrol,40.56,1,5.53
65.72,396.37,two_wheeler,electric,70.34,0,1.21
81.07,1112.77,truck_diesel,electric,59.79,0,5.06
28.2,551.85,van,hybrid,82.07,1,3.0
74.31,891.5,van,cng,58.02,4,10.06
180.69,528.61,truck_diesel,diesel,70.33,5,50.24
26.88,848.27,truck_cng,petrol,76.49,1,5.92
57.41,1231.74,two_wheeler,petrol,72.44,0,4.94
50.33,1090.91,two_wheeler,cng,54.42,1,3.54
62.15,331.48,mini_truck,cng,42.17,0,7.14
104.72,2091.62,ev,petrol,62.7,3,7.03
77.48,1324.95,mini_truck,petrol,24.99,4,17.99
14.5,789.23,ev,cng,30.2,0,0.65
142.12,462.75,truck_cng,hybrid,62.07,2,19.15
92.64,761.02,mini_truck,electric,65.75,1,3.92
93.23,506.63,truck_cng,petrol,52.07,2,20.65
58.55,776.0,van,cng,77.19,1,6.59
30.55,455.22,truck_diesel,diesel,53.25,0,8.53
42.92,482.3,truck_cng,cng,79.26,0,6.03
65.5,480.42,mini_truck,diesel,59.92,3,13.97
16.71,1071.71,truck_cng,cng,20.0,2,4.37
30.49,301.99,mini_truck,petrol,48.34,1,5.85
55.0,1020.28,truck_diesel,hybrid,29.65,0,12.48
246.63,1402.55,van,petrol,54.98,5,43.08
98.88,1037.7,ev,diesel,47.87,1,6.69
29.98,1297.21,two_wheeler,electric,48.12,1,0.99
38.17,1188.88,truck_diesel,petrol,59.37,0,11.22
182.96,997.29,van,electric,58.03,4,7.44
252.48,1019.58,ev,cng,50.34,4,12.67
127.49,515.39,truck_cng,hybrid,68.2,6,21.0
226.65,586.74,truck_cng,diesel,40.93,8,52.89
82.1,1431.95,truck_cng,electric,24.17,2,5.34
75.03,1786.59,ev,hybrid,71.78,3,4.45
88.73,1309.53,truck_diesel,electric,38.5,1,6.71
123.14,366.87,ev,electric,56.88,3,2.97
158.94,845.05,mini_truck,petrol,63.21,4,29.43
57.54,974.67,van,cng,65.35,1,6.44
33.78,388.27,mini_truck,hybrid,25.24,0,4.84
102.62,286.82,truck_diesel,diesel,47.02,2,28.63
70.18,1242.81,van,electric,58.38,0,2.11
48.65,1027.61,truck_diesel,hybrid,40.31,1,9.79
72.95,1031.76,two_wheeler,petrol,41.4,1,6.1
131.21,1210.28,truck_diesel,diesel,53.17,2,41.21
43.4,1162.18,two_wheeler,hybrid,71.92,0,2.49
117.68,902.05,two_wheeler,diesel,65.71,3,11.46
64.41,154.97,truck_cng,electric,88.36,1,3.19
148.47,797.53,truck_diesel,cng,63.74,3,34.74
126.42,296.11,truck_diesel,hybrid,66.13,4,25.83
145.79,764.86,truck_diesel,diesel,20.0,1,53.12
229.4,938.02,ev,hybrid,45.06,1,9.04
32.68,2240.17,truck_cng,hybrid,64.18,0,4.69
28.33,993.34,two_wheeler,petrol,44.49,0,2.43
13.5,961.38,two_wheeler,diesel,51.23,0,1.15
27.01,701.55,ev,diesel,58.52,0,1.56
168.55,872.97,ev,cng,51.74,2,7.79
46.73,290.63,ev,petrol,71.96,0,2.12
238.71,866.47,truck_cng,electric,52.22,8,13.09
155.24,257.24,mini_truck,petrol,53.11,5,25.67
153.63,619.12,truck_diesel,hybrid,70.35,3,29.84
31.49,502.08,ev,hybrid,30.47,1,1.83
58.33,1554.31,truck_diesel,cng,69.33,2,14.92
210.96,1035.76,two_wheeler,hybrid,60.36,4,14.24
133.55,1358.69,two_wheeler,cng,65.77,4,9.86
173.57,1039.12,two_wheeler,hybrid,46.1,1,10.6
77.26,568.94,ev,diesel,69.31,0,4.28
122.56,360.22,van,diesel,59.9,1,17.49
88.98,508.07,van,petrol,43.56,0,13.26
22.82,1186.43,truck_cng,diesel,60.47,1,6.19
154.0,697.32,van,diesel,57.33,3,23.84
150.1,737.73,two_wheeler,electric,72.28,3,4.23
143.27,1705.59,mini_truck,hybrid,57.33,2,18.1
113.24,492.7,ev,petrol,32.6,4,8.81
71.99,861.03,van,cng,72.58,2,9.14
28.98,1771.7,two_wheeler,diesel,47.84,2,3.98
81.79,310.22,van,hybrid,48.21,2,8.78
114.8,936.3,ev,hybrid,64.88,2,5.35
287.66,545.75,two_wheeler,cng,37.93,7,26.51
36.78,447.45,mini_truck,cng,49.18,1,5.52
73.49,1187.2,van,petrol,49.84,0,10.37
86.45,2324.56,truck_cng,hybrid,44.48,1,13.86
127.72,885.73,mini_truck,diesel,56.6,3,26.25
60.75,726.75,ev,electric,56.5,0,0.62
46.05,777.4,van,petrol,69.58,1,7.18
31.99,996.37,ev,petrol,57.6,0,1.58
79.55,761.38,truck_cng,electric,88.81,1,3.89
70.88,1566.6,van,hybrid,21.8,2,10.6
23.45,502.58,ev,diesel,58.99,0,1.27
24.72,1188.85,ev,hybrid,52.34,1,1.45
269.36,1310.53,van,diesel,44.66,2,40.71
205.92,2529.06,mini_truck,petrol,60.03,0,40.43
134.1,1711.33,two_wheeler,hybrid,71.89,2,8.64
113.07,802.78,two_wheeler,cng,51.58,3,8.38
30.24,1615.18,truck_cng,petrol,64.78,1,6.2
39.86,134.88,van,petrol,55.3,1,6.0
26.15,289.69,truck_cng,cng,51.33,0,3.73
45.43,467.01,truck_cng,cng,73.73,1,7.91
99.84,586.66,ev,diesel,67.52,2,6.49
94.89,477.32,truck_diesel,petrol,61.9,1,24.96
38.49,1194.04,van,petrol,66.87,1,6.3
51.85,740.35,two_wheeler,electric,49.97,0,0.96
91.37,729.59,two_wheeler,hybrid,54.19,4,7.12
112.0,643.6,mini_truck,electric,49.24,4,5.69
215.34,1575.65,two_wheeler,hybrid,57.81,2,13.36
53.77,1441.44,van,electric,43.98,2,2.44
63.25,566.71,truck_cng,petrol,57.3,1,13.38
34.87,1330.68,ev,petrol,33.34,0,1.98
68.28,367.78,truck_diesel,petrol,39.65,3,24.89
75.45,645.79,van,electric,68.62,1,2.68
17.57,506.16,truck_diesel,petrol,47.99,0,4.62
107.26,898.92,two_wheeler,hybrid,58.06,2,6.66
70.78,1087.2,van,cng,60.96,4,9.32
241.38,1828.65,ev,petrol,59.77,8,15.6
61.99,324.6,mini_truck,electric,75.73,2,3.16
27.58,620.53,ev,hybrid,76.14,0,0.88
86.86,1552.71,mini_truck,electric,52.86,2,4.19
37.15,315.26,van,petrol,54.66,0,5.43
13.87,984.73,truck_diesel,petrol,47.76,0,3.98
187.26,444.37,two_wheeler,hybrid,49.52,4,11.49
79.99,413.55,two_wheeler,electric,68.37,2,2.24
54.82,1848.81,van,electric,68.25,0,1.89
115.45,879.96,truck_diesel,cng,55.67,2,26.43
187.23,303.48,mini_truck,diesel,52.63,4,37.95
350.22,906.1,mini_truck,electric,55.5,10,19.11
78.29,416.96,mini_truck,hybrid,46.01,2,10.16
151.6,639.01,truck_diesel,cng,82.24,2,31.28
47.58,627.19,ev,electric,69.82,1,0.98
149.87,543.96,truck_diesel,diesel,52.04,3,47.0
97.35,1054.8,mini_truck,diesel,61.52,0,19.16
79.46,478.27,ev,diesel,73.24,3,5.61
81.82,1022.38,ev,petrol,51.51,1,4.88
63.19,404.49,truck_diesel,petrol,30.95,0,20.57
55.58,1017.54,van,petrol,46.86,2,9.04
62.57,235.4,truck_cng,electric,39.74,1,3.55
75.54,1649.28,truck_cng,petrol,62.82,3,18.79
123.02,1032.9,truck_diesel,hybrid,46.84,4,26.32
128.65,793.79,mini_truck,electric,68.03,6,7.91
153.27,963.19,truck_cng,cng,48.19,6,27.63
54.42,912.91,mini_truck,petrol,23.92,2,12.64
162.34,506.32,truck_diesel,cng,36.48,4,44.25
73.11,299.13,mini_truck,cng,37.72,1,11.88
151.23,1431.67,mini_truck,hybrid,48.19,2,22.06
88.3,2187.78,truck_cng,petrol,28.21,0,25.33
142.86,738.78,mini_truck,petrol,67.69,3,26.24
34.15,165.22,truck_diesel,electric,72.07,1,2.45
83.96,596.23,two_wheeler,diesel,44.58,2,8.63
174.78,1246.7,truck_cng,diesel,60.12,4,42.82
12.76,2196.51,two_wheeler,cng,42.28,0,0.87
225.94,974.71,mini_truck,electric,63.48,4,9.93
131.65,38.0,mini_truck,cng,35.64,1,20.53
105.36,1206.89,ev,diesel,42.87,4,8.19
196.07,1974.66,truck_cng,cng,38.34,4,39.85
40.61,1192.95,ev,petrol,42.01,1,2.6
82.19,1369.04,ev,electric,62.54,2,1.96
114.04,1125.23,mini_truck,hybrid,53.3,5,16.15
141.68,814.45,van,petrol,57.78,2,21.58
29.94,1071.45,van,hybrid,60.26,1,3.38
106.57,389.64,mini_truck,electric,51.28,3,5.35
109.28,1328.3,ev,electric,54.73,1,1.66
14.75,330.56,truck_cng,diesel,76.05,0,2.79
136.81,1487.12,ev,diesel,32.56,0,9.38
156.81,1500.76,van,hybrid,67.06,3,16.38
167.84,499.56,truck_diesel,diesel,37.68,3,59.65
50.07,652.72,truck_diesel,hybrid,50.57,1,10.14
262.39,1271.03,van,diesel,59.59,2,42.59
117.02,757.36,two_wheeler,cng,71.12,5,9.48
61.86,874.94,mini_truck,petrol,64.43,1,11.21
80.5,995.15,truck_cng,electric,46.46,3,4.7
107.26,1031.04,mini_truck,diesel,79.55,3,20.98
110.05,621.51,two_wheeler,diesel,48.38,1,10.03
192.14,553.84,two_wheeler,hybrid,48.28,6,13.14
52.74,963.42,mini_truck,electric,76.53,0,1.9
341.81,930.01,ev,petrol,44.8,5,19.3
592.48,1831.42,truck_diesel,petrol,40.66,11,191.04
226.15,824.27,truck_cng,petrol,31.94,2,57.89
118.71,1675.48,van,petrol,36.47,4,21.07
78.26,374.18,ev,petrol,65.69,2,4.73
34.99,782.25,ev,diesel,55.86,1,2.31
59.74,588.75,truck_diesel,hybrid,61.7,1,11.76
52.18,900.49,truck_cng,hybrid,69.06,1,7.7
157.15,703.81,truck_cng,electric,82.37,4,8.17
129.35,307.26,mini_truck,cng,41.8,2,18.47
132.14,793.09,mini_truck,petrol,29.77,4,29.45
188.7,569.17,mini_truck,petrol,58.31,1,30.87
45.35,710.85,truck_diesel,petrol,53.47,0,12.66
68.21,789.84,ev,petrol,61.53,0,3.59
254.25,1167.38,two_wheeler,cng,61.1,8,20.68
41.83,1159.59,truck_diesel,diesel,87.88,1,13.0
96.6,1108.29,truck_cng,hybrid,71.96,4,14.12
41.92,1871.6,truck_cng,electric,54.66,1,2.44
139.15,747.31,mini_truck,diesel,63.92,5,27.84
117.67,946.41,truck_diesel,electric,37.42,1,8.78
15.71,1602.02,truck_cng,electric,52.47,0,0.63
137.22,292.67,two_wheeler,electric,81.03,4,4.54
138.17,1336.08,van,diesel,62.0,1,19.98
53.47,379.83,ev,hybrid,39.29,1,2.91
82.4,1182.52,truck_diesel,diesel,49.85,1,26.87
16.81,761.68,truck_diesel,electric,67.74,1,1.38
200.8,745.0,van,petrol,67.23,0,27.07
98.04,467.97,mini_truck,petrol,70.84,3,17.49
59.93,896.36,ev,hybrid,43.23,1,2.65
66.2,1273.2,ev,hybrid,51.77,1,2.98
54.34,910.01,ev,cng,32.84,1,3.31
106.07,663.65,two_wheeler,petrol,45.77,0,8.99
44.63,1233.22,van,diesel,43.89,2,7.61
56.66,727.5,truck_diesel,cng,63.34,1,13.1
99.8,634.06,van,diesel,70.84,5,16.41
42.15,637.87,ev,petrol,36.97,2,3.5
205.61,1985.45,truck_diesel,electric,100.0,5,18.69
108.76,1071.59,two_wheeler,cng,86.19,3,8.04
14.56,819.58,two_wheeler,hybrid,50.28,1,1.38
44.75,680.29,van,cng,59.32,0,4.94
127.24,666.94,van,electric,43.78,0,3.75
218.34,439.51,two_wheeler,petrol,69.72,3,18.97
62.77,541.48,ev,hybrid,69.63,0,2.19
142.19,597.66,two_wheeler,diesel,75.53,0,12.11
36.5,837.29,truck_cng,diesel,25.83,0,10.33
17.69,998.93,mini_truck,cng,66.2,1,2.99
58.39,1424.38,truck_diesel,diesel,59.08,1,18.72
46.02,355.85,truck_cng,petrol,42.98,0,8.91
116.64,449.05,two_wheeler,hybrid,76.55,1,6.93
231.48,1277.19,two_wheeler,hybrid,38.83,4,17.1
81.7,240.69,van,petrol,47.21,1,11.6
132.08,343.07,van,cng,53.04,2,15.3
107.45,1599.02,mini_truck,cng,70.03,1,14.88
18.54,336.63,van,petrol,66.88,1,3.08
60.82,814.3,two_wheeler,petrol,74.78,0,4.95
21.9,377.74,ev,petrol,39.3,0,1.45
84.48,926.24,van,petrol,41.45,1,13.47
204.78,508.37,ev,diesel,32.79,3,14.71
130.28,1397.01,truck_cng,hybrid,51.88,1,18.16
80.98,266.05,ev,petrol,62.15,3,5.49
107.84,237.15,ev,hybrid,58.67,2,4.33
96.58,699.64,truck_diesel,diesel,37.27,1,32.87
35.84,723.44,truck_diesel,diesel,87.12,1,11.35
64.77,677.57,ev,hybrid,91.49,3,4.2
92.09,737.85,mini_truck,hybrid,60.68,2,11.7
96.19,1860.72,mini_truck,cng,54.83,1,13.98
106.13,1143.39,truck_cng,hybrid,71.11,1,15.4
186.6,632.93,truck_cng,cng,49.07,4,30.5
111.85,334.88,truck_diesel,cng,54.98,3,24.16
21.59,1053.75,mini_truck,cng,44.31,0,3.03
227.87,1029.92,two_wheeler,cng,60.46,5,17.72
19.74,232.43,van,electric,58.87,0,0.61
133.03,832.96,mini_truck,hybrid,47.22,0,17.11
28.28,3755.16,truck_cng,diesel,40.73,0,7.76
41.93,567.29,truck_cng,petrol,89.16,1,8.79
34.98,922.98,mini_truck,hybrid,43.99,2,5.39
41.06,615.85,mini_truck,cng,40.71,1,5.92
69.55,964.55,ev,cng,46.35,2,3.9
55.38,308.23,van,diesel,54.96,1,8.86
64.17,371.83,ev,hybrid,61.1,1,2.72
29.73,688.82,ev,petrol,58.25,3,2.89
73.85,333.92,mini_truck,petrol,71.75,1,12.88
40.07,861.21,ev,diesel,63.92,1,2.73
256.4,664.62,two_wheeler,cng,20.0,5,22.17
204.56,1401.36,van,electric,55.7,4,8.46
188.83,1370.14,van,petrol,20.0,5,37.48
99.02,937.56,van,hybrid,55.69,4,12.4
75.34,634.11,truck_cng,cng,53.02,2,12.24
216.16,1136.29,ev,electric,64.34,1,2.69
54.79,677.88,mini_truck,cng,20.96,1,9.06
18.08,1673.55,two_wheeler,diesel,64.35,0,1.53
100.67,909.5,truck_cng,diesel,68.14,2,22.32
90.95,138.42,ev,petrol,44.02,1,4.95
32.42,752.8,ev,electric,47.69,0,0.33
69.25,715.02,two_wheeler,electric,40.66,3,2.62
204.41,852.24,van,petrol,80.81,6,33.44
134.8,985.49,truck_cng,petrol,44.07,4,28.3
201.33,249.97,truck_diesel,cng,69.98,2,42.25
65.5,327.18,van,electric,68.39,0,1.96
83.22,1281.43,ev,hybrid,49.02,0,2.79
50.35,848.96,two_wheeler,hybrid,48.21,1,3.39
80.56,276.51,van,hybrid,65.28,2,8.45
268.78,2687.04,van,hybrid,51.15,3,30.72
19.64,935.24,van,electric,67.17,0,0.59
27.36,454.59,truck_cng,diesel,66.74,0,5.25
187.04,640.37,ev,hybrid,43.26,2,7.67
93.96,327.38,truck_diesel,petrol,100.0,1,27.14
120.71,1466.75,van,hybrid,63.17,4,14.02
108.52,285.41,ev,electric,57.52,2,2.17
75.15,633.59,truck_cng,cng,60.16,2,12.71
30.76,605.59,truck_diesel,diesel,46.83,0,8.45
7.45,487.5,van,electric,50.72,0,0.23
138.69,373.7,truck_cng,hybrid,43.62,1,18.89
210.82,421.76,ev,electric,73.29,5,4.64
71.11,961.18,ev,electric,60.35,3,2.32
133.76,495.54,ev,diesel,49.72,8,10.94
29.24,1038.95,truck_diesel,diesel,71.78,0,8.55
30.08,3168.5,truck_cng,electric,40.23,2,2.54
100.36,1399.21,truck_diesel,cng,79.01,1,24.79
63.64,645.84,two_wheeler,cng,42.39,2,4.97
104.19,725.68,two_wheeler,petrol,75.52,2,9.04
27.78,1094.12,truck_diesel,hybrid,77.2,0,5.55
60.2,801.24,ev,diesel,46.29,1,3.77
62.12,1344.01,van,petrol,74.96,0,8.78
39.07,1142.77,ev,diesel,62.47,2,3.22
36.81,392.84,mini_truck,hybrid,41.02,1,4.48
53.31,722.41,truck_diesel,hybrid,44.98,2,10.73
67.38,434.35,two_wheeler,diesel,63.42,0,5.85
51.72,1051.09,mini_truck,diesel,48.05,1,10.46
89.04,197.97,two_wheeler,hybrid,50.13,2,6.1
93.26,129.76,van,hybrid,67.59,2,9.08
80.47,261.54,van,hybrid,55.26,2,8.25
41.6,867.78,van,electric,79.9,1,1.64
105.95,329.43,two_wheeler,petrol,45.4,2,9.26
90.98,481.85,mini_truck,petrol,42.77,2,17.24
343.83,1214.79,mini_truck,electric,49.74,9,18.32
47.72,220.75,two_wheeler,electric,36.76,2,1.93
62.45,795.96,two_wheeler,hybrid,49.98,3,5.07
17.94,877.43,two_wheeler,diesel,32.15,0,1.8
108.98,424.73,ev,petrol,40.71,4,7.82
57.16,1528.81,two_wheeler,petrol,49.25,0,4.53
74.81,558.13,ev,hybrid,60.81,1,3.21
65.59,280.79,van,hybrid,70.51,0,6.08
85.41,588.39,ev,petrol,50.66,7,7.52
8.72,1452.58,van,petrol,48.12,0,1.3
44.68,603.17,truck_diesel,diesel,59.6,3,14.59
152.8,427.95,truck_cng,diesel,26.7,5,39.42
64.19,540.85,van,electric,65.55,1,2.31
58.3,1348.13,mini_truck,diesel,43.12,1,11.16
9.3,829.02,ev,cng,66.94,0,0.37
138.24,896.2,ev,diesel,23.4,1,9.76
443.87,481.2,truck_diesel,electric,29.74,5,29.81
26.43,1230.23,truck_cng,petrol,57.68,0,5.4
133.76,438.62,two_wheeler,electric,73.96,3,3.59
38.75,630.3,truck_diesel,hybrid,55.11,0,6.94
59.19,571.63,truck_cng,cng,32.6,2,11.64
41.63,469.02,truck_diesel,electric,50.65,1,2.76
36.02,599.86,van,petrol,45.95,2,5.41
15.23,406.62,truck_diesel,diesel,47.77,1,4.82
71.1,1300.81,truck_diesel,diesel,56.44,3,24.14
137.41,1307.35,truck_cng,petrol,53.89,1,32.54
157.6,1164.57,ev,diesel,60.78,0,8.0
270.3,1200.25,truck_diesel,electric,82.3,10,21.72
266.69,609.74,van,electric,52.93,8,12.11
36.4,608.92,van,electric,40.13,2,2.11
56.04,1813.51,truck_diesel,petrol,42.32,2,19.35
87.15,964.06,mini_truck,cng,79.36,1,12.67
114.81,140.96,truck_cng,electric,75.32,3,5.78
186.62,951.69,mini_truck,diesel,71.18,4,35.25
121.91,602.71,ev,diesel,80.31,2,8.28
113.4,882.85,ev,cng,52.07,2,5.68
40.42,320.46,ev,hybrid,66.96,1,1.81
56.45,1510.39,ev,diesel,57.39,0,3.07
76.86,825.27,ev,electric,50.99,1,1.44
170.49,876.44,ev,diesel,68.58,3,9.96
22.85,618.05,van,electric,38.16,1,1.25
91.5,620.15,two_wheeler,hybrid,45.99,1,5.33
12.26,797.97,two_wheeler,cng,52.66,0,0.79
199.73,1388.8,two_wheeler,diesel,55.32,7,20.94
42.7,2714.26,mini_truck,hybrid,20.0,0,6.85
53.03,1161.76,mini_truck,petrol,48.89,2,9.99
42.77,269.23,truck_cng,petrol,30.97,0,10.2
8.66,1005.83,van,hybrid,68.84,0,0.83
143.81,756.05,truck_cng,petrol,60.29,6,30.86
9.4,1373.21,ev,petrol,51.36,0,0.49
4.85,955.08,two_wheeler,diesel,41.19,0,0.4
106.23,229.94,van,cng,43.94,5,13.91
137.9,949.99,van,petrol,64.22,2,20.57
82.62,209.01,ev,cng,48.48,1,3.42
24.89,1365.41,truck_cng,hybrid,64.96,1,3.98
68.74,1244.59,truck_cng,electric,40.96,4,5.07
119.53,571.58,van,petrol,68.71,4,19.12
30.66,1036.46,ev,electric,72.14,0,0.35
46.03,1077.07,truck_diesel,petrol,37.1,1,17.51
94.58,696.69,ev,hybrid,24.86,0,4.4
93.5,673.64,ev,diesel,72.85,0,5.11
90.07,281.89,truck_diesel,diesel,20.0,3,32.39
118.38,2032.27,ev,cng,40.85,2,5.21
83.17,501.38,van,electric,58.96,1,2.96
73.78,901.56,van,diesel,61.61,0,11.8
20.21,2449.96,truck_cng,cng,39.24,0,4.38
185.14,1662.67,ev,electric,20.0,5,4.88
105.12,545.84,van,petrol,65.47,0,15.75
31.62,956.15,truck_cng,cng,53.33,1,5.74
142.27,107.22,truck_diesel,petrol,77.21,7,39.83
46.45,2059.09,truck_cng,petrol,49.48,1,11.13
46.14,1076.04,two_wheeler,petrol,39.36,1,5.13
336.06,325.72,ev,diesel,55.06,3,19.69
21.62,446.05,truck_diesel,hybrid,58.65,0,3.93
57.54,916.95,van,cng,60.14,2,7.28
221.43,1144.61,truck_cng,cng,76.93,7,39.39
42.07,966.19,truck_diesel,hybrid,68.65,1,8.63
16.11,2075.36,two_wheeler,hybrid,37.77,0,1.1
211.06,1760.7,two_wheeler,diesel,56.18,5,21.9
55.65,1174.55,two_wheeler,hybrid,50.27,3,4.76
181.17,890.94,truck_cng,hybrid,37.93,3,32.98
127.29,754.85,van,petrol,27.3,2,22.75
35.05,239.65,mini_truck,petrol,49.95,2,6.66
25.12,586.25,truck_diesel,cng,57.44,0,5.73
61.49,1600.81,ev,hybrid,47.2,5,5.09
126.95,397.49,two_wheeler,cng,37.96,4,11.85
88.71,591.5,mini_truck,hybrid,55.45,1,10.6
157.98,1754.03,two_wheeler,hybrid,56.87,2,10.45
50.83,451.6,ev,electric,64.62,0,0.52
47.62,722.52,two_wheeler,petrol,58.39,1,4.17
68.1,748.88,van,petrol,61.93,3,11.07
185.8,1430.92,van,petrol,30.4,3,35.03
28.67,643.1,truck_diesel,petrol,78.06,1,7.21
164.36,959.41,van,cng,48.89,5,20.13
200.09,950.99,truck_diesel,hybrid,70.48,3,37.01
126.72,354.86,truck_diesel,hybrid,71.72,1,24.77
