temperature,refrigeration_load,inventory_volume,energy_kwh,co2_kg
7.72,0.65,890.83,763.35,365.84
22.5,0.0,1031.69,671.61,330.16
1.27,5.78,398.32,1063.64,516.92
11.25,0.0,477.51,489.54,251.57
22.82,0.0,502.37,291.93,144.88
14.17,0.0,672.41,488.36,238.13
5.72,4.27,779.81,1322.4,614.19
10.75,0.0,224.68,304.51,145.15
22.95,0.0,625.47,371.08,193.2
-2.17,2.4,319.45,799.94,357.73
19.19,0.0,271.48,197.43,89.0
22.48,0.0,783.95,431.26,212.42
-3.91,7.01,728.37,1580.78,785.11
30.0,0.0,472.42,281.42,146.73
11.82,0.0,363.82,327.73,148.59
11.81,0.0,473.46,375.3,183.93
28.76,0.0,467.64,207.28,108.58
23.27,0.0,547.02,283.8,138.9
15.37,0.0,908.05,531.08,244.25
27.57,0.0,468.92,201.97,103.9
21.95,0.0,1208.64,688.79,361.03
-3.77,6.42,268.58,1096.77,537.64
2.52,6.38,550.19,1462.67,684.66
5.31,1.95,1124.09,951.75,488.8
12.28,0.0,542.66,466.7,237.99
11.9,0.0,294.03,355.23,182.32
10.9,0.0,1481.53,854.38,430.65
1.03,2.86,709.96,785.96,408.1
4.23,2.14,615.37,809.46,361.29
12.7,0.0,934.7,665.81,317.07
17.47,0.0,853.91,505.52,248.28
13.0,0.0,283.48,335.91,154.52
17.53,0.0,806.18,567.02,269.05
8.36,0.89,521.76,644.31,310.95
27.95,0.0,394.41,191.4,94.87
15.91,0.0,382.9,323.41,154.74
8.63,0.83,318.66,467.47,223.06
8.73,0.54,506.83,612.04,293.19
18.85,0.0,1139.2,657.71,327.98
22.48,0.0,1015.93,474.57,248.75
7.41,1.26,705.24,697.52,327.88
17.56,0.0,946.64,630.22,311.74
25.1,0.0,406.84,221.8,107.17
15.13,0.0,828.43,486.41,246.79
25.45,0.0,542.53,189.61,98.89
28.29,0.0,280.08,142.1,69.2
12.68,0.0,329.27,389.06,180.72
23.74,0.0,691.64,372.75,175.61
16.98,0.0,838.6,572.85,270.9
15.84,0.0,623.22,420.62,219.13
17.24,0.0,853.6,507.54,220.25
14.02,0.0,621.75,499.75,231.26
12.11,0.0,1340.31,829.5,417.89
6.56,2.34,972.48,895.23,444.45
4.78,3.59,410.76,879.13,398.44
7.71,0.68,1301.71,894.35,457.56
19.2,0.0,556.64,383.74,179.6
21.34,0.0,799.8,481.4,229.6
21.8,0.0,853.76,493.18,238.13
1.41,0.75,436.88,744.14,343.31
-7.49,8.02,353.77,1360.62,628.65
28.75,0.0,843.16,395.9,199.98
4.87,0.38,1156.27,926.96,441.18
3.4,2.06,973.26,1004.44,433.45
30.0,0.0,526.94,230.91,116.63
6.93,0.93,717.03,711.83,336.86
17.77,0.0,318.07,259.97,130.3
11.66,0.0,173.66,273.02,121.61
16.23,0.0,445.45,316.62,166.34
-6.02,6.57,483.96,1565.13,770.09
12.75,0.0,388.08,430.78,212.9
-7.8,11.0,1220.27,2325.53,1112.56
7.06,0.84,429.04,606.51,300.34
5.91,0.33,674.95,717.69,357.37
29.3,0.0,115.57,66.0,31.42
23.13,0.0,358.88,197.97,98.19
12.11,0.0,185.58,287.7,142.95
18.26,0.0,517.77,422.98,189.79
25.54,0.0,609.41,320.69,157.93
4.09,3.58,1361.11,1419.56,687.88
26.43,0.0,379.1,179.57,95.94
22.99,0.0,588.43,311.44,156.7
12.65,0.0,505.44,475.63,225.04
15.08,0.0,228.82,302.11,145.76
9.73,0.17,1033.51,789.83,396.71
30.0,0.0,748.67,356.77,176.85
29.6,0.0,1003.32,452.89,215.4
27.85,0.0,776.12,335.48,157.17
5.95,2.15,389.63,814.23,394.42
8.15,0.32,188.83,414.2,198.86
12.1,0.0,497.1,390.45,181.03
22.12,0.0,481.3,287.7,137.21
0.16,5.33,845.32,1398.4,727.17
12.92,0.0,416.22,403.05,200.68
17.29,0.0,233.27,207.57,103.16
10.83,0.0,664.67,634.06,283.25
2.56,3.65,235.0,684.07,328.07
8.92,0.64,763.35,727.65,337.98
30.0,0.0,485.68,224.08,117.99
8.55,0.25,478.62,401.46,196.03
23.08,0.0,268.31,147.05,76.79
12.31,0.0,499.91,424.71,214.41
13.18,0.0,122.25,265.52,133.58
9.12,0.24,247.11,421.44,217.0
6.9,0.78,534.87,629.83,329.45
2.39,1.17,953.45,971.22,508.49
30.0,0.0,1294.61,710.15,345.58
9.06,0.14,291.29,437.48,235.68
27.91,0.0,489.61,265.06,138.08
8.3,0.26,641.96,601.38,304.27
20.2,0.0,261.48,224.61,108.47
30.0,0.0,411.4,239.93,118.38
21.26,0.0,201.86,149.33,72.67
17.39,0.0,779.19,474.62,219.27
15.26,0.0,914.38,638.12,338.33
11.76,0.0,199.09,290.51,138.6
12.73,0.0,338.06,303.02,153.85
14.14,0.0,657.18,520.94,250.63
24.72,0.0,511.23,252.83,114.99
15.52,0.0,384.39,357.75,170.33
9.58,0.15,1499.98,1088.99,486.23
14.76,0.0,772.12,567.81,275.68
0.8,4.45,575.48,1236.08,608.8
11.93,0.0,631.84,545.06,270.36
9.22,0.21,297.8,438.97,237.03
15.4,0.0,1054.17,696.99,339.85
7.85,0.41,541.3,509.77,245.47
24.17,0.0,1446.57,566.89,284.42
8.58,0.59,255.93,382.43,198.42
27.2,0.0,191.76,87.42,42.79
10.95,0.0,172.89,294.67,143.67
9.53,0.28,117.37,269.45,117.6
19.08,0.0,391.26,307.79,153.77
11.64,0.0,248.85,297.98,140.75
15.6,0.0,593.91,414.36,210.44
-0.27,4.54,202.5,819.82,425.11
21.06,0.0,81.77,118.91,53.54
16.63,0.0,630.11,491.03,233.59
2.91,2.63,135.86,720.54,344.11
14.87,0.0,804.79,611.56,298.85
21.46,0.0,601.59,278.47,133.58
23.31,0.0,403.29,249.35,121.18
23.45,0.0,334.16,214.99,106.22
18.66,0.0,557.17,342.09,172.24
19.03,0.0,399.67,266.35,143.57
7.6,1.91,513.75,691.7,322.21
25.91,0.0,617.87,310.74,155.05
18.93,0.0,1173.08,756.84,325.58
30.0,0.0,530.95,293.57,149.07
8.5,0.22,414.86,417.78,204.37
10.8,0.0,488.12,499.99,241.9
-6.78,4.37,939.86,1317.24,626.58
6.03,1.22,817.83,912.58,405.46
15.85,0.0,426.13,321.85,152.01
10.24,0.0,1021.46,756.84,354.05
4.56,1.0,665.15,856.99,449.41
19.55,0.0,325.52,207.95,101.65
27.05,0.0,444.35,225.19,119.26
15.37,0.0,186.28,218.67,104.63
26.69,0.0,2115.32,1077.21,582.15
20.03,0.0,502.0,332.1,165.32
1.8,6.68,1078.28,1673.2,814.3
22.1,0.0,575.1,382.0,178.25
15.55,0.0,496.77,404.72,200.05
8.69,0.53,281.21,431.24,214.2
18.25,0.0,287.43,239.53,111.56
18.29,0.0,770.23,499.87,238.84
9.67,0.03,1069.77,706.34,353.08
3.4,0.9,562.87,744.6,385.09
22.98,0.0,813.15,411.87,197.64
14.72,0.0,227.06,258.82,129.4
9.03,0.63,367.65,497.22,257.39
21.86,0.0,997.86,614.27,328.86
18.01,0.0,1087.79,601.3,303.26
4.54,0.88,533.65,705.94,324.93
2.52,2.86,384.37,839.28,404.71
10.07,0.0,598.97,455.29,226.97
3.32,2.97,366.73,823.58,383.38
10.7,0.0,1324.22,914.54,436.23
-9.37,9.25,450.76,1448.31,688.02
13.15,0.0,28.73,177.06,85.32
13.68,0.0,1196.32,740.64,392.75
12.23,0.0,542.47,444.45,206.29
6.23,1.9,598.48,885.38,417.67
-5.69,5.26,686.15,1543.98,769.02
-13.54,3.26,1093.29,1411.71,747.13
25.44,0.0,248.94,124.79,62.81
14.7,0.0,334.18,302.78,134.38
24.17,0.0,387.38,201.35,105.59
8.45,0.92,933.14,732.59,370.24
30.0,0.0,248.94,117.4,62.1
23.04,0.0,1089.03,573.86,283.86
5.13,3.23,423.29,940.16,459.0
14.22,0.0,600.7,494.55,243.57
22.45,0.0,623.21,316.8,144.42
30.0,0.0,756.14,407.05,199.65
30.0,0.0,485.95,251.69,129.24
6.05,0.81,426.88,586.14,296.01
22.24,0.0,1303.1,706.04,334.89
0.92,3.21,635.6,1013.77,491.14
18.42,0.0,1310.8,819.3,422.25
10.35,0.0,1061.42,810.21,390.59
12.96,0.0,950.91,729.34,378.77
19.68,0.0,300.37,237.17,122.65
3.37,4.35,325.29,1073.34,544.62
22.38,0.0,987.44,532.56,253.22
8.03,0.38,510.72,511.01,281.32
18.96,0.0,1446.71,757.72,374.02
9.11,0.48,283.18,344.67,170.59
-2.95,3.63,409.96,958.08,490.9
6.65,1.46,512.66,582.31,262.73
-1.3,3.43,810.27,1206.83,583.87
7.44,0.33,405.28,494.39,230.34
3.69,0.69,566.43,723.71,331.22
22.55,0.0,157.19,118.76,58.89
29.22,0.0,280.67,112.88,57.23
15.05,0.0,978.55,581.76,322.74
9.69,0.15,1261.75,682.0,330.05
24.79,0.0,408.07,239.87,105.4
18.66,0.0,626.92,456.07,209.74
19.24,0.0,358.68,274.73,131.42
11.33,0.0,494.72,460.42,239.3
21.05,0.0,241.29,178.84,82.14
4.96,0.79,718.75,786.53,373.06
14.51,0.0,213.1,272.78,127.48
13.23,0.0,344.08,377.94,189.27
11.61,0.0,1121.45,774.29,385.96
1.85,4.14,615.64,1135.21,535.26
0.95,3.77,512.55,901.17,438.49
-1.72,3.22,384.2,993.77,472.18
-0.46,7.09,59.04,1263.44,643.8
22.26,0.0,822.75,360.9,180.92
19.91,0.0,496.49,359.27,184.4
8.24,0.32,536.93,597.18,284.1
12.1,0.0,190.09,294.93,146.3
26.93,0.0,506.19,260.18,135.31
7.21,1.81,429.42,550.68,271.24
-4.2,2.19,939.09,1164.71,561.3
24.4,0.0,245.49,138.89,73.77
10.49,0.0,892.34,736.83,372.05
30.0,0.0,1193.26,607.04,291.16
15.59,0.0,277.41,248.02,118.95
16.38,0.0,876.42,516.73,252.01
15.78,0.0,993.36,706.05,356.76
13.09,0.0,865.19,647.89,297.06
5.11,1.28,966.62,920.27,456.79
26.74,0.0,295.45,133.7,67.25
22.26,0.0,228.31,165.24,86.74
8.72,0.54,141.41,378.43,196.87
23.95,0.0,88.17,53.56,24.58
30.0,0.0,374.91,175.35,95.06
-1.09,7.98,1071.55,1704.08,845.77
16.34,0.0,476.38,394.61,188.81
11.9,0.0,406.21,422.98,200.47
16.7,0.0,276.37,232.23,110.09
-3.84,11.62,637.38,1874.7,965.42
20.41,0.0,38.84,92.4,44.58
-0.12,6.98,452.26,1444.28,722.04
23.93,0.0,854.03,415.32,197.04
30.0,0.0,411.09,211.94,100.91
18.87,0.0,811.09,531.66,276.99
17.83,0.0,706.61,574.27,272.79
14.11,0.0,356.14,395.95,173.71
17.71,0.0,509.81,376.08,196.1
12.78,0.0,424.06,326.73,167.27
0.74,4.62,334.56,992.13,481.06
30.0,0.0,1443.47,710.15,372.25
12.46,0.0,408.86,409.12,210.85
19.82,0.0,402.64,291.12,135.73
8.31,0.8,725.79,615.32,324.19
19.48,0.0,463.75,356.56,184.06
0.71,2.66,734.52,1066.76,578.1
5.92,1.72,1281.35,1101.49,564.24
24.93,0.0,703.43,383.09,186.02
5.66,1.94,989.09,955.09,461.99
5.17,5.79,568.25,1054.6,490.52
21.32,0.0,225.06,117.37,61.75
30.0,0.0,812.16,395.84,209.21
19.84,0.0,245.48,221.62,113.74
24.02,0.0,949.6,458.14,229.64
8.52,0.61,642.78,638.09,329.65
24.46,0.0,1369.01,831.07,368.74
-1.82,4.55,155.18,1047.36,568.71
22.35,0.0,594.02,375.38,174.2
-10.41,6.05,812.38,1660.0,705.41
-1.25,6.69,796.8,1516.71,792.08
21.08,0.0,578.36,360.23,162.66
9.65,0.09,527.83,448.89,219.78
23.32,0.0,494.85,252.27,129.52
1.65,5.2,397.52,1029.86,507.37
22.48,0.0,841.38,416.19,200.25
19.49,0.0,1021.48,655.12,313.85
30.0,0.0,789.23,470.69,218.49
21.06,0.0,247.95,183.76,86.59
24.76,0.0,613.73,376.96,184.96
13.95,0.0,879.16,633.64,325.42
16.59,0.0,593.81,430.81,216.03
9.36,0.07,511.84,529.08,251.21
17.72,0.0,463.88,283.32,140.57
1.34,4.02,395.08,839.54,399.21
10.32,0.0,297.94,431.74,187.62
-7.75,4.74,660.84,1298.34,581.09
7.21,0.59,308.16,386.67,172.42
10.08,0.0,884.79,669.27,344.19
8.14,0.25,223.6,416.9,198.68
19.12,0.0,223.18,201.62,105.27
30.0,0.0,524.39,256.93,132.71
3.61,1.52,1394.84,1291.12,602.26
9.19,0.31,504.37,504.0,223.84
17.66,0.0,313.73,267.34,128.6
18.07,0.0,563.86,428.34,215.49
-1.18,5.09,577.72,1005.54,467.34
8.51,0.48,289.8,482.98,224.71
12.86,0.0,875.12,684.93,352.46
24.97,0.0,557.59,270.83,134.81
26.02,0.0,1045.63,525.45,284.01
4.94,0.92,780.11,851.4,410.9
14.36,0.0,800.25,604.23,299.51
5.75,1.36,795.6,849.77,399.54
7.81,0.64,508.66,529.28,255.1
30.0,0.0,241.07,150.95,75.98
18.03,0.0,351.86,252.51,121.03
11.65,0.0,282.54,322.49,162.16
17.89,0.0,663.32,462.03,232.29
9.96,0.02,1317.01,804.16,396.87
8.68,0.49,699.96,705.89,335.73
30.0,0.0,162.67,89.62,45.46
-3.96,2.05,330.17,743.08,368.08
15.01,0.0,285.61,313.88,148.69
12.2,0.0,292.05,326.05,167.99
26.22,0.0,1717.06,716.33,405.07
8.47,0.22,94.75,293.62,145.97
-3.14,2.59,319.6,814.7,367.83
-6.97,4.01,232.17,995.69,478.21
21.47,0.0,948.96,581.28,288.73
-1.61,1.08,567.89,846.61,390.15
12.71,0.0,1027.97,598.13,307.27
-2.02,4.03,360.97,972.9,498.01
20.01,0.0,908.14,517.81,241.33
19.49,0.0,338.03,237.18,103.32
11.03,0.0,657.7,484.7,228.51
-1.42,11.19,595.25,1928.67,890.52
14.4,0.0,755.61,482.09,238.96
15.0,0.0,433.97,363.6,185.85
17.5,0.0,180.51,221.18,112.97
2.89,2.93,1251.04,1243.59,534.5
27.6,0.0,516.44,265.67,131.46
-0.66,4.81,135.2,1014.52,476.04
10.74,0.0,698.83,440.97,228.15
14.27,0.0,357.45,338.97,160.65
2.91,1.89,626.4,991.01,479.0
30.0,0.0,698.73,368.41,193.69
26.31,0.0,828.99,389.81,184.0
2.57,3.75,394.69,846.78,411.93
0.27,4.99,189.38,939.19,446.12
8.44,0.91,322.56,511.73,248.72
19.29,0.0,740.87,402.63,185.89
5.7,2.36,407.13,702.98,376.42
23.32,0.0,376.51,191.99,94.53
11.6,0.0,369.28,350.05,170.32
20.57,0.0,498.76,324.63,161.82
-1.52,5.77,298.04,1112.98,552.38
10.79,0.0,437.8,319.18,163.49
6.53,2.96,591.51,846.58,400.3
-1.08,4.98,199.96,993.2,529.33
5.75,1.77,668.11,781.25,426.85
13.04,0.0,710.86,521.15,250.22
30.0,0.0,2076.32,1084.79,565.22
5.61,0.21,159.17,382.3,183.15
22.5,0.0,377.91,256.8,124.31
17.19,0.0,1294.07,813.01,410.27
25.41,0.0,379.67,157.16,80.16
5.1,3.43,911.82,1185.43,591.92
15.06,0.0,683.53,565.86,273.34
11.14,0.0,754.01,558.28,275.09
30.0,0.0,482.37,253.53,136.21
14.32,0.0,771.22,540.33,269.93
17.28,0.0,1017.04,600.89,281.72
20.4,0.0,235.53,241.5,112.11
22.48,0.0,356.02,195.71,98.67
24.73,0.0,560.68,277.97,145.39
-3.2,8.2,499.09,1371.94,680.53
18.91,0.0,812.17,542.79,251.45
21.97,0.0,625.21,341.17,156.52
15.35,0.0,169.12,219.27,108.15
3.25,3.96,583.48,941.04,451.08
2.49,2.83,621.56,1009.02,504.47
12.3,0.0,295.19,281.75,129.38
4.24,2.64,397.27,675.56,314.61
2.68,0.73,544.34,669.72,346.42
19.11,0.0,190.3,172.52,87.33
-0.38,12.4,533.78,1662.28,896.15
27.54,0.0,292.98,144.96,74.31
17.53,0.0,539.82,385.93,189.2
5.09,1.54,279.24,532.25,248.86
17.3,0.0,741.73,537.18,237.25
8.75,0.19,765.41,533.99,240.28
13.05,0.0,264.4,277.27,135.21
29.17,0.0,496.45,260.15,125.31
13.1,0.0,53.61,226.63,112.7
24.84,0.0,927.25,452.61,224.79
18.71,0.0,124.33,119.89,57.75
20.83,0.0,566.61,320.1,160.41
26.66,0.0,920.69,523.76,278.27
26.47,0.0,1074.54,616.36,333.05
-5.88,2.15,80.81,779.0,395.87
2.04,4.38,1073.05,1213.43,589.6
9.19,0.16,511.83,461.95,212.11
23.63,0.0,526.63,289.92,146.53
30.0,0.0,249.4,101.76,52.35
11.76,0.0,300.46,349.43,162.87
9.05,0.1,478.77,475.26,231.28
30.0,0.0,805.06,421.12,210.12
13.05,0.0,487.08,404.29,200.36
6.56,0.63,1542.01,1209.69,628.73
6.09,2.1,1229.4,1029.37,496.17
2.2,0.3,1927.08,1324.82,599.4
14.12,0.0,404.1,358.29,182.92
15.63,0.0,416.87,340.91,149.92
0.38,1.81,327.87,651.81,326.29
14.04,0.0,874.53,552.5,245.11
15.96,0.0,550.8,451.57,223.43
26.99,0.0,1343.93,665.01,347.99
11.51,0.0,456.78,432.47,219.75
13.2,0.0,147.84,267.39,128.88
30.0,0.0,350.68,182.98,99.54
29.21,0.0,591.51,218.32,111.73
13.28,0.0,1161.56,847.47,382.27
21.23,0.0,1211.77,664.9,321.21
8.56,0.29,582.79,447.83,206.2
8.66,1.24,758.65,689.81,347.65
22.5,0.0,721.71,423.01,219.87
20.96,0.0,544.18,268.66,127.58
27.54,0.0,382.87,224.78,106.53
10.3,0.0,694.58,546.13,259.0
16.63,0.0,150.9,208.13,98.9
2.13,3.27,402.55,808.15,407.15
9.35,0.99,274.42,436.7,208.53
26.04,0.0,216.95,103.03,47.8
-5.43,2.69,326.24,846.15,434.2
30.0,0.0,1272.22,434.58,223.94
7.71,0.92,309.01,566.85,272.29
30.0,0.0,671.44,342.77,175.58
13.97,0.0,721.13,561.67,265.17
21.79,0.0,212.91,172.23,79.5
14.62,0.0,184.92,258.17,125.93
6.57,1.31,163.25,529.33,267.61
8.7,0.41,531.42,647.05,297.9
-0.65,8.41,695.75,1851.57,868.86
10.42,0.0,730.53,549.52,269.01
-2.13,1.59,237.06,652.3,324.38
19.09,0.0,636.57,461.83,200.23
16.4,0.0,1337.98,918.91,437.16
10.98,0.0,462.5,400.56,205.41
20.02,0.0,638.88,412.67,209.74
15.92,0.0,378.84,346.52,162.98
13.31,0.0,924.76,531.5,269.52
16.11,0.0,93.3,165.76,79.08
29.86,0.0,122.86,61.07,30.23
19.85,0.0,323.18,265.11,133.48
28.08,0.0,337.65,175.51,89.05
18.81,0.0,146.49,201.86,97.69
9.9,0.06,314.37,382.25,182.65
30.0,0.0,730.47,388.42,198.15
9.62,0.04,600.31,512.34,284.51
30.0,0.0,599.87,275.94,141.55
12.41,0.0,324.09,248.04,115.71
2.05,4.22,418.26,1049.26,526.83
11.84,0.0,236.13,303.89,149.37
24.0,0.0,902.56,440.01,219.34
-5.04,1.09,333.06,786.93,373.9
16.0,0.0,452.37,374.27,185.76
-0.98,3.83,293.67,859.29,385.02
3.65,1.88,352.93,706.57,336.06
30.0,0.0,225.79,106.83,57.72
23.79,0.0,678.59,370.43,194.47
14.88,0.0,252.74,266.54,133.08
-1.53,9.0,610.48,1659.52,894.21
30.0,0.0,680.66,295.47,144.5
19.88,0.0,561.08,353.54,188.45
30.0,0.0,517.18,242.58,133.09
27.65,0.0,866.1,444.28,229.52
10.3,0.0,1397.79,859.29,453.04
2.59,2.06,364.78,605.67,286.01
20.32,0.0,439.26,273.53,127.99
17.44,0.0,1065.28,674.6,322.7
25.28,0.0,690.25,348.51,167.12
11.08,0.0,803.06,630.43,299.65
10.96,0.0,557.54,488.05,235.37
17.7,0.0,565.76,394.96,193.6
30.0,0.0,599.52,263.85,128.9
15.39,0.0,706.52,465.18,237.47
3.65,0.37,484.29,601.55,289.51
0.99,1.81,482.92,682.3,315.01
30.0,0.0,1003.94,470.95,232.73
16.29,0.0,1527.49,847.34,440.38
30.0,0.0,395.12,192.6,96.09
7.14,1.33,555.73,699.58,332.78
5.08,2.51,245.64,602.93,288.3
2.89,7.22,259.62,1084.03,523.44
-1.17,6.38,569.57,1183.19,545.92
5.25,0.7,748.69,792.37,359.63
11.15,0.0,415.13,390.62,191.66
12.16,0.0,543.47,436.91,216.36
27.48,0.0,698.6,294.37,151.73
21.45,0.0,188.12,153.46,74.81
-1.07,2.75,276.21,689.21,321.64
14.24,0.0,322.55,356.7,183.86
17.4,0.0,1042.34,691.65,333.62
24.87,0.0,761.9,368.96,188.18
18.67,0.0,241.07,224.73,116.59
15.51,0.0,1327.35,826.03,432.13
21.58,0.0,774.4,423.29,225.1
11.23,0.0,362.96,412.0,194.1
22.07,0.0,772.83,449.84,241.82
-3.35,3.44,723.39,1231.68,568.72
14.19,0.0,95.76,201.05,100.02
16.51,0.0,424.33,345.86,182.26
-5.75,8.16,258.67,1370.79,708.0
9.53,0.22,250.92,406.55,195.61
25.68,0.0,729.59,340.49,178.31
24.32,0.0,547.78,234.34,110.04
-0.65,2.43,890.74,983.09,489.79
27.74,0.0,470.51,236.0,121.45
8.94,0.28,1027.32,728.03,365.65
10.16,0.0,775.49,785.51,379.74
22.99,0.0,649.25,381.78,168.66
17.72,0.0,573.86,372.7,196.41
12.95,0.0,560.96,469.9,242.86
4.57,1.26,1144.06,906.8,403.23
8.16,1.16,320.28,625.47,288.23
21.68,0.0,351.32,203.15,106.36
21.31,0.0,736.29,420.34,211.14
19.29,0.0,449.35,242.18,131.64
21.01,0.0,1293.47,811.37,363.37
20.35,0.0,251.23,188.28,93.97
10.15,0.0,200.04,334.08,148.74
15.67,0.0,572.61,399.27,187.65
-6.73,2.74,168.96,923.31,411.24
15.4,0.0,1168.73,765.29,392.95
7.04,1.07,550.88,569.13,296.36
11.14,0.0,1235.63,785.43,440.21
17.23,0.0,1102.39,723.85,349.76
30.0,0.0,140.86,76.07,38.69
17.27,0.0,629.64,467.55,237.35
12.47,0.0,850.19,695.8,346.62
29.08,0.0,490.13,241.08,118.11
7.55,0.66,725.29,651.71,311.45
17.68,0.0,478.23,320.05,150.64
14.54,0.0,286.15,306.26,154.95
10.93,0.0,215.85,326.97,158.03
7.19,0.89,431.32,538.37,265.48
18.49,0.0,533.11,405.9,204.68
18.93,0.0,582.09,415.68,207.07
15.41,0.0,394.65,274.18,133.93
23.78,0.0,759.79,387.08,201.22
21.67,0.0,272.47,162.08,83.11
10.44,0.0,229.39,324.71,151.0
9.1,0.13,765.14,649.23,308.77
3.59,4.12,324.9,838.51,409.23
23.67,0.0,591.88,354.24,162.48
18.97,0.0,1133.19,710.78,339.36
24.41,0.0,565.58,315.72,148.15
19.69,0.0,335.41,209.48,97.78
22.37,0.0,575.84,301.46,154.69
20.43,0.0,389.74,292.05,139.66
24.07,0.0,415.29,199.78,104.48
7.49,0.83,1394.49,749.14,362.5
17.97,0.0,992.42,551.81,283.31
22.7,0.0,636.12,325.7,178.64
12.02,0.0,261.84,341.04,178.76
8.59,0.07,662.36,493.78,229.62
20.72,0.0,201.38,172.45,83.44
12.57,0.0,294.23,310.81,140.9
8.1,0.27,1250.64,915.43,461.46
5.1,2.97,652.04,758.81,382.75
24.97,0.0,1154.63,658.28,308.28
7.79,0.49,276.11,476.59,234.59
11.06,0.0,368.45,391.93,203.16
8.25,0.41,507.76,511.04,265.37
18.06,0.0,464.52,314.4,171.43
30.0,0.0,937.89,440.86,216.82
13.61,0.0,231.25,242.77,122.38
0.13,1.04,223.9,679.47,339.32
27.27,0.0,737.22,349.5,170.67
-3.79,5.18,451.09,1154.55,593.05
6.85,0.05,618.12,564.43,283.77
21.52,0.0,188.22,167.26,89.96
20.39,0.0,83.05,99.04,46.31
-8.85,7.08,109.8,1441.82,706.41
25.39,0.0,932.97,544.59,240.52
24.44,0.0,612.41,298.94,150.91
30.0,0.0,441.86,185.91,88.78
12.86,0.0,1093.21,739.6,407.6
14.66,0.0,702.12,442.1,216.7
5.89,0.97,452.57,629.25,328.73
26.57,0.0,229.42,109.82,56.48
12.34,0.0,487.8,465.56,224.91
3.31,6.75,710.79,1268.04,595.07
27.31,0.0,962.04,491.29,234.02
14.24,0.0,778.93,619.46,315.27
6.44,0.31,389.6,505.97,241.98
19.25,0.0,2278.38,1202.77,526.47
10.2,0.0,454.22,462.04,221.89
-2.14,1.23,93.16,568.38,288.63
10.68,0.0,455.38,441.14,227.22
30.0,0.0,960.75,436.99,223.41
14.32,0.0,984.54,662.97,344.09
10.52,0.0,761.76,565.49,283.68
25.05,0.0,406.21,209.61,102.79
3.64,5.48,498.22,1151.91,547.74
5.95,1.43,354.83,541.8,267.14
15.15,0.0,586.67,423.58,213.66
21.84,0.0,1058.35,635.75,315.23
29.12,0.0,194.05,89.12,45.95
6.29,2.9,465.48,882.75,416.39
17.92,0.0,248.57,194.18,96.45
6.26,1.76,219.09,581.87,293.48
20.84,0.0,432.96,317.06,160.45
-1.47,2.06,334.1,671.93,356.26
14.69,0.0,788.5,527.31,265.64
8.92,0.59,497.29,572.16,276.75
-0.19,4.0,546.31,1090.42,579.63
9.03,0.77,829.9,724.2,392.46
-1.05,2.44,727.27,1025.9,498.22
18.03,0.0,161.03,173.96,83.35
-5.45,4.84,415.17,1093.65,471.13
14.63,0.0,1198.12,850.57,435.29
23.74,0.0,566.78,302.57,165.29
14.5,0.0,239.28,319.16,146.52
24.48,0.0,336.71,168.01,87.53
7.74,1.38,892.9,967.21,502.56
19.18,0.0,353.12,244.97,112.41
3.6,4.83,619.0,808.4,415.55
12.69,0.0,460.61,365.12,173.34
6.24,1.04,2426.35,1765.86,947.76
15.39,0.0,320.68,312.07,150.01
13.55,0.0,389.52,328.31,162.1
17.87,0.0,649.46,499.65,257.63
23.56,0.0,290.11,175.98,91.92
17.2,0.0,151.77,217.99,112.0
9.22,0.09,402.87,439.09,214.07
30.0,0.0,394.26,197.5,102.44
11.2,0.0,826.62,616.1,284.1
19.49,0.0,716.28,362.84,173.05
16.93,0.0,235.02,249.97,117.66
14.82,0.0,545.58,425.56,207.31
17.23,0.0,353.55,303.72,141.93
7.38,0.43,305.26,390.68,193.65
22.99,0.0,327.93,163.59,86.45
8.32,0.48,98.98,444.44,209.16
19.04,0.0,1230.0,751.05,389.24
25.7,0.0,698.02,331.26,163.63
-1.2,2.33,140.64,657.65,337.81
8.08,1.01,347.82,489.77,241.86
0.25,0.62,1198.87,1199.22,533.01
23.34,0.0,231.92,134.84,67.33
5.03,5.52,1005.36,1587.91,818.1
16.25,0.0,360.74,372.1,175.04
21.13,0.0,74.64,89.4,43.72
17.25,0.0,771.01,554.77,254.15
4.84,3.12,1261.96,1190.51,568.71
16.03,0.0,668.69,388.8,199.46
27.13,0.0,625.14,277.01,126.4
-0.3,3.19,212.72,751.73,347.61
30.0,0.0,1503.18,781.18,402.85
17.3,0.0,971.48,587.78,270.7
27.03,0.0,367.63,186.41,100.05
-13.41,16.56,845.38,2699.67,1354.24
22.07,0.0,259.7,182.43,89.86
26.63,0.0,382.62,168.41,84.65
29.88,0.0,1077.68,550.92,252.26
-2.78,7.0,462.46,1343.24,722.17
23.44,0.0,789.0,366.09,174.34
24.08,0.0,810.26,401.9,202.5
18.99,0.0,399.97,307.96,156.92
20.38,0.0,636.74,375.19,194.05
10.31,0.0,1334.76,898.72,413.48
22.08,0.0,607.73,374.7,196.91
15.94,0.0,692.26,459.75,221.11
3.27,5.27,586.51,1388.54,710.99
20.6,0.0,516.85,325.18,164.62
6.6,0.25,1007.54,770.46,375.73
24.7,0.0,671.74,351.15,167.24
12.17,0.0,450.92,447.44,213.89
8.55,0.54,357.21,474.85,227.9
12.58,0.0,509.77,475.63,230.45
