energy_kwh,machine_runtime_hours,furnace_usage,cooling_load,shift_hours,co2_kg
6800.82,8.39,0.48,107.6,16,4064.39
9501.12,6.75,1.21,148.21,8,4443.99
8020.7,11.91,0.63,379.23,16,4531.57
7050.68,14.87,0.17,237.58,16,3890.95
1905.1,7.86,0.46,414.38,8,1137.61
11087.76,14.52,0.43,85.86,16,6367.16
2707.79,8.22,0.44,474.83,16,1637.44
5564.5,6.09,1.92,70.32,12,3034.73
1346.56,7.19,0.11,218.18,8,759.77
6584.42,9.86,0.8,145.19,16,3457.46
5226.48,11.03,1.65,284.27,12,3071.08
2941.86,7.64,0.07,190.54,8,1465.56
6271.97,11.62,1.81,127.18,12,3451.95
6472.43,11.57,0.74,469.25,16,3678.43
8153.55,8.92,0.06,277.19,12,4571.79
6050.74,7.7,0.86,33.78,8,2825.1
5310.5,10.79,1.24,540.48,16,2927.66
11032.14,11.47,2.06,353.74,16,6702.57
7135.45,4.19,0.01,235.36,8,3512.1
7240.19,9.56,0.06,53.54,12,3612.78
26882.01,21.08,1.02,92.67,24,16335.86
3378.85,12.7,0.54,266.94,16,1976.58
3464.38,9.9,0.7,344.93,12,1848.38
3159.31,6.57,0.18,149.08,8,1628.25
3425.81,5.61,1.31,186.91,8,1851.13
8063.68,13.26,0.66,255.43,16,4652.53
16720.1,17.22,1.51,134.28,24,11158.87
2109.7,6.22,0.48,972.86,12,1389.94
16242.18,8.46,1.39,213.48,16,9110.9
4743.64,6.51,0.01,432.77,8,2194.81
7503.64,7.06,2.5,236.37,12,4202.7
10359.38,15.87,1.92,268.25,16,6150.64
13535.48,19.26,0.44,13.09,24,7665.71
12600.21,19.74,1.09,324.71,24,8586.4
16193.81,13.76,1.62,287.87,16,8629.64
8691.27,9.71,6.47,135.02,16,5309.59
5044.11,11.89,0.0,606.92,12,2876.8
7648.67,18.53,0.74,82.24,24,4495.51
3414.64,5.59,0.95,391.49,8,1696.11
6080.62,14.76,0.76,512.41,24,4481.3
8382.19,11.14,0.62,124.8,16,5231.58
5907.27,15.55,1.07,271.64,16,3244.08
12042.63,18.14,3.75,368.48,24,8126.37
5715.5,5.37,0.24,585.53,8,3004.46
3796.73,7.32,0.57,117.29,12,1980.41
6980.65,6.94,0.02,87.46,8,3670.23
14195.32,16.39,0.65,108.25,24,9610.32
2051.4,10.6,2.15,93.04,12,1158.98
18120.72,23.2,0.68,71.62,24,12510.58
7438.91,14.91,2.05,70.24,16,4070.02
2641.35,4.14,0.27,658.57,8,1472.23
4927.87,6.47,1.04,547.95,8,2624.79
3255.21,10.52,4.07,266.65,12,1895.29
8780.23,10.62,0.87,229.32,12,4163.31
10829.02,13.69,1.59,185.77,24,7420.77
12872.55,13.25,4.23,37.53,16,7598.4
5785.55,6.38,1.39,280.44,8,2690.86
5777.03,7.89,3.06,229.12,8,2934.84
3025.2,11.66,0.69,211.63,12,1762.25
3476.3,11.59,0.29,319.02,12,1797.15
4242.84,11.19,1.38,161.2,12,2330.08
7397.87,10.05,1.3,168.42,16,4348.51
8314.22,10.05,0.0,381.32,12,4364.95
9261.6,23.42,2.13,192.55,24,6181.43
9755.16,22.42,0.1,140.78,24,6031.37
4774.43,8.86,1.64,869.89,16,3081.83
2375.8,6.56,3.18,140.33,8,1298.15
17809.69,18.16,3.78,654.27,24,12894.13
5450.8,6.08,0.47,388.65,12,2806.1
4606.92,7.04,0.65,163.55,12,2517.72
5670.71,11.27,3.21,508.89,12,2962.93
9068.11,15.15,1.18,156.77,24,5772.36
4483.59,7.57,5.82,342.61,12,2800.41
4538.33,12.12,2.81,138.77,16,2633.65
9867.1,5.81,2.21,380.88,8,4712.37
8874.23,6.15,0.84,47.37,8,4535.51
20102.2,20.66,2.07,648.89,24,12919.06
4908.32,8.59,0.19,752.78,16,2995.13
20948.82,23.27,1.81,265.35,24,14728.34
3717.2,6.34,0.22,119.24,12,1925.07
2422.07,10.07,0.56,296.59,12,1395.93
13730.98,14.41,2.69,376.25,16,8493.53
4343.91,6.39,1.91,315.32,12,2371.19
11307.31,14.81,0.5,117.45,24,7958.31
4961.24,16.54,0.1,433.13,24,3322.59
7643.15,7.11,1.01,1011.24,8,4135.85
22307.08,12.04,0.23,39.52,24,13911.78
5514.9,5.1,1.65,243.56,8,2807.5
11856.84,8.86,3.66,335.78,16,7284.6
7592.84,10.96,1.16,260.78,16,4138.2
4610.3,7.99,2.01,150.47,8,2433.96
4732.63,8.64,2.06,392.0,12,2741.09
4889.17,9.44,1.0,152.2,16,2726.19
12328.28,15.18,0.13,94.6,24,7932.56
3408.91,10.11,3.71,602.45,12,2182.68
3378.25,7.44,3.08,713.05,8,1877.86
5245.21,9.66,1.89,140.6,12,2967.24
5469.92,14.82,0.83,81.86,16,3280.09
3293.44,6.18,0.82,498.88,8,1789.98
7165.86,6.69,3.88,103.63,8,3662.89
4709.9,7.69,0.11,190.87,12,2410.37
9081.92,14.11,0.83,428.89,24,5820.43
18512.34,21.16,0.03,82.24,24,12320.97
7460.03,15.47,1.56,207.0,16,4300.76
3291.45,10.18,0.65,122.83,12,1695.01
19379.36,14.98,0.61,243.67,24,11752.6
6970.08,13.16,0.51,439.91,16,3761.35
9309.3,14.07,1.33,160.67,16,4771.61
3415.41,5.82,1.97,501.15,8,1943.55
4647.2,8.04,1.12,165.1,16,2685.08
15519.67,11.78,1.92,714.41,16,9042.6
6172.8,4.19,1.79,194.32,8,3159.49
7749.84,6.3,2.1,1343.47,12,4330.81
13010.18,15.28,0.35,405.92,16,6792.96
6692.02,23.95,0.52,530.79,24,4598.1
4332.4,6.22,1.16,38.91,8,1952.95
4001.66,9.85,3.52,109.16,12,2500.75
5142.1,4.46,3.21,443.2,8,2807.12
14981.08,19.8,2.15,167.82,24,10124.06
4463.0,6.48,3.59,443.28,8,2312.49
5781.97,8.96,2.21,415.86,12,3467.86
6324.17,6.09,0.44,79.09,8,2821.19
4857.0,6.73,1.38,94.83,8,2391.08
9859.24,12.25,5.82,455.02,16,5737.35
5908.15,5.31,0.67,405.4,8,3002.2
16065.29,14.4,0.03,228.65,24,10723.02
7179.22,14.06,2.82,779.37,24,5100.9
2692.89,6.6,0.97,204.61,12,1559.19
2543.03,9.77,2.92,146.64,16,1701.09
12513.07,15.35,2.82,66.01,24,8232.03
8518.05,10.06,1.27,141.46,12,4227.82
10230.18,10.68,2.8,354.94,12,5436.48
2868.93,8.55,1.65,324.12,12,1481.13
7742.88,22.38,0.68,353.12,24,4839.67
3391.47,15.41,3.91,435.93,24,2732.87
5843.95,23.12,2.17,305.41,24,4111.33
2718.21,7.31,0.98,227.03,8,1413.66
10217.3,14.45,0.94,171.54,16,5705.56
8514.66,18.93,2.42,183.72,24,5167.04
1679.39,7.61,1.09,97.67,12,901.49
8234.72,11.27,0.14,422.6,16,4908.69
3643.8,6.9,0.39,179.41,8,1919.61
7156.09,8.65,4.05,401.12,12,3873.91
13192.91,8.49,1.17,305.61,16,7676.83
3713.22,5.02,1.4,198.34,8,1936.01
3939.14,20.44,0.19,450.67,24,2919.59
9073.72,8.81,0.8,314.17,16,5258.91
3787.19,9.63,1.01,127.91,12,2276.33
8901.68,10.45,0.05,157.62,12,4933.05
3276.84,8.17,0.66,136.78,12,1870.62
6394.79,6.55,0.35,96.11,12,3266.65
8769.03,21.35,3.26,109.33,24,5188.99
4553.67,6.46,0.35,120.01,8,2207.44
4586.9,13.74,1.3,386.64,24,3169.69
12874.73,11.28,1.1,48.48,16,6919.69
11084.7,18.87,1.0,240.03,24,6862.23
20863.85,13.35,4.92,165.4,24,14036.56
3764.72,7.7,2.52,132.18,12,1947.2
9526.27,16.25,1.66,376.8,24,5955.94
2474.42,5.78,2.95,202.84,8,1256.08
17483.42,15.65,2.14,25.11,16,9672.89
5092.27,13.09,0.98,240.98,16,2991.06
4937.6,11.61,1.36,245.38,16,2869.31
3180.07,7.2,0.73,163.22,8,1581.71
24857.6,18.39,0.15,35.23,24,16864.66
4850.11,4.52,0.39,199.48,8,2340.41
12253.4,20.73,0.92,137.77,24,7877.49
9458.21,17.28,1.19,187.07,24,5844.33
5702.29,21.65,1.29,572.33,24,3894.73
9018.01,8.77,5.09,92.49,12,4657.3
12019.74,23.66,4.26,378.66,24,8122.96
14835.2,19.91,2.09,777.75,24,8441.07
8274.31,13.76,0.76,229.25,16,5194.1
5266.57,23.49,1.26,211.85,24,3917.32
7132.15,15.13,0.97,28.7,16,4200.57
1591.56,5.34,1.13,313.61,8,839.3
12299.69,11.07,0.5,53.16,16,7322.07
3799.13,6.68,0.19,288.37,12,2032.73
1595.64,9.32,0.82,230.94,12,925.72
13500.5,23.06,1.78,123.46,24,9164.33
6322.44,17.81,1.14,759.41,24,4575.3
14206.1,22.99,0.28,63.28,24,9390.25
5399.78,21.63,3.24,112.23,24,3767.89
3692.67,5.63,0.67,839.0,8,2184.08
2025.92,6.01,3.15,493.94,8,1175.64
4000.9,6.26,0.4,507.42,8,2012.54
8183.15,14.63,2.3,91.74,16,4791.57
5797.38,15.87,2.84,396.22,16,3485.94
5695.87,4.89,0.79,149.3,8,2863.15
3964.09,12.83,1.29,151.56,16,2292.8
6267.35,6.77,1.87,127.73,12,3269.1
3773.43,9.35,3.07,292.51,12,2150.07
16891.56,16.7,0.47,174.04,24,9971.97
16479.71,12.33,2.03,615.32,24,11120.78
9116.95,16.76,1.26,242.94,24,5998.4
8655.85,16.7,1.98,219.97,24,5187.04
10864.26,10.33,0.5,384.65,16,6215.05
5163.68,12.68,0.46,225.83,16,3127.57
4237.45,9.57,0.58,580.51,12,2629.16
4969.44,6.97,3.62,10.65,12,2785.94
7401.04,11.11,2.1,663.51,12,4284.9
18215.87,18.31,0.12,101.35,24,11760.52
6464.56,4.62,0.58,507.81,8,3109.27
6625.01,4.14,0.2,322.19,8,3284.05
4264.45,6.25,0.5,315.18,8,2240.46
2329.01,7.39,0.41,469.53,12,1454.03
4936.4,6.13,3.23,227.82,8,2357.97
18955.8,12.88,5.44,151.28,16,10531.73
5265.51,14.63,1.41,386.98,16,3293.39
9103.96,8.53,0.27,567.49,12,5110.82
4856.68,15.62,1.85,49.37,24,3356.36
7852.59,16.14,5.58,445.79,24,5477.41
5560.87,9.47,2.08,332.37,12,3107.88
3981.37,6.19,0.35,99.16,8,1819.07
6311.33,14.06,0.47,317.47,24,4239.48
4994.41,4.31,0.74,218.98,8,2518.5
2972.04,6.59,0.38,412.01,8,1490.49
10632.96,23.89,1.74,823.67,24,7797.83
3801.6,14.33,1.72,117.82,16,2371.09
10130.69,14.63,0.68,178.87,16,5793.91
4304.53,9.34,2.35,400.56,12,2268.82
6918.46,17.66,0.09,623.56,24,4453.13
5718.81,5.86,0.44,64.23,8,2869.34
17190.38,18.0,3.62,246.54,24,10933.47
13987.83,10.68,1.14,446.55,12,7254.71
7699.54,11.39,0.12,183.14,12,4201.59
1573.32,5.25,2.11,17.87,8,713.46
17692.78,13.83,0.86,652.5,24,11390.06
5097.61,9.27,0.43,114.89,12,2500.78
24374.29,17.87,6.78,920.85,24,17420.96
6369.9,10.8,1.5,550.14,16,3961.12
7907.99,8.78,0.3,30.21,12,3720.73
9086.66,12.78,1.02,463.69,16,5429.85
4910.24,15.5,2.27,441.22,24,3414.67
6894.17,8.24,0.14,120.78,12,3663.42
13248.63,23.38,1.57,105.7,24,8996.14
3396.6,8.96,1.63,187.5,12,1835.78
5586.12,9.61,5.16,443.71,16,3219.4
14491.47,13.08,0.96,461.03,16,7774.38
3511.74,5.68,2.3,390.18,8,1861.61
7845.73,9.6,0.29,403.94,16,4567.44
3596.76,4.84,3.39,268.13,8,2012.2
5420.3,10.82,1.46,235.23,16,3150.98
12050.6,23.16,0.01,106.66,24,7835.88
6488.9,9.67,2.15,315.08,16,4112.04
5218.24,7.42,0.13,412.86,8,2749.22
7521.04,6.25,1.92,385.45,8,3700.88
7996.76,15.52,0.59,99.6,16,4769.63
12447.18,18.99,0.17,315.97,24,7616.48
18106.38,21.25,2.08,507.79,24,11612.54
2552.93,8.14,2.74,197.46,16,1694.89
3707.78,13.54,1.19,162.41,16,1982.85
4540.8,7.42,1.44,200.17,12,2422.24
4793.0,6.92,0.11,477.99,12,2669.42
12443.62,23.3,0.17,467.34,24,7787.89
17549.02,21.11,0.89,253.7,24,10561.5
7164.82,14.51,0.39,53.76,24,4650.75
5309.69,9.59,2.58,263.3,16,3136.67
6680.16,14.03,2.97,176.65,16,3980.06
8645.71,12.03,5.41,485.82,16,5273.16
7474.81,10.41,0.67,338.21,16,4140.84
5139.46,12.57,1.71,217.87,24,3557.43
4627.22,7.85,0.89,421.58,8,2291.21
6692.18,8.51,0.71,364.42,12,3553.2
12138.72,20.44,0.24,177.32,24,7898.04
8318.48,7.04,1.33,556.32,12,4658.27
5338.78,11.19,3.34,145.63,12,3045.51
5639.08,23.13,0.33,174.0,24,3612.14
9501.9,7.64,1.98,202.76,12,5167.28
2956.25,7.04,2.7,88.66,8,1418.64
7667.28,8.24,0.22,265.49,16,4660.65
3895.97,7.12,1.15,72.36,8,1840.66
9892.15,17.45,0.58,156.54,24,6660.55
4575.34,5.19,0.38,49.74,8,2170.02
7387.2,14.14,0.95,332.18,24,4630.77
2062.4,8.79,2.38,423.52,12,1335.53
3481.09,9.41,3.49,472.59,12,1904.29
9536.88,7.9,0.2,409.86,12,5268.11
6331.42,9.37,0.69,646.49,16,3759.16
7848.52,9.5,0.43,255.14,16,4338.55
2822.54,6.49,1.71,40.17,12,1771.24
6329.33,10.19,6.17,484.28,12,3443.61
2860.95,6.35,0.9,255.03,8,1340.87
3245.92,7.24,0.53,454.19,12,1918.56
4448.69,9.51,1.36,386.16,16,2750.48
15272.26,13.32,3.39,183.94,24,9536.8
5317.91,7.54,1.46,494.55,12,2903.77
3801.47,11.4,0.68,1005.98,12,2406.34
7733.51,7.51,0.3,861.48,12,4329.06
4837.73,11.45,0.61,566.55,12,2814.71
6395.71,10.94,0.32,152.19,12,3296.01
15680.25,18.52,2.47,16.49,24,9839.97
6984.22,14.33,1.63,305.24,16,3969.49
3689.17,9.0,1.32,514.57,16,2424.86
7127.67,23.43,1.09,313.77,24,4825.76
8184.87,11.25,1.7,643.23,12,4334.98
2558.31,11.49,2.04,447.58,12,1837.44
4646.22,9.25,0.66,417.43,12,2629.18
7082.67,11.91,4.61,87.28,12,3869.68
9791.37,9.37,0.7,283.17,12,5002.0
7284.84,7.36,9.45,305.83,12,4623.72
2453.1,5.57,0.48,77.96,8,1338.55
7494.49,8.41,0.62,334.99,16,4342.91
8150.56,13.09,3.34,278.97,24,5359.33
8281.63,8.64,0.92,236.57,12,4553.2
21927.1,21.37,4.36,447.09,24,12207.25
8881.91,12.18,0.47,1392.39,16,5306.63
10926.21,10.6,0.21,464.9,16,5955.78
3706.35,8.51,0.36,112.23,12,2109.24
6756.32,17.71,1.89,294.37,24,4508.76
6688.14,15.3,0.11,334.25,24,4439.69
13224.24,8.16,1.05,216.19,12,7199.75
1647.24,4.66,3.2,495.87,8,1130.08
7307.65,14.92,0.92,547.76,16,4265.58
4287.62,12.37,1.47,78.52,16,2536.45
5129.28,7.43,0.23,396.74,12,2730.62
10163.04,14.21,0.52,258.35,16,5946.12
3969.7,6.36,3.88,38.12,8,1841.93
6758.41,7.96,0.63,327.2,8,3213.89
10307.88,22.08,0.44,342.84,24,6424.73
5638.2,16.23,2.83,486.7,24,3921.37
5473.01,8.06,0.4,290.21,16,3270.32
4049.42,5.77,2.74,578.09,8,2291.54
7018.27,15.17,1.45,184.41,16,4065.39
9358.08,15.58,0.26,288.72,16,5674.85
6790.71,8.14,0.07,917.28,12,4023.61
4515.04,15.76,4.28,229.6,16,2783.08
10646.03,13.36,1.96,165.7,16,5727.61
5594.57,10.08,1.65,540.97,16,3264.36
6722.99,7.81,1.44,156.13,12,3522.69
7032.22,6.98,4.5,353.71,12,4126.49
9606.62,21.27,0.74,312.19,24,6373.17
18247.67,17.73,0.64,453.23,24,11770.65
2600.85,6.34,4.68,698.59,8,1673.41
2495.74,11.5,2.61,215.99,12,1536.4
6363.87,7.74,0.09,334.81,12,3451.02
11100.61,9.37,3.84,154.98,16,5709.79
6170.73,13.67,0.22,86.84,16,3446.14
3602.95,9.86,5.44,449.7,16,2406.31
7883.58,9.54,0.22,168.55,12,4016.31
4203.43,7.72,3.19,375.51,8,2111.24
8903.94,13.94,1.38,102.52,16,4671.16
3551.44,11.46,0.23,303.99,12,1793.85
1796.06,6.43,1.15,446.72,8,1080.21
22330.73,15.16,0.02,45.44,24,14860.56
3143.33,5.13,0.17,445.56,8,1672.28
7707.04,12.0,2.97,197.94,16,4496.01
13635.73,8.67,0.47,90.36,16,7706.43
12442.09,11.29,2.14,691.74,16,7607.72
13435.67,18.7,3.44,621.58,24,8898.42
15984.96,21.23,0.87,75.26,24,9624.46
9400.9,14.61,0.52,214.28,16,5235.5
3594.18,6.19,0.52,127.0,8,1701.77
3709.9,11.94,0.71,275.94,16,2194.92
5075.32,6.5,0.14,782.83,8,2724.04
2964.17,9.25,0.24,169.88,16,1739.16
22951.94,22.06,0.24,402.34,24,13765.99
10820.85,12.42,1.63,154.97,24,7039.56
3576.27,4.98,3.6,459.59,8,1930.14
5700.73,7.2,0.26,135.8,8,2550.52
6207.21,5.65,1.77,319.46,8,2896.22
16921.18,14.27,0.14,593.94,24,10835.06
2311.12,11.26,0.82,404.92,12,1486.59
2895.04,7.51,1.77,274.89,12,1571.83
19998.98,15.42,1.95,417.57,24,12016.79
6824.55,7.85,1.62,250.86,12,3750.3
2925.69,10.94,2.47,627.39,12,1830.59
6772.17,6.58,0.91,591.87,12,3875.97
2983.67,6.99,0.29,634.5,8,1579.36
7169.96,9.81,0.32,43.94,16,3958.37
3965.51,8.68,0.32,236.48,12,2237.53
3899.48,4.31,4.67,183.79,8,2212.35
7140.79,14.26,0.77,399.54,16,4164.72
2906.95,10.17,4.71,310.79,12,1879.05
5350.92,6.45,1.17,109.92,12,2544.17
4977.93,10.95,2.23,233.14,16,3277.73
5099.82,7.14,1.19,396.92,8,2341.09
9582.19,7.76,2.5,293.16,12,5021.76
14991.41,10.26,3.49,152.3,16,8848.99
6325.42,7.77,0.28,480.89,12,3644.19
7390.12,6.46,4.48,53.9,12,4041.16
2937.7,11.63,0.54,215.57,12,1640.18
8789.97,13.23,5.88,498.81,24,5962.31
3249.34,4.66,1.11,826.23,8,1800.03
9818.62,8.45,1.18,154.03,16,5627.11
8318.45,14.29,0.12,143.78,16,4385.08
12915.0,12.76,1.5,167.15,24,8283.3
2870.68,5.47,3.95,107.36,8,1479.64
13538.29,10.64,0.92,371.23,16,7972.42
5386.2,4.77,0.66,244.03,8,2554.91
7764.56,6.08,1.26,1054.47,12,4240.23
13024.81,12.19,1.17,700.25,16,7859.46
5109.29,7.38,1.79,126.72,8,2515.75
4145.92,6.23,1.39,179.64,12,2280.8
1395.05,11.77,0.99,304.08,12,915.24
11492.26,6.01,1.1,625.96,12,6078.78
11762.41,12.03,0.96,374.13,24,7757.01
10761.11,12.28,1.12,291.86,16,5967.71
7781.27,15.75,1.43,567.31,16,4603.73
8517.16,13.0,0.36,318.93,16,4711.66
3410.41,6.63,2.29,193.67,8,1692.97
4373.48,10.12,0.24,594.94,12,2428.42
6774.18,5.31,3.51,409.1,8,3272.12
3024.48,6.21,0.34,288.37,12,1662.24
4988.69,8.54,0.42,348.87,16,2991.31
7664.68,18.2,0.63,85.03,24,4924.15
7789.72,6.09,1.19,151.39,12,4118.56
8714.48,21.92,0.73,556.61,24,6011.15
4962.87,5.91,0.93,191.72,8,2376.59
9126.54,19.64,0.2,133.53,24,5713.7
10137.94,19.7,4.27,153.73,24,7241.33
3642.87,9.61,0.19,62.27,16,2081.99
4542.16,12.48,0.62,545.59,16,2674.47
18500.32,16.44,0.4,25.07,24,11446.69
2957.77,13.21,2.77,58.41,16,2022.71
6838.93,11.32,0.04,650.62,12,3918.86
8116.16,9.19,2.12,468.82,12,4396.14
2015.51,5.03,1.25,399.86,8,1105.95
5687.6,7.0,1.72,98.15,8,2638.17
6142.55,7.74,4.79,388.93,8,3143.81
16393.28,12.97,0.33,157.82,24,9566.27
14294.32,6.91,0.14,202.58,12,6871.7
3413.47,14.03,3.33,619.53,16,2253.33
4859.04,4.61,0.72,82.59,8,2190.53
12931.09,23.48,0.77,295.65,24,8097.18
4540.67,15.59,6.84,141.44,16,3024.29
4692.6,4.4,0.78,477.35,8,2450.48
8311.15,14.7,1.16,363.75,16,4609.45
10914.44,9.13,0.35,670.74,16,6436.85
6528.94,21.67,0.36,194.5,24,4414.37
2230.39,8.62,1.04,385.72,12,1412.44
7835.4,15.97,2.01,199.63,24,4996.25
14264.99,19.84,0.09,863.44,24,8712.29
3512.57,7.23,2.29,584.06,8,1816.47
10224.03,11.62,0.09,164.75,12,5387.98
3571.85,4.26,0.76,248.49,8,1769.22
21489.29,16.74,1.27,796.64,24,15114.51
13805.07,23.65,1.38,911.55,24,9359.41
1739.89,4.01,4.1,935.32,8,1293.58
4738.42,4.68,0.68,300.25,8,2439.29
3478.69,5.34,0.11,140.42,8,1736.53
3536.83,5.99,4.39,897.0,8,2041.78
5459.43,10.15,0.39,846.47,12,3068.91
8615.85,21.74,0.14,165.41,24,5286.98
17581.88,18.06,1.08,381.94,24,11289.3
7257.94,8.27,1.0,378.83,12,4155.15
7889.22,10.5,0.46,196.48,16,4418.75
4302.96,11.2,1.03,128.65,12,2303.15
1943.24,7.27,0.09,182.22,8,976.41
9453.1,14.45,1.17,472.64,16,5325.4
5975.22,12.7,1.62,691.77,16,3508.69
10161.31,14.4,1.65,54.63,24,6580.97
12815.36,19.72,2.45,302.57,24,9071.01
4087.91,7.39,4.35,287.89,8,2227.14
5598.01,8.11,0.12,380.95,16,3645.85
6965.53,12.31,5.87,98.48,24,5118.78
2970.67,11.73,3.13,365.47,12,1696.71
8722.81,8.48,6.3,380.03,12,5073.19
4805.01,7.38,3.9,396.04,8,2538.49
3310.52,7.54,1.06,418.2,8,1861.12
6147.19,11.1,1.0,111.69,16,3325.91
3136.64,6.9,1.03,253.72,8,1667.08
3304.58,7.75,0.54,449.6,12,1884.33
4404.82,6.75,0.7,526.1,8,2210.45
7187.76,8.85,1.36,86.19,16,4187.56
5645.46,6.08,1.27,386.97,8,2791.97
2824.86,11.86,2.55,82.06,12,1602.13
10112.49,16.32,0.89,248.4,24,6463.67
12650.7,19.84,0.46,443.06,24,7775.31
3109.57,5.41,1.95,322.62,8,1598.51
6984.21,15.0,0.35,68.05,16,4487.05
19052.63,21.68,0.57,369.75,24,12817.96
4491.68,11.96,0.84,68.23,12,2288.97
10926.98,17.9,0.5,486.02,24,7126.18
5819.87,10.89,0.17,508.24,16,3532.6
2902.22,12.95,0.06,186.36,16,1818.89
5833.96,13.44,0.26,509.92,16,3424.26
5534.39,14.99,0.53,335.74,24,3775.82
4881.84,6.65,0.0,41.04,12,2325.29
4166.81,5.19,0.25,493.61,8,2082.19
8819.16,20.64,2.03,149.98,24,5980.83
4552.02,7.26,2.2,331.47,12,2409.9
8698.53,6.63,0.05,110.39,12,4644.56
10990.86,19.78,2.91,478.95,24,7463.15
6540.79,5.35,1.43,129.62,8,3168.65
6810.99,16.44,0.21,458.55,24,4432.55
1461.72,4.95,0.65,231.15,8,826.02
4836.0,11.21,2.1,183.29,12,2792.09
4663.92,6.59,1.82,332.46,8,2201.23
5842.43,5.91,0.12,317.97,8,2771.51
6988.84,14.13,1.69,183.45,16,3559.7
4889.78,14.43,0.7,101.22,16,2541.24
8134.42,10.75,1.16,427.02,16,5051.1
3548.71,6.71,1.27,25.77,12,1814.25
3480.24,6.57,0.26,281.32,8,1811.42
4903.99,15.25,7.13,215.31,16,2925.62
5246.51,8.06,1.11,203.08,16,3252.4
10848.21,16.86,5.97,370.77,24,7278.82
4640.41,13.36,1.4,315.33,16,2687.87
10944.43,8.98,0.08,40.79,16,6051.94
1522.56,5.59,0.06,157.14,8,750.29
5508.8,6.23,1.12,473.75,8,2721.17
3691.77,6.74,4.29,92.35,12,2075.74
2134.83,6.6,0.57,193.9,8,1123.03
6137.31,5.87,0.95,100.29,8,3319.88
5781.32,8.79,0.82,27.03,12,3360.67
4460.51,10.62,0.38,772.34,12,2523.74
4860.03,5.47,5.46,419.46,8,2575.12
4068.7,13.09,0.6,377.18,16,2355.37
4743.35,6.17,1.17,137.1,8,2444.98
6262.97,4.8,5.57,706.57,8,3286.47
6283.56,6.12,4.42,654.3,8,3471.64
8379.16,16.06,4.27,331.1,24,5787.07
12755.2,21.66,0.14,81.93,24,8293.74
4834.62,12.03,2.3,152.04,16,2790.04
4889.62,10.81,1.43,430.52,12,2766.71
2498.67,4.18,2.09,546.75,8,1421.75
8973.1,11.95,0.67,416.87,16,4510.2
6115.36,6.32,0.66,416.29,12,3360.12
1962.79,5.75,3.46,86.32,8,987.89
6071.45,15.17,0.83,857.75,16,3844.89
15744.98,14.35,0.24,263.99,16,8342.53
3931.14,11.59,3.82,545.35,16,2760.2
6468.79,12.66,0.64,292.38,16,3868.78
12845.7,20.57,0.03,166.7,24,8071.65
3270.47,6.11,1.43,99.88,12,1642.28
5092.06,11.36,1.3,995.42,12,2832.37
2603.87,11.69,1.49,248.13,12,1493.46
3574.2,11.05,0.48,308.75,12,2134.17
5221.72,7.69,1.65,222.21,8,2551.08
2893.07,13.32,4.54,29.24,16,1706.6
4811.51,6.95,1.24,214.1,8,2386.42
12047.42,7.69,1.39,346.64,12,6032.6
3083.01,4.11,3.95,8.4,8,1448.87
4728.55,10.1,1.02,286.92,12,2543.89
13673.23,22.27,0.63,185.9,24,8086.17
2668.35,6.05,2.88,202.23,8,1330.64
15080.95,18.7,0.83,589.0,24,9037.14
9822.39,18.9,0.12,158.72,24,6223.17
17134.9,22.12,1.1,169.92,24,11661.02
7882.15,19.46,0.77,134.4,24,4921.06
3394.24,10.93,3.52,353.57,12,1858.85
3685.23,10.77,0.18,372.54,16,2289.55
7439.83,12.76,0.06,156.1,24,4925.39
2144.2,4.28,0.39,507.9,8,1250.02
6468.12,6.93,2.27,233.64,12,3589.16
15962.48,13.27,0.79,244.86,16,8840.97
10839.08,13.36,2.7,281.33,24,7897.26
17869.65,19.53,0.21,352.74,24,12195.08
7100.06,6.21,0.18,139.79,12,3560.34
2741.44,6.74,1.95,228.16,8,1352.93
6298.62,4.73,3.1,295.53,8,3020.97
5958.4,9.7,0.44,271.72,12,3038.97
11516.36,9.87,0.69,320.33,16,6757.63
10513.05,22.69,0.95,542.84,24,6774.25
5962.82,12.61,0.47,171.06,16,3262.32
8193.47,12.19,1.01,21.1,16,4436.59
6667.21,11.84,1.72,97.07,12,3463.54
3253.77,11.18,1.02,347.73,12,1899.46
10165.79,11.25,1.25,261.58,16,5679.88
6022.12,6.1,1.75,494.05,12,3344.05
8639.64,23.9,0.78,871.06,24,5399.98
4973.95,6.43,2.22,203.28,12,2402.24
1820.71,13.65,0.86,89.35,16,1112.3
14020.6,12.08,0.92,195.5,16,7827.29
2245.83,7.54,1.62,553.69,8,1416.98
6524.57,14.94,0.67,510.07,16,4218.29
12084.76,21.3,0.98,278.47,24,8028.15
6980.45,4.49,0.99,54.28,8,3524.03
7913.66,23.94,1.18,187.39,24,5262.41
2497.06,7.15,4.07,70.99,12,1474.96
8523.89,6.58,0.13,128.9,12,4105.83
3994.91,5.13,3.44,385.59,8,2295.24
9642.92,13.47,1.91,337.54,24,6482.91
6502.8,9.06,0.11,886.93,16,3856.86
13392.58,23.23,1.08,89.18,24,8733.71
9250.88,22.68,1.33,616.52,24,6528.43
6913.12,10.7,0.97,410.69,16,4096.6
4616.88,15.75,0.07,229.58,24,3123.05
4982.71,15.67,0.22,270.66,16,3081.6
2916.65,4.55,0.91,109.77,8,1607.52
