route_length,traffic_score,vehicle_type,delivery_count,co2_kg
30.75,9,ev,16,4.87
8.58,8,van,47,8.88
10.89,4,van,9,3.04
23.45,5,two_wheeler,41,8.68
9.47,4,van,48,8.8
23.34,1,two_wheeler,22,5.1
15.42,6,mini_truck,15,6.0
6.76,6,van,74,12.83
7.5,1,van,51,8.03
10.85,10,mini_truck,16,4.92
28.68,8,two_wheeler,7,4.34
11.1,5,two_wheeler,30,5.89
13.62,4,two_wheeler,37,6.41
15.68,7,truck_diesel,43,11.4
16.6,8,van,21,6.41
14.29,3,two_wheeler,91,13.39
15.09,10,van,12,5.0
11.83,8,van,16,4.43
36.56,5,van,27,10.58
11.45,9,van,24,5.98
21.33,4,mini_truck,16,6.62
18.47,5,two_wheeler,19,4.44
7.48,4,truck_cng,52,9.33
22.47,1,truck_diesel,26,8.6
6.59,8,ev,33,5.35
15.29,2,mini_truck,38,7.99
26.36,1,mini_truck,31,8.62
9.36,8,van,29,6.7
15.66,3,mini_truck,14,4.47
15.45,1,mini_truck,26,6.77
19.28,6,two_wheeler,37,7.87
11.78,8,mini_truck,27,6.62
22.95,5,ev,10,2.72
7.81,7,ev,64,10.87
15.85,3,two_wheeler,34,6.66
2.73,9,mini_truck,31,5.39
34.4,4,ev,30,6.13
5.33,5,mini_truck,17,3.59
15.37,1,two_wheeler,10,2.32
23.12,2,two_wheeler,52,10.0
56.96,9,two_wheeler,46,14.47
9.34,2,two_wheeler,34,6.18
9.83,5,two_wheeler,23,4.44
9.98,4,van,58,10.66
9.6,7,two_wheeler,60,10.48
14.37,2,van,30,6.66
44.66,1,ev,7,3.26
34.34,9,two_wheeler,12,6.02
40.48,6,van,18,9.53
12.91,5,van,24,5.51
21.28,7,truck_diesel,21,10.92
11.08,10,ev,23,4.27
2.93,6,ev,52,7.81
9.56,8,truck_diesel,56,11.36
46.61,3,truck_cng,19,11.89
33.7,3,two_wheeler,13,5.14
17.97,3,truck_cng,12,5.53
9.13,3,mini_truck,16,4.0
5.72,6,two_wheeler,27,4.65
19.51,5,mini_truck,7,5.2
1.54,1,two_wheeler,32,4.92
5.53,2,van,72,12.36
14.1,3,two_wheeler,106,19.03
27.13,1,mini_truck,41,10.5
10.95,5,truck_cng,38,8.66
5.7,1,two_wheeler,12,2.0
6.25,3,truck_diesel,26,5.47
4.72,5,truck_cng,39,6.78
27.49,10,two_wheeler,15,5.69
2.98,2,van,13,2.24
11.94,6,truck_diesel,11,5.81
25.44,5,ev,41,7.19
47.03,5,truck_cng,53,20.18
5.26,1,mini_truck,7,1.72
20.57,4,truck_cng,43,10.25
11.28,10,ev,47,8.04
48.86,9,two_wheeler,12,7.51
35.32,3,two_wheeler,19,6.48
16.72,3,mini_truck,9,4.32
6.28,6,truck_cng,42,8.12
16.63,9,mini_truck,31,8.63
6.31,8,two_wheeler,24,3.98
14.16,1,van,16,4.3
8.01,9,two_wheeler,30,5.14
9.07,8,two_wheeler,26,4.36
0.53,1,two_wheeler,18,2.59
11.88,7,van,49,10.03
30.55,10,mini_truck,28,12.16
11.96,2,mini_truck,43,8.88
9.41,6,two_wheeler,15,3.43
15.18,3,two_wheeler,34,6.54
39.56,7,ev,26,7.72
21.89,3,ev,9,2.35
14.94,7,two_wheeler,29,6.04
30.84,1,two_wheeler,34,6.56
2.96,5,truck_cng,21,3.58
19.91,1,mini_truck,16,5.08
22.31,8,ev,73,12.64
24.04,3,van,16,5.36
38.08,1,truck_cng,16,8.95
12.82,10,two_wheeler,21,4.89
14.19,4,mini_truck,13,4.36
44.72,3,truck_cng,13,11.06
13.71,5,two_wheeler,36,6.74
21.3,5,two_wheeler,15,4.33
28.74,3,truck_diesel,12,8.83
12.64,10,ev,20,4.27
13.15,5,two_wheeler,32,6.32
21.85,7,mini_truck,21,8.1
25.86,8,ev,19,4.91
10.8,10,van,22,5.94
25.25,9,ev,21,5.32
34.19,3,ev,16,4.21
13.0,9,mini_truck,34,7.17
11.93,10,van,35,7.52
4.24,2,truck_diesel,21,4.33
3.53,10,van,43,7.4
10.83,6,mini_truck,14,4.37
21.02,4,truck_diesel,40,11.37
6.86,1,mini_truck,19,3.61
18.27,7,two_wheeler,29,6.62
22.51,6,mini_truck,32,8.89
25.36,3,two_wheeler,39,8.69
20.83,1,two_wheeler,60,9.96
18.89,7,mini_truck,12,5.72
1.28,3,mini_truck,37,6.15
3.47,3,ev,27,3.89
46.11,4,mini_truck,33,13.39
29.79,8,two_wheeler,12,5.11
0.93,1,two_wheeler,43,7.07
9.39,10,truck_diesel,21,6.64
7.81,9,truck_diesel,23,6.15
5.17,4,mini_truck,34,5.66
43.55,4,two_wheeler,26,7.69
18.1,1,truck_diesel,26,8.46
6.19,4,van,30,5.43
66.05,3,two_wheeler,28,9.17
12.79,2,two_wheeler,26,4.6
2.29,8,van,43,7.38
4.68,1,ev,6,1.14
19.72,4,ev,26,4.63
21.44,5,van,34,8.39
3.47,7,mini_truck,35,5.53
22.37,6,ev,13,3.45
3.3,1,ev,23,3.43
24.24,9,two_wheeler,99,18.1
27.81,1,mini_truck,53,12.67
39.58,7,mini_truck,35,14.44
12.22,6,two_wheeler,22,4.81
18.7,10,van,27,7.64
4.27,3,truck_cng,23,3.99
20.05,8,ev,20,4.59
18.82,4,two_wheeler,12,3.46
5.44,8,mini_truck,40,7.01
11.79,10,truck_diesel,16,7.01
12.88,2,two_wheeler,13,3.05
24.37,5,two_wheeler,16,4.83
7.37,7,truck_cng,37,7.93
21.92,8,truck_diesel,28,11.08
5.78,9,ev,21,3.56
34.65,7,mini_truck,41,12.39
8.02,5,truck_diesel,45,8.23
7.87,4,two_wheeler,17,3.24
49.36,5,mini_truck,23,12.6
9.84,7,mini_truck,39,8.14
39.44,8,ev,10,4.64
24.25,5,truck_diesel,23,11.18
14.78,4,mini_truck,37,8.3
7.61,2,van,42,7.71
16.6,4,two_wheeler,27,5.61
14.08,9,mini_truck,12,4.91
22.79,3,ev,89,14.17
39.07,9,mini_truck,68,18.25
14.81,8,mini_truck,46,10.15
63.62,6,ev,43,10.69
34.58,5,two_wheeler,15,5.83
12.27,8,mini_truck,46,10.03
28.57,7,ev,4,2.39
21.78,9,ev,19,3.93
4.3,10,two_wheeler,19,3.21
12.44,4,mini_truck,24,5.7
17.41,2,mini_truck,31,7.03
6.83,8,mini_truck,37,7.14
9.43,6,ev,58,9.34
10.99,9,truck_diesel,74,14.66
28.27,10,van,27,9.82
5.65,7,truck_diesel,52,10.02
16.96,7,van,40,8.08
31.57,9,two_wheeler,25,7.45
9.27,6,van,10,3.17
20.09,10,ev,54,8.99
17.76,3,two_wheeler,25,5.31
10.82,3,van,69,12.59
5.06,9,van,19,3.95
6.59,4,ev,32,4.71
7.5,2,ev,34,5.23
19.32,9,two_wheeler,15,4.44
18.19,2,two_wheeler,21,4.77
56.45,8,two_wheeler,11,7.46
12.95,1,two_wheeler,9,2.22
13.9,3,ev,11,2.4
9.44,8,two_wheeler,75,10.9
31.27,4,van,12,5.97
12.21,3,van,33,7.03
14.99,9,van,11,4.7
30.68,8,two_wheeler,29,8.55
13.99,5,two_wheeler,20,4.22
6.34,7,van,15,3.41
24.84,5,ev,53,9.38
4.69,5,van,53,8.58
14.65,2,van,45,8.78
28.31,6,truck_diesel,32,13.52
10.14,5,mini_truck,17,4.59
2.81,9,truck_diesel,31,5.73
5.55,7,truck_cng,31,6.08
28.76,9,mini_truck,26,10.76
30.47,8,two_wheeler,38,9.35
2.59,7,mini_truck,23,4.32
17.26,8,truck_diesel,12,7.62
11.21,7,van,28,5.87
17.09,6,van,27,7.05
10.53,3,two_wheeler,23,4.35
8.31,4,two_wheeler,22,4.1
8.23,4,van,24,4.82
9.57,3,two_wheeler,29,5.29
16.21,7,van,36,8.09
15.37,8,ev,31,5.44
18.68,5,ev,5,1.98
13.3,10,van,48,10.09
6.1,3,two_wheeler,52,7.99
17.99,8,van,30,7.91
21.32,8,two_wheeler,69,13.52
17.47,3,ev,29,5.72
2.21,9,truck_cng,22,4.18
19.93,5,two_wheeler,38,7.54
41.77,4,truck_cng,29,12.98
6.33,1,van,35,5.87
75.4,2,truck_cng,15,16.85
25.57,8,truck_cng,53,13.61
17.02,8,van,70,13.07
8.78,5,van,21,4.49
4.19,3,truck_diesel,34,6.31
6.02,3,two_wheeler,12,2.16
2.21,9,truck_diesel,9,1.91
13.52,3,van,69,12.0
17.48,10,two_wheeler,17,4.56
56.49,9,two_wheeler,16,9.59
47.66,8,van,23,12.88
10.64,8,mini_truck,20,5.65
6.83,4,two_wheeler,54,7.76
55.58,7,van,36,16.91
18.03,10,two_wheeler,23,5.13
39.24,1,ev,45,8.61
1.37,2,van,25,3.86
18.52,1,van,32,7.39
13.99,5,mini_truck,20,5.87
9.03,8,two_wheeler,28,5.17
8.65,2,van,27,5.31
7.08,6,van,29,5.53
18.27,2,mini_truck,20,5.85
31.05,2,mini_truck,14,7.16
13.9,5,truck_diesel,31,8.81
25.52,7,mini_truck,26,9.56
28.56,10,truck_cng,33,13.93
6.86,3,ev,10,2.01
6.25,7,van,17,3.97
5.88,10,two_wheeler,28,4.98
17.85,7,two_wheeler,54,10.94
15.3,6,ev,22,4.04
26.04,4,two_wheeler,55,10.85
14.73,7,truck_cng,20,6.72
19.84,1,two_wheeler,28,5.46
32.43,8,two_wheeler,39,9.68
23.6,9,two_wheeler,27,6.91
13.48,8,two_wheeler,38,7.49
20.63,7,mini_truck,17,7.11
24.52,1,truck_diesel,37,11.76
31.95,9,truck_diesel,36,17.3
15.59,10,two_wheeler,21,4.72
24.49,8,mini_truck,17,8.06
9.01,8,truck_cng,61,11.49
5.22,5,ev,8,1.56
4.18,7,mini_truck,24,4.35
25.08,10,ev,26,6.0
47.48,10,van,34,14.68
8.6,1,mini_truck,13,3.33
45.21,3,van,27,10.18
5.04,4,mini_truck,10,2.55
1.63,2,truck_cng,38,6.23
35.98,8,mini_truck,16,10.01
15.76,8,two_wheeler,38,7.68
4.91,8,truck_cng,12,3.11
17.87,4,truck_diesel,29,10.44
12.97,9,ev,24,4.33
10.98,5,van,68,10.82
8.39,7,two_wheeler,20,3.84
35.35,10,two_wheeler,31,8.9
14.76,1,two_wheeler,16,3.51
11.5,8,two_wheeler,20,4.06
10.37,9,truck_diesel,43,11.3
6.67,7,two_wheeler,25,4.32
8.09,8,van,11,3.56
14.31,3,mini_truck,24,5.51
14.08,7,two_wheeler,23,4.88
12.72,4,ev,17,3.45
20.0,7,ev,35,6.76
8.75,2,mini_truck,67,11.39
22.19,10,truck_cng,13,8.72
26.07,5,truck_diesel,47,14.89
43.37,1,two_wheeler,15,5.68
21.82,6,two_wheeler,15,4.35
11.61,10,van,19,5.95
6.65,9,van,27,5.28
7.79,6,two_wheeler,23,4.56
20.66,3,mini_truck,11,5.43
23.07,4,van,33,7.89
30.55,6,two_wheeler,17,5.78
7.16,8,two_wheeler,32,5.71
23.71,5,two_wheeler,7,3.3
3.86,2,truck_diesel,65,11.33
4.72,3,two_wheeler,19,3.25
8.3,9,ev,11,2.61
29.76,10,two_wheeler,13,5.24
15.48,6,van,11,4.41
17.55,2,two_wheeler,10,3.14
16.35,10,mini_truck,22,7.28
34.6,4,van,15,7.41
10.15,4,two_wheeler,27,5.07
27.89,6,two_wheeler,24,6.14
6.81,10,ev,14,2.7
7.95,1,two_wheeler,20,3.69
24.84,6,two_wheeler,11,4.45
6.57,10,two_wheeler,21,3.88
15.25,3,van,28,6.39
16.15,2,van,16,4.49
39.42,10,van,63,18.01
9.09,5,ev,72,10.45
7.11,7,van,7,2.65
14.89,4,van,12,4.1
5.96,2,mini_truck,38,6.09
17.11,1,ev,25,4.72
23.35,3,truck_diesel,26,10.17
9.14,1,two_wheeler,61,9.56
3.91,7,two_wheeler,28,4.36
30.23,8,two_wheeler,15,5.74
39.11,5,ev,35,7.58
5.43,1,two_wheeler,44,7.49
21.21,6,van,38,8.95
14.99,9,truck_diesel,15,8.12
3.39,9,van,16,3.17
31.23,2,mini_truck,39,10.69
16.79,7,van,36,8.32
29.72,9,mini_truck,30,11.88
7.88,7,two_wheeler,29,5.0
44.27,3,ev,33,7.25
9.36,8,van,91,14.42
8.69,10,truck_cng,15,4.78
24.54,4,truck_diesel,38,12.84
6.34,3,ev,52,7.98
31.52,3,two_wheeler,55,10.86
8.38,4,van,21,4.56
7.59,4,van,11,2.74
10.91,6,mini_truck,47,9.74
8.85,6,two_wheeler,23,4.14
19.38,5,two_wheeler,10,3.26
9.85,2,ev,39,6.38
12.05,8,mini_truck,20,5.63
34.3,1,van,20,7.21
38.44,2,two_wheeler,31,7.6
8.34,1,two_wheeler,20,3.69
9.35,2,van,17,3.66
8.43,9,truck_diesel,41,9.89
64.6,4,van,78,20.88
4.79,9,mini_truck,26,5.24
24.2,1,two_wheeler,20,4.59
33.47,3,two_wheeler,24,6.23
8.41,10,mini_truck,56,10.03
20.77,1,mini_truck,10,4.46
11.22,5,van,45,8.8
29.64,2,van,49,11.81
71.7,3,mini_truck,24,15.73
16.47,5,van,32,7.76
36.59,1,two_wheeler,50,10.8
8.0,6,two_wheeler,18,3.49
23.5,7,mini_truck,17,7.1
15.86,3,van,21,5.95
9.98,6,two_wheeler,4,1.69
26.55,1,two_wheeler,11,3.83
26.18,6,truck_cng,10,8.26
8.89,4,van,22,4.74
3.91,10,truck_cng,7,2.04
17.18,8,truck_diesel,39,11.54
2.17,1,ev,28,4.61
28.17,2,ev,51,8.94
16.4,3,two_wheeler,17,3.92
4.51,3,two_wheeler,13,2.33
23.11,1,two_wheeler,36,6.54
30.28,6,van,20,7.74
22.36,3,van,31,7.39
12.99,7,two_wheeler,24,4.69
1.14,7,mini_truck,23,3.54
8.58,6,two_wheeler,21,4.12
9.48,5,van,20,4.72
34.59,5,mini_truck,23,9.53
8.59,3,two_wheeler,17,3.29
5.94,7,two_wheeler,12,2.26
23.35,6,van,46,10.57
18.76,6,two_wheeler,10,3.66
1.69,8,mini_truck,10,1.89
20.21,3,van,9,4.27
17.5,9,two_wheeler,76,12.63
25.49,5,mini_truck,23,8.52
17.3,6,two_wheeler,46,8.26
9.51,6,van,26,6.0
23.85,9,two_wheeler,31,7.39
29.38,4,truck_cng,42,13.12
12.34,9,two_wheeler,25,5.18
3.07,10,van,81,14.09
28.51,8,ev,17,4.4
35.43,6,two_wheeler,12,5.31
22.2,7,ev,40,7.21
18.5,1,two_wheeler,61,10.93
4.24,4,truck_diesel,35,6.59
4.39,5,truck_diesel,14,3.64
32.82,2,ev,20,5.06
12.28,4,two_wheeler,50,8.78
6.6,3,truck_cng,39,7.21
46.03,5,two_wheeler,35,9.98
9.55,7,two_wheeler,41,6.91
17.76,9,two_wheeler,27,6.43
34.25,8,two_wheeler,36,8.99
24.96,1,van,17,5.75
21.93,5,truck_cng,50,12.2
16.46,3,van,28,6.22
17.55,5,ev,22,4.31
19.38,2,mini_truck,12,4.63
14.1,7,two_wheeler,7,2.73
17.79,6,ev,45,7.61
15.33,8,ev,21,3.93
32.98,1,two_wheeler,28,6.39
6.95,8,ev,18,3.23
36.45,10,truck_diesel,33,19.68
23.44,7,mini_truck,23,8.28
12.33,10,van,22,5.91
14.68,5,mini_truck,14,5.0
12.17,2,van,41,7.99
3.85,5,ev,27,4.12
14.87,4,two_wheeler,31,5.95
9.49,1,two_wheeler,51,8.06
13.84,10,two_wheeler,45,7.72
6.45,3,ev,9,1.79
22.17,5,van,46,10.66
26.52,5,mini_truck,29,9.79
5.63,9,truck_cng,49,9.34
39.67,5,mini_truck,16,10.78
10.21,5,van,51,8.99
8.33,7,two_wheeler,28,5.59
16.2,4,two_wheeler,51,9.21
35.89,9,two_wheeler,13,6.2
14.34,7,two_wheeler,14,3.81
11.42,6,two_wheeler,30,5.33
24.63,3,ev,7,2.29
3.48,4,van,12,2.36
21.63,2,two_wheeler,8,2.75
24.41,5,van,48,11.6
5.82,3,two_wheeler,31,5.21
15.3,7,two_wheeler,27,5.49
41.26,7,truck_cng,37,15.91
4.32,4,van,76,10.83
6.87,10,mini_truck,41,8.14
0.81,3,van,22,3.44
33.92,1,ev,15,3.95
2.79,3,two_wheeler,18,3.09
32.14,8,two_wheeler,36,9.04
27.57,8,two_wheeler,19,6.15
20.97,5,ev,25,5.66
24.62,9,van,41,11.6
2.71,6,ev,23,3.49
15.22,8,two_wheeler,9,3.06
23.19,9,ev,29,6.06
15.68,2,mini_truck,8,3.84
42.14,8,two_wheeler,19,8.47
10.76,10,ev,25,4.72
3.46,3,van,22,3.92
6.07,8,two_wheeler,10,2.23
15.74,6,mini_truck,28,7.4
11.36,7,truck_diesel,46,10.95
14.59,3,two_wheeler,15,3.45
8.11,4,mini_truck,18,4.35
24.2,3,van,22,6.86
3.32,7,ev,33,5.21
24.95,3,truck_diesel,22,10.16
10.32,8,ev,41,6.9
23.85,6,ev,11,3.41
7.72,2,ev,20,3.34
2.07,2,two_wheeler,70,10.49
14.81,6,van,29,6.85
13.89,10,two_wheeler,33,6.58
27.76,6,truck_diesel,36,15.47
17.95,10,van,38,9.03
15.37,8,ev,41,7.56
12.08,9,mini_truck,32,6.85
12.94,1,two_wheeler,19,3.93
16.4,2,van,13,4.38
22.41,7,van,6,5.04
9.28,9,ev,12,2.4
0.34,4,mini_truck,22,3.37
16.91,2,two_wheeler,19,4.17
23.25,9,mini_truck,32,8.95
29.19,6,two_wheeler,16,5.58
8.46,3,mini_truck,20,4.73
4.84,5,ev,43,7.2
22.99,9,ev,64,9.82
4.09,3,mini_truck,7,1.81
18.48,6,van,26,6.76
16.34,3,ev,14,2.99
3.65,3,truck_diesel,32,5.49
33.79,7,mini_truck,17,10.83
12.59,5,mini_truck,34,7.94
21.75,7,mini_truck,16,7.2
11.85,1,truck_cng,24,6.32
7.11,9,van,10,3.02
17.92,7,truck_cng,13,6.24
16.57,1,two_wheeler,19,4.18
20.15,8,two_wheeler,9,3.64
12.39,4,ev,59,9.08
59.89,8,truck_diesel,23,24.78
16.6,5,mini_truck,16,5.81
15.38,2,van,9,3.61
12.99,3,mini_truck,37,7.28
5.89,8,van,24,4.6
17.2,4,mini_truck,18,5.64
22.47,6,mini_truck,35,9.7
3.66,4,van,28,4.48
9.92,9,ev,36,6.13
19.24,9,mini_truck,16,6.63
15.74,3,two_wheeler,22,5.13
50.32,8,ev,12,5.39
14.51,3,van,10,3.6
22.49,2,van,11,4.72
20.75,5,van,21,5.57
4.71,6,ev,26,3.97
4.76,3,two_wheeler,18,2.98
40.87,8,two_wheeler,7,5.66
25.76,6,van,31,9.3
3.01,9,van,39,6.17
18.06,6,two_wheeler,23,5.49
9.95,3,van,55,9.67
22.2,4,two_wheeler,23,5.28
35.87,2,two_wheeler,12,4.55
14.5,1,van,60,11.02
4.29,4,truck_cng,40,6.42
34.95,10,two_wheeler,23,7.84
29.33,4,ev,16,4.24
39.15,6,two_wheeler,8,5.11
5.52,8,two_wheeler,14,2.74
21.16,10,mini_truck,20,8.07
27.87,1,van,17,6.28
8.52,8,mini_truck,22,5.22
7.0,5,mini_truck,11,3.1
18.93,3,two_wheeler,10,3.02
21.36,1,mini_truck,12,5.33
19.1,1,truck_diesel,18,6.6
13.39,7,mini_truck,12,4.6
14.05,2,truck_diesel,27,6.88
5.65,3,two_wheeler,15,2.85
5.48,3,ev,30,4.66
11.14,6,mini_truck,27,5.95
2.06,10,ev,41,6.32
5.03,1,van,14,2.67
28.42,5,ev,51,8.95
17.14,2,van,42,8.23
17.13,4,van,4,3.41
23.11,1,two_wheeler,23,5.04
27.28,8,ev,39,7.9
1.87,4,mini_truck,39,5.97
6.85,2,two_wheeler,17,3.0
31.68,2,two_wheeler,39,8.89
19.47,3,two_wheeler,65,11.75
19.16,9,two_wheeler,50,9.68
10.62,5,mini_truck,19,4.79
17.19,8,mini_truck,10,5.35
10.05,9,two_wheeler,43,7.36
11.5,5,van,9,3.07
2.66,2,van,14,2.15
2.0,2,two_wheeler,31,4.87
14.57,8,ev,31,5.36
9.01,9,van,70,12.2
11.43,10,two_wheeler,41,7.78
10.53,10,van,16,4.93
18.28,5,mini_truck,8,4.72
17.65,2,van,60,10.91
19.81,10,mini_truck,11,6.29
21.08,5,mini_truck,23,6.73
4.78,4,truck_diesel,26,5.24
19.98,4,mini_truck,52,12.56
12.19,9,van,34,7.89
7.03,10,truck_diesel,70,13.6
24.36,3,two_wheeler,16,4.61
5.35,8,two_wheeler,22,3.74
14.83,6,mini_truck,12,4.92
24.95,6,ev,12,3.39
15.09,3,two_wheeler,22,4.71
24.75,8,truck_diesel,22,12.93
13.29,2,two_wheeler,50,8.79
24.8,1,mini_truck,42,9.61
8.68,2,ev,38,6.51
2.37,3,mini_truck,31,4.86
14.57,2,two_wheeler,19,3.82
1.99,7,ev,10,1.66
27.84,4,two_wheeler,44,10.44
23.48,9,truck_diesel,17,10.17
10.19,7,ev,21,4.26
14.65,10,two_wheeler,44,8.35
14.2,7,two_wheeler,14,3.69
2.33,10,van,12,2.25
22.17,7,mini_truck,34,9.9
32.81,8,van,16,8.93
9.08,8,ev,1,0.87
6.03,5,two_wheeler,30,5.51
11.29,1,truck_cng,24,5.5
16.43,5,van,46,9.76
27.42,7,two_wheeler,31,8.0
12.4,7,ev,13,2.93
3.36,3,mini_truck,46,7.06
6.73,10,truck_cng,44,8.5
19.43,5,truck_diesel,42,11.95
8.78,2,van,19,4.38
3.08,5,two_wheeler,33,5.51
4.02,1,two_wheeler,19,3.01
7.41,6,mini_truck,32,6.56
4.27,5,van,12,2.34
17.88,5,van,28,7.66
8.86,3,van,84,14.66
15.76,4,two_wheeler,22,4.55
18.88,8,truck_diesel,53,14.07
32.79,8,mini_truck,39,13.09
4.6,7,van,27,5.02
8.0,7,two_wheeler,30,5.11
16.27,2,ev,16,3.06
23.39,2,ev,21,3.88
20.53,4,mini_truck,7,5.06
46.47,2,van,12,7.99
12.78,1,two_wheeler,15,3.04
20.72,10,van,19,7.23
17.86,9,ev,33,6.47
48.91,6,van,56,15.97
8.88,1,two_wheeler,9,1.95
11.5,7,two_wheeler,60,10.4
34.8,1,ev,41,7.34
4.45,5,truck_cng,62,9.9
48.44,5,two_wheeler,27,9.27
10.21,8,ev,25,4.16
27.47,8,two_wheeler,30,7.43
10.02,8,ev,14,3.08
5.62,6,van,12,2.96
15.97,8,truck_cng,19,6.67
33.38,8,two_wheeler,6,4.38
13.32,7,two_wheeler,24,4.99
40.23,1,ev,26,5.87
14.37,8,mini_truck,34,8.1
19.0,1,van,13,4.05
15.36,7,ev,23,4.34
15.31,1,mini_truck,31,6.81
5.66,5,ev,17,2.91
3.48,7,ev,37,5.41
17.38,8,truck_cng,18,7.23
28.08,9,ev,33,7.31
39.9,10,van,46,15.29
10.36,6,ev,49,7.93
4.51,3,van,25,4.74
6.89,7,truck_diesel,19,5.36
17.88,10,two_wheeler,30,7.15
5.96,4,two_wheeler,21,3.6
4.27,5,ev,15,2.2
5.89,5,ev,23,3.73
18.46,9,two_wheeler,22,5.54
16.93,2,two_wheeler,67,11.65
12.67,4,ev,20,4.15
13.42,3,mini_truck,16,4.73
15.15,3,van,23,5.8
22.95,8,truck_diesel,15,11.02
8.02,7,van,36,7.16
29.53,5,ev,30,6.43
24.52,8,ev,40,7.88
5.36,10,van,9,2.39
9.51,3,two_wheeler,65,11.0
17.48,10,two_wheeler,27,5.69
6.61,3,two_wheeler,13,2.39
25.7,5,van,25,8.15
8.9,7,two_wheeler,18,3.51
5.16,7,truck_cng,31,6.06
12.3,5,ev,14,2.76
12.77,10,mini_truck,25,7.12
15.77,1,mini_truck,32,7.05
53.79,3,truck_cng,23,13.33
20.61,2,mini_truck,13,4.86
11.23,4,van,47,9.21
3.52,9,van,19,3.51
9.94,4,ev,35,5.64
15.75,9,truck_cng,40,10.35
9.7,6,mini_truck,25,5.97
16.28,3,van,26,6.1
12.57,10,mini_truck,42,9.1
4.17,7,truck_diesel,11,3.04
11.98,2,two_wheeler,12,2.82
4.8,8,van,44,7.16
19.42,4,mini_truck,18,6.08
9.45,5,two_wheeler,18,3.45
16.33,4,ev,13,2.76
2.55,6,two_wheeler,13,2.43
3.54,10,mini_truck,30,5.56
2.7,2,ev,25,3.79
2.1,3,truck_diesel,23,3.92
30.22,3,mini_truck,10,6.91
21.14,4,two_wheeler,54,10.05
6.69,9,two_wheeler,38,6.41
4.57,2,van,19,3.48
18.4,6,two_wheeler,62,11.04
3.67,8,two_wheeler,50,8.38
17.22,2,van,48,9.42
21.07,8,van,57,13.39
7.02,6,van,28,5.56
23.42,5,truck_diesel,27,11.66
2.84,7,mini_truck,22,3.88
18.89,8,two_wheeler,37,7.42
2.92,10,two_wheeler,26,4.33
15.25,2,mini_truck,42,8.48
10.82,2,truck_diesel,51,10.98
36.37,5,two_wheeler,24,7.46
1.07,2,two_wheeler,18,2.66
62.46,4,van,41,16.22
16.4,2,van,58,11.79
11.93,5,van,11,3.39
4.94,4,truck_diesel,20,4.44
6.84,10,mini_truck,20,4.43
9.75,1,truck_diesel,13,4.57
11.77,9,two_wheeler,24,5.34
2.05,8,truck_diesel,36,6.45
4.83,5,mini_truck,29,5.51
37.69,8,truck_diesel,20,15.46
1.86,10,van,18,3.18
10.21,6,two_wheeler,19,3.77
10.06,4,two_wheeler,39,6.79
6.03,5,two_wheeler,22,3.83
33.19,7,mini_truck,7,8.22
9.67,4,ev,7,1.55
6.82,8,mini_truck,21,5.01
8.56,8,two_wheeler,34,6.02
23.22,6,van,39,10.75
19.42,10,van,16,6.21
2.87,7,mini_truck,50,8.59
2.66,8,van,79,11.95
8.77,6,truck_diesel,14,4.8
20.94,9,ev,26,5.21
19.02,9,truck_cng,35,10.7
9.8,8,truck_cng,7,3.6
16.17,2,van,22,5.74
10.16,7,mini_truck,35,7.25
1.63,8,ev,34,5.14
23.64,9,two_wheeler,13,4.47
9.76,3,two_wheeler,24,4.45
0.78,1,two_wheeler,26,4.17
14.23,6,two_wheeler,51,8.86
11.01,5,mini_truck,35,8.46
14.83,9,two_wheeler,23,5.35
3.28,5,two_wheeler,49,7.89
4.24,10,mini_truck,32,5.81
9.42,4,truck_cng,21,5.12
11.04,1,two_wheeler,26,3.92
1.67,10,truck_diesel,20,3.88
9.92,4,two_wheeler,69,11.31
31.66,9,two_wheeler,18,6.64
19.4,10,ev,5,2.27
7.67,4,ev,8,1.67
44.95,8,mini_truck,42,18.46
58.16,8,van,25,14.88
10.58,7,mini_truck,13,4.16
14.09,10,van,98,18.23
33.4,10,ev,20,5.42
9.7,5,ev,20,3.34
12.02,10,mini_truck,10,4.74
1.25,7,ev,25,3.96
31.26,4,two_wheeler,9,4.2
9.25,4,two_wheeler,21,3.8
39.14,2,van,42,12.09
25.21,9,ev,28,6.68
7.66,1,truck_diesel,17,4.19
7.1,4,van,13,3.03
14.78,6,van,33,7.96
6.69,8,ev,18,3.11
17.2,1,van,32,6.81
32.51,1,two_wheeler,12,3.96
10.47,1,mini_truck,24,5.55
11.47,5,mini_truck,10,3.81
33.17,2,van,23,7.55
26.61,4,truck_diesel,16,9.23
2.93,4,mini_truck,8,1.74
33.14,7,ev,17,5.12
13.09,8,two_wheeler,42,7.28
11.71,4,ev,10,2.13
7.98,7,mini_truck,37,6.86
25.59,1,van,30,7.56
12.38,1,truck_cng,30,6.73
14.72,10,truck_diesel,9,6.65
15.28,5,two_wheeler,15,3.45
8.5,2,two_wheeler,83,13.41
38.31,7,van,5,7.79
13.24,10,ev,25,4.71
17.79,7,two_wheeler,17,4.33
6.52,9,mini_truck,21,4.78
0.82,3,truck_diesel,15,2.32
7.93,6,truck_cng,41,8.04
8.15,5,van,10,2.87
5.17,5,truck_diesel,16,4.35
8.55,9,van,31,5.81
14.01,2,two_wheeler,10,2.51
20.38,8,ev,30,6.57
21.38,8,two_wheeler,91,16.8
